r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.884021392945143702e-01,3.731894592127237287e-01,4.873346145915929267e-03
1.969112433147053309e+00,2.193436428867115429e-01,6.130091820633960797e-03
2.942130881557602606e+00,1.465251230974545238e-01,5.911087522968459969e-03
3.907457484526176472e+00,1.020850876392234985e-01,5.596154901605948639e-03
4.865092242052753591e+00,7.087647894533717630e-02,5.307534571853881125e-03
5.815035154137369489e+00,4.970377319831070090e-02,5.381032577469831504e-03
6.757286220780002850e+00,3.536605381779159979e-02,5.036467357993415495e-03
7.691845441980646569e+00,2.620272346568967153e-02,4.699090254117191216e-03
8.618712817739321963e+00,1.841600050833152799e-02,4.297877519968937993e-03
9.537888348056007715e+00,1.068449338595204440e-02,4.214914244329960938e-03
1.044937203293071804e+01,5.957586055683665970e-03,3.809459859759165620e-03
1.135316387236343161e+01,1.753586589989235972e-03,3.737426065803149244e-03
1.224926386635418396e+01,-1.540214588745463225e-03,3.929200382533181227e-03
1.313767201490294667e+01,-3.358211481941503034e-03,3.750265076983907552e-03
1.401838831800973395e+01,-4.966535156171258437e-03,3.847092011844534774e-03
1.489141277567453869e+01,-6.912508124509652088e-03,3.729263902404885648e-03
1.575674538789736090e+01,-7.945940981793287589e-03,3.367774359983810584e-03
1.661438615467820767e+01,-7.996278217948569675e-03,3.053646211098964402e-03
1.746433507601707191e+01,-7.467670171039355459e-03,2.715880694305670192e-03
1.830659215191395361e+01,-6.333446487553448523e-03,2.601773571762994956e-03
1.914115738236885278e+01,-5.698618112112550059e-03,1.958802383137558945e-03
1.996803076738176230e+01,-5.267216998834763075e-03,1.772455950467072055e-03
2.078721230695270350e+01,-3.603911202378832449e-03,1.982523090367263943e-03
2.159870200108166216e+01,-2.992644814121800390e-03,2.309202599712378932e-03
2.240249984976864539e+01,-1.370329199282356667e-03,2.681610854436669057e-03
2.319860585301364608e+01,2.524403383451283246e-04,2.963166214457163550e-03
2.398702001081665003e+01,4.779462413462664660e-04,3.098281747119710321e-03
2.476774232317768565e+01,1.656844671745206533e-03,3.542025795249550968e-03
2.554077279009674584e+01,2.659563766412706073e-03,4.104400685040714494e-03
2.630611141157382349e+01,1.702479867955141802e-03,4.256273695779188258e-03
2.706375818760891860e+01,2.066450463560404963e-03,4.506887599642170339e-03
2.781371311820203118e+01,-1.639924741621451602e-04,4.268464164045881505e-03
2.855597620335316833e+01,1.609690447859747544e-03,4.590439912149939759e-03
2.929054744306231584e+01,1.705359054770399846e-03,4.361457837802612883e-03
3.001742683732948791e+01,1.462694804317403105e-03,4.277883463749819482e-03
3.073661438615468455e+01,1.097530917167658000e-03,4.197101651152758406e-03
3.144811008953789155e+01,-1.621630190167092133e-03,3.381247661518818875e-03
3.215191394747911602e+01,-2.298537597677149762e-03,3.342011192653938142e-03
3.284802595997836505e+01,-1.434070382544079493e-03,3.808102944266035864e-03
3.353644612703563155e+01,-2.048334754970100070e-03,3.656170484301689717e-03
3.421717444865092261e+01,-1.626899021541726963e-04,3.778376864409070321e-03
3.489021092482423114e+01,-5.652277060700235892e-04,3.923402829149240899e-03
3.555555555555555003e+01,-9.772522232840915885e-06,4.454897893986901197e-03
3.621320834084490059e+01,1.457344660156901540e-03,5.119493689744523783e-03
3.686316928069226151e+01,2.472847272948276200e-03,5.230879921436009869e-03
3.750543837509764700e+01,2.393755814640212941e-03,5.474102217271551232e-03
3.814001562406104995e+01,4.724928914578889819e-03,5.610136585107414718e-03
3.876690102758247747e+01,5.438269189129420374e-03,5.265729303457099969e-03
3.938609458566192245e+01,5.640987039993061898e-03,5.274097599765385086e-03
3.999759629829938490e+01,3.270050240263151862e-03,5.082363600808444126e-03
4.060140616549486481e+01,6.621342044116264140e-03,4.915920499975369104e-03
4.119752418724836218e+01,5.340911535960900063e-03,4.496046698267503784e-03
4.178595036355989123e+01,2.017747238214279322e-03,5.280330318627657858e-03
4.236668469442942353e+01,3.066411903648371198e-03,4.448334024305983410e-03
4.293972717985697329e+01,2.792704668962287060e-03,4.179045828393100799e-03
4.350507781984255473e+01,-1.066158794413323528e-03,3.869262829884365269e-03
4.406273661438615363e+01,1.310301271575117690e-03,3.505429516298131862e-03
4.461270356348777000e+01,-5.116872466478595075e-04,3.389227875874553306e-03
4.515497866714740383e+01,-1.926103144413247609e-03,3.098324866044450086e-03
4.568956192536505512e+01,-1.288439099289869893e-04,3.149855308968507045e-03
4.621645333814073808e+01,-4.657104492464791620e-03,2.196399759007640513e-03
4.673565290547442430e+01,1.021265062893158551e-04,2.929306830018521372e-03
4.724716062736614219e+01,-9.126866771598267022e-04,2.393065733010842772e-03
4.775097650381587755e+01,-5.744089268030141450e-03,2.876115209505999189e-03
4.824710053482363037e+01,-2.873947908116495156e-03,3.253596360966410066e-03
4.873553272038940065e+01,-7.962043565421588268e-03,4.566886889659851033e-03
4.921627306051318840e+01,-2.120200476677632298e-03,3.512564760363298504e-03
4.968932155519500071e+01,-6.071533791726000349e-03,5.014428149556402446e-03
5.015467820443483049e+01,-3.745942836783750732e-04,3.329369946679635282e-03
5.061234300823267773e+01,-3.947221601575413505e-03,4.024050554617642980e-03
5.106231596658854244e+01,-2.638309486657538193e-03,3.400458848175526207e-03
5.150459707950243171e+01,-2.984910613067377587e-03,4.664151278687158481e-03
5.193918634697433845e+01,2.273669970282522160e-03,3.507395822481334299e-03
5.236608376900426975e+01,-2.162248357016871222e-03,5.631967217242408834e-03
5.278528934559221142e+01,2.323091299032058882e-03,2.804459405376162357e-03
5.319680307673817765e+01,1.542113205127241052e-03,5.299194994787316017e-03
5.360062496244215424e+01,1.073374715886795793e-03,3.415111491620309754e-03
5.399675500270416251e+01,1.043495596991015403e-03,5.462530735088189267e-03
5.438519319752418824e+01,2.492481371607030254e-03,4.014689366043979954e-03
5.476593954690223143e+01,6.109861059132232815e-04,5.466415804204160372e-03
5.513899405083829208e+01,-3.294412222520322407e-04,5.755337903826322071e-03
5.550435670933237020e+01,1.980749815156004727e-03,4.929967353456164887e-03
5.586202752238447289e+01,-1.255596130599235952e-05,6.440417914765209258e-03
5.621200648999459304e+01,-2.401054304242383579e-04,4.596156308580527129e-03
5.655429361216273065e+01,-1.559495062793997801e-03,6.222826193425547159e-03
5.688888888888888573e+01,-3.955772636324178873e-03,5.740510250377806045e-03
5.721579232017306538e+01,-7.245915465248131595e-04,6.061832886992006390e-03
5.753500390601526249e+01,-2.847611552586383661e-03,7.120293013540885188e-03
5.784652364641547706e+01,-3.500524298459429130e-03,6.136120355584188946e-03
5.815035154137371620e+01,-7.334416768753683827e-03,7.378188396627456506e-03
5.844648759088997281e+01,-1.198029981981857568e-03,6.115939485934163491e-03
5.873493179496423977e+01,-9.630467735887539901e-04,9.118554836921623219e-03
5.901568415359653841e+01,-3.205257642573825731e-03,6.845870475743364401e-03
5.928874466678684740e+01,-3.173552862476365123e-03,7.181548744439145149e-03
5.955411333453518097e+01,-1.797832957186173281e-04,8.963479001826311562e-03
5.981179015684153910e+01,-2.120462507229614255e-03,7.226740562102481474e-03
6.006177513370590759e+01,-4.790331080021455711e-03,8.199169640730844325e-03
6.030406826512830065e+01,-3.402045284235383302e-03,8.950115275384288097e-03
6.053866955110871118e+01,3.916190128810552451e-03,1.040599237736476550e-02
6.076557899164713916e+01,-4.461121108786988282e-03,6.488788384594362975e-03
6.098479658674358461e+01,-1.463599030846894807e-03,9.394590188053563579e-03
6.119632233639805463e+01,-2.359486710875327835e-03,9.537073290775414242e-03
6.140015624061054211e+01,3.419705205708957127e-03,1.135899039338700983e-02
6.159629829938104706e+01,1.893189794837031679e-03,8.413385314366318354e-03
6.178474851270956947e+01,-4.942816089548933423e-03,9.360449266591399850e-03
6.196550688059611645e+01,1.502994844748751753e-03,9.580133877328875572e-03
6.213857340304068089e+01,-5.181647279720904588e-03,1.029363214127846510e-02
6.230394808004326279e+01,8.437553398993937262e-03,1.662331650162856070e-02
6.246163091160386927e+01,1.277335548609064095e-03,8.419428603484654244e-03
6.261162189772249320e+01,-1.041563577645239144e-02,1.050807207139405064e-02
6.275392103839913460e+01,-6.538763967189752287e-03,1.088414805173687321e-02
6.288852833363379347e+01,-5.720702368053253925e-03,1.009302297657136728e-02
6.301544378342647690e+01,1.773946099887525885e-02,1.505593752433997956e-02
6.313466738777717779e+01,4.649146700427660150e-03,1.192214017729655191e-02
6.324619914668589615e+01,1.713129019030592941e-03,1.750243958515376730e-02
6.335003906015263908e+01,-3.808636084709414189e-03,9.890361384904254594e-03
6.344618712817739237e+01,-5.259573531039020942e-03,8.000741457224919834e-03
6.353464335076017022e+01,-9.378383992744116632e-03,9.312877596291709373e-03
6.361540772790096554e+01,-2.192275621542230657e-02,9.989269713961464875e-03
6.368848025959978543e+01,-3.964893325630507517e-04,1.487195907180918764e-02
6.375386094585661567e+01,-1.841733068718692801e-02,1.192512468133366012e-02
6.381154978667147759e+01,-2.508646483662411129e-03,1.906635503659070627e-02
6.386154678204434987e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.390385193197523961e+01,-1.155514994762529661e-02,1.034231928956860606e-02
6.393846523646415392e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.396538669551108569e+01,-2.991946436426134916e-03,2.362760224596663003e-02
6.398461630911604203e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.399615407727900873e+01,1.375050527857996953e-03,1.356944239596409758e-02
