index,energy_per_site
0.000000000000000000e+00,5.097981099337441785e-02
1.000000000000000000e+00,2.278480842881406426e-02
2.000000000000000000e+00,2.420610866213426804e-02
3.000000000000000000e+00,2.622689159274075449e-02
4.000000000000000000e+00,2.231670088011376840e-02
5.000000000000000000e+00,2.333986965144382517e-02
6.000000000000000000e+00,2.150820536910572414e-02
7.000000000000000000e+00,2.455592391379655265e-02
8.000000000000000000e+00,2.408566295049788947e-02
9.000000000000000000e+00,2.517249677355545140e-02
