index,energy_per_site
0.000000000000000000e+00,5.289718977894294349e-01
1.000000000000000000e+00,2.512153397358101170e-01
2.000000000000000000e+00,2.494128130866392068e-01
3.000000000000000000e+00,2.513635610848211077e-01
4.000000000000000000e+00,2.515627508965451176e-01
5.000000000000000000e+00,2.506591117805378466e-01
6.000000000000000000e+00,2.512913999978800828e-01
7.000000000000000000e+00,2.492107667177799746e-01
8.000000000000000000e+00,2.503178491709484588e-01
9.000000000000000000e+00,2.509280202965615825e-01
