index,energy_per_site
0.000000000000000000e+00,-2.317720032963971333e-01
1.000000000000000000e+00,-2.409807611545120576e+00
2.000000000000000000e+00,-2.409046248507868970e+00
3.000000000000000000e+00,-2.407845544248953917e+00
4.000000000000000000e+00,-2.402091531253828904e+00
5.000000000000000000e+00,-2.400033546766061399e+00
6.000000000000000000e+00,-2.401539272989044349e+00
7.000000000000000000e+00,-2.405131722715580622e+00
8.000000000000000000e+00,-2.407239066131694472e+00
9.000000000000000000e+00,-2.400698853208037331e+00
