r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.941709942618359719e-01,7.851667257068210004e-01,6.579231574473820999e-04
1.984466078214651930e+00,7.312460743919766415e-01,1.071069935921542321e-03
2.970885251858462084e+00,7.019195509530984367e-01,1.594404586314584127e-03
3.953428515193252224e+00,6.814326144979425681e-01,1.852021040896555375e-03
4.932095868219064982e+00,6.651562854134075442e-01,2.152300286915168059e-03
5.906887310935829305e+00,6.517731562229467368e-01,2.349092649464925957e-03
6.877802843343587824e+00,6.392211159989211744e-01,2.522702041612815988e-03
7.844842465442326329e+00,6.285901652970226072e-01,2.861092749274953256e-03
8.808006177232044820e+00,6.196138543246768604e-01,3.213751210757856847e-03
9.767293978712771718e+00,6.114260270891961335e-01,3.490563952487255213e-03
1.072270586988446439e+01,6.036989382693368489e-01,3.693356519413669263e-03
1.167424185074717968e+01,5.961870218246396735e-01,3.931818956769881322e-03
1.262190192130086075e+01,5.890172780620346327e-01,4.209274682062632764e-03
1.356568608154552180e+01,5.828127215815944728e-01,4.562885791768773840e-03
1.450559433148117705e+01,5.762342347373641260e-01,4.851966290479805231e-03
1.544162667110781229e+01,5.695680467661604629e-01,5.211176491546747405e-03
1.637378310042544172e+01,5.636035420516858352e-01,5.642275936169140020e-03
1.730206361943405113e+01,5.575124942986086074e-01,6.014500917599015749e-03
1.822646822813365475e+01,5.514239413668434731e-01,6.517077083525117838e-03
1.914699692652423835e+01,5.461147884913276629e-01,7.005311587665243901e-03
2.006364971460583035e+01,5.410575174383228658e-01,7.424356024740547295e-03
2.097642659237838814e+01,5.361515929038287442e-01,7.831007117352923458e-03
2.188532755984194011e+01,5.311910092360804247e-01,8.281526525293804106e-03
2.279035261699647208e+01,5.260752721675963084e-01,8.607223807577503785e-03
2.369150176384199824e+01,5.212070319021993026e-01,8.871222068759303594e-03
2.458877500037850439e+01,5.168764142717439114e-01,9.163694445999452654e-03
2.548217232660599052e+01,5.126317213941274931e-01,9.420296325396027709e-03
2.637169374252449927e+01,5.077345374110699971e-01,9.732279275018275444e-03
2.725733924813397380e+01,5.032648950088375317e-01,9.940087852367690546e-03
2.813910884343442831e+01,4.995488743790041930e-01,1.014993626650725032e-02
2.901700252842586281e+01,4.953733826756292480e-01,1.036733374992053827e-02
2.989102030310830571e+01,4.915047241793123467e-01,1.053616825374577466e-02
3.076116216748171439e+01,4.878923740161293932e-01,1.076236910239841693e-02
3.162742812154611727e+01,4.842340658285110844e-01,1.102133377402925163e-02
3.248981816530151434e+01,4.809582286356652858e-01,1.128555998768716526e-02
3.334833229874789140e+01,4.775401469057491410e-01,1.159644551128412825e-02
3.420297052188524844e+01,4.742058996157425543e-01,1.187865899977011072e-02
3.505373283471362811e+01,4.713198632142360789e-01,1.211833050673730323e-02
3.590061923723297355e+01,4.684011721915678494e-01,1.244160314570652744e-02
3.674362972944329897e+01,4.655603663225601485e-01,1.276415770021366129e-02
3.758276431134460438e+01,4.627549948821141901e-01,1.307956590064127296e-02
3.841802298293690399e+01,4.596688690529456833e-01,1.338518887852629610e-02
3.924940574422021200e+01,4.567468645453723330e-01,1.373067086655195557e-02
4.007691259519448579e+01,4.537309091976147180e-01,1.405672272329611637e-02
4.090054353585975377e+01,4.511759192222906112e-01,1.444347518132847209e-02
4.172029856621600175e+01,4.482183541624963352e-01,1.473071279195611698e-02
4.253617768626322970e+01,4.456699159574785685e-01,1.523599852211411990e-02
4.334818089600145186e+01,4.437638933673830333e-01,1.574225163437970379e-02
4.415630819543066821e+01,4.404295693070091056e-01,1.594190620766100519e-02
4.496055958455086454e+01,4.377143794884437167e-01,1.634618373088376694e-02
4.576093506336204086e+01,4.350439488767051111e-01,1.681053011855203685e-02
4.655743463186421138e+01,4.323100718486565519e-01,1.715709405774904980e-02
4.735005829005736189e+01,4.298604509698613074e-01,1.759624847355148805e-02
4.813880603794153501e+01,4.266686816532958559e-01,1.786259292911654070e-02
4.892367787551665970e+01,4.247423530378606760e-01,1.822579092980743110e-02
4.970467380278277858e+01,4.217992433915022099e-01,1.847542608158319818e-02
5.048179381973989166e+01,4.196537515078903602e-01,1.881599701013615678e-02
5.125503792638798473e+01,4.169549785251974727e-01,1.906820900871875057e-02
5.202440612272708620e+01,4.153282495882082426e-01,1.938007879552057500e-02
5.278989840875715345e+01,4.118175514664498826e-01,1.948516738149595404e-02
