index,energy_per_site
0.000000000000000000e+00,4.994562992422360570e-02
1.000000000000000000e+00,2.504315367853366271e-03
2.000000000000000000e+00,2.547959719087600477e-03
3.000000000000000000e+00,2.340390245112765073e-03
4.000000000000000000e+00,2.529163619516007142e-03
5.000000000000000000e+00,2.542568431171243499e-03
6.000000000000000000e+00,2.467074060379519183e-03
7.000000000000000000e+00,2.323747873103911357e-03
8.000000000000000000e+00,2.444944448745642318e-03
9.000000000000000000e+00,2.653235670125960680e-03
