index,energy_per_site
0.000000000000000000e+00,5.221886653449033799e-01
1.000000000000000000e+00,2.315592653675935808e-01
2.000000000000000000e+00,2.372501995767572480e-01
3.000000000000000000e+00,2.304611010788877867e-01
4.000000000000000000e+00,2.374738408892322905e-01
5.000000000000000000e+00,2.315753031252834604e-01
6.000000000000000000e+00,2.360604720036144910e-01
7.000000000000000000e+00,2.302688865686383091e-01
8.000000000000000000e+00,2.325384228640005047e-01
9.000000000000000000e+00,2.356000887358553064e-01
