index,energy_per_site
0.000000000000000000e+00,-3.230647074731494706e-01
1.000000000000000000e+00,-2.327863272696789387e+00
2.000000000000000000e+00,-2.206578864178922572e+00
3.000000000000000000e+00,-2.258935705416602158e+00
4.000000000000000000e+00,-2.292865006284089180e+00
5.000000000000000000e+00,-2.194240174512042341e+00
6.000000000000000000e+00,-2.314397877938646708e+00
7.000000000000000000e+00,-2.184020933013046228e+00
8.000000000000000000e+00,-2.174078102456602934e+00
9.000000000000000000e+00,-2.219177425496613232e+00
