r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.550045913682261300e-01,7.949442949721969853e-01,8.887700675972000711e-03
1.880624426078970401e+00,7.412820182965060845e-01,1.259186154866907305e-02
2.776859504132232814e+00,7.088523626984358783e-01,1.367279039627792431e-02
3.643709825528008039e+00,6.887786039246567293e-01,1.474074943468503020e-02
4.481175390266297853e+00,6.737834104146412928e-01,1.568348711690828109e-02
5.289256198347109361e+00,6.553612853318161457e-01,1.712558155697252102e-02
6.067952249770431905e+00,6.333659326868626982e-01,2.009171760866741360e-02
6.817263544536272590e+00,6.136853008158472678e-01,2.416569714601761454e-02
7.537190082644627864e+00,5.895186175662572303e-01,2.923304676734076249e-02
8.227731864095499503e+00,5.688837140644305013e-01,3.525275871714879383e-02
8.888888888888889284e+00,5.506971825744717552e-01,3.764737504226901149e-02
9.520661157024793653e+00,5.406016252122965993e-01,4.183532922996131137e-02
1.012304866850321261e+01,5.152979106038577672e-01,4.688127724834537102e-02
1.069605142332415149e+01,4.894206014263477456e-01,5.029150516470715787e-02
1.123966942148760495e+01,4.760004692585271813e-01,5.378959318682264429e-02
1.175390266299357123e+01,4.517149300653657829e-01,5.779151910715971119e-02
1.223875114784205564e+01,4.390670848741211052e-01,6.022609111965358808e-02
1.269421487603305820e+01,4.127145891423473212e-01,6.489682322042147899e-02
1.312029384756657535e+01,3.972772504681409966e-01,7.156403655024484722e-02
1.351698806244260709e+01,3.999896076841530923e-01,7.022735982297945156e-02
1.388429752066115697e+01,3.666151394867583346e-01,7.892440016002910674e-02
1.422222222222222321e+01,3.854087372539013456e-01,7.585956613393514403e-02
1.453076216712580404e+01,3.331098208117685422e-01,9.211105477123263108e-02
1.480991735537190124e+01,3.499359351269019092e-01,8.498352964461344805e-02
1.505968778696051480e+01,3.637443765812805596e-01,8.214040147442520923e-02
1.528007346189164295e+01,3.520988354318956293e-01,8.740090019144328148e-02
1.547107438016528924e+01,3.196247872479564545e-01,9.390335376138503332e-02
1.563269054178145012e+01,3.176597418005373541e-01,9.526714302521657740e-02
1.576492194674012914e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.586776859504132275e+01,3.268217851154377462e-01,9.382319653404451454e-02
1.594123048668503273e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.598530762167125729e+01,2.880321868033920429e-01,9.588175900830306353e-02
