index,energy_per_site
0.000000000000000000e+00,-1.995006098825155005e-01
1.000000000000000000e+00,-2.166687209839098571e+00
2.000000000000000000e+00,-2.160436842713862049e+00
3.000000000000000000e+00,-2.206909858418379056e+00
4.000000000000000000e+00,-2.176582307433796881e+00
5.000000000000000000e+00,-2.205014852092864963e+00
6.000000000000000000e+00,-2.109375082974894511e+00
7.000000000000000000e+00,-2.187227002311228574e+00
8.000000000000000000e+00,-2.152118030241194191e+00
9.000000000000000000e+00,-2.111245566903322768e+00
