index,energy_per_site
0.000000000000000000e+00,-2.931077579543794887e-01
1.000000000000000000e+00,-2.815843535826178190e+00
2.000000000000000000e+00,-2.814142036963995785e+00
3.000000000000000000e+00,-2.814651382732736185e+00
4.000000000000000000e+00,-2.816159314750136478e+00
5.000000000000000000e+00,-2.810282401982610700e+00
6.000000000000000000e+00,-2.813821287335871890e+00
7.000000000000000000e+00,-2.816953587947370163e+00
8.000000000000000000e+00,-2.814492645186701392e+00
9.000000000000000000e+00,-2.813246720727455852e+00
