r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.884021392945143702e-01,8.754480270125796215e-01,7.202185415348212258e-04
1.969112433147053309e+00,8.412204475939126791e-01,1.075628473152970494e-03
2.942130881557602606e+00,8.213642083053436238e-01,1.263674957600265146e-03
3.907457484526176472e+00,8.072112110569509280e-01,1.745929104176195895e-03
4.865092242052753591e+00,7.951811539725264222e-01,2.218410388725600840e-03
5.815035154137369489e+00,7.848558499976299174e-01,2.782034130254635706e-03
6.757286220780002850e+00,7.753440390352660527e-01,3.536875641243848907e-03
7.691845441980646569e+00,7.668124820605008995e-01,4.250537533173186569e-03
8.618712817739321963e+00,7.601344051292557857e-01,4.956180269212974963e-03
9.537888348056007715e+00,7.527546256131597557e-01,5.877411259251038092e-03
1.044937203293071804e+01,7.452799649735279974e-01,6.640471629010462860e-03
1.135316387236343161e+01,7.386789980875603234e-01,7.536419961952035319e-03
1.224926386635418396e+01,7.322304137255650769e-01,8.366810940903014054e-03
1.313767201490294667e+01,7.262161124397994438e-01,9.091217360917740534e-03
1.401838831800973395e+01,7.213558751125184187e-01,9.715623734057612926e-03
1.489141277567453869e+01,7.157139104425984666e-01,1.035339370568284963e-02
1.575674538789736090e+01,7.102745088346275049e-01,1.099552822319062144e-02
1.661438615467820767e+01,7.055827066104841672e-01,1.144871109391328197e-02
1.746433507601707191e+01,7.007334414355408381e-01,1.198301033608083037e-02
1.830659215191395361e+01,6.957871489473087534e-01,1.242349431160836952e-02
1.914115738236885278e+01,6.905665730802360569e-01,1.278892751871327574e-02
1.996803076738176230e+01,6.857669119947771286e-01,1.328704634639265095e-02
2.078721230695270350e+01,6.805516783292848704e-01,1.375123525732134706e-02
2.159870200108166216e+01,6.748821393601849294e-01,1.429743678057733038e-02
2.240249984976864539e+01,6.695421340235083729e-01,1.500019444597947005e-02
2.319860585301364608e+01,6.639935495861851722e-01,1.565582783637112230e-02
2.398702001081665003e+01,6.589442443785145098e-01,1.642351506773096978e-02
2.476774232317768565e+01,6.533994329611529928e-01,1.719162721657673670e-02
2.554077279009674584e+01,6.480226075115310680e-01,1.797856213160709676e-02
2.630611141157382349e+01,6.431721538704455732e-01,1.859748438120677888e-02
2.706375818760891860e+01,6.380698626148136876e-01,1.927559666551737286e-02
2.781371311820203118e+01,6.342549627911647780e-01,1.982705322874117951e-02
2.855597620335316833e+01,6.285446617345843423e-01,2.040600029237855939e-02
2.929054744306231584e+01,6.231899796280286896e-01,2.099486387378629929e-02
3.001742683732948791e+01,6.184558412217722179e-01,2.168541228779617344e-02
3.073661438615468455e+01,6.132278547225156196e-01,2.219752709028119733e-02
3.144811008953789155e+01,6.089784862371724339e-01,2.293622129510893698e-02
3.215191394747911602e+01,6.055333934736922830e-01,2.341209661767940098e-02
3.284802595997836505e+01,6.000998107301077633e-01,2.391952105889806612e-02
3.353644612703563155e+01,5.958083181264194339e-01,2.461309506380874104e-02
3.421717444865092261e+01,5.909523254081053834e-01,2.500070764108897059e-02
3.489021092482423114e+01,5.873277285046960561e-01,2.562345584197481263e-02
3.555555555555555003e+01,5.834175797936130836e-01,2.595888198843010128e-02
3.621320834084490059e+01,5.781904305922400678e-01,2.617443095367192468e-02
3.686316928069226151e+01,5.740235383676227654e-01,2.650273045305944278e-02
3.750543837509764700e+01,5.704618832862540234e-01,2.689024906471342707e-02
3.814001562406104995e+01,5.666742907159965092e-01,2.707561313992226312e-02
