index,energy_per_site
0.000000000000000000e+00,7.255005722616537922e-02
1.000000000000000000e+00,5.704246201686526130e-02
2.000000000000000000e+00,5.558501477105433353e-02
3.000000000000000000e+00,5.619019005504859166e-02
4.000000000000000000e+00,5.631031544979000353e-02
5.000000000000000000e+00,5.646069892951798702e-02
6.000000000000000000e+00,5.736614453538915748e-02
7.000000000000000000e+00,5.509883253900968447e-02
8.000000000000000000e+00,5.638864595928910761e-02
9.000000000000000000e+00,5.539246605295938125e-02
