index,energy_per_site
0.000000000000000000e+00,4.947764217095600991e-01
1.000000000000000000e+00,3.262219458415294149e-01
2.000000000000000000e+00,3.515888663959327864e-01
3.000000000000000000e+00,3.711966421180202813e-01
4.000000000000000000e+00,3.453679705070605843e-01
5.000000000000000000e+00,3.764403809403419343e-01
6.000000000000000000e+00,3.597464828125296887e-01
7.000000000000000000e+00,3.603531580982772820e-01
8.000000000000000000e+00,3.273187379502115468e-01
9.000000000000000000e+00,3.348888991208376908e-01
