index,energy_per_site
0.000000000000000000e+00,5.144772001007726914e-01
1.000000000000000000e+00,4.022501816373605932e-01
2.000000000000000000e+00,4.031837887074954385e-01
3.000000000000000000e+00,3.926966285257237343e-01
4.000000000000000000e+00,4.118445000564821545e-01
5.000000000000000000e+00,4.226151362024546110e-01
6.000000000000000000e+00,3.976257040328946002e-01
7.000000000000000000e+00,4.085939237512499211e-01
8.000000000000000000e+00,4.086027106032866230e-01
9.000000000000000000e+00,4.093333480870425256e-01
