index,energy_per_site
0.000000000000000000e+00,4.807221435230453199e-01
1.000000000000000000e+00,1.470471204262225884e-01
2.000000000000000000e+00,1.470029924771446006e-01
3.000000000000000000e+00,1.469555943719851876e-01
4.000000000000000000e+00,1.468124740901797232e-01
5.000000000000000000e+00,1.467457351077694483e-01
6.000000000000000000e+00,1.467164140679349249e-01
7.000000000000000000e+00,1.466930936458540335e-01
8.000000000000000000e+00,1.466688190405979753e-01
9.000000000000000000e+00,1.465842173323358422e-01
