index,energy_per_site
0.000000000000000000e+00,5.291702249036761563e-01
1.000000000000000000e+00,2.945007055956886388e-01
2.000000000000000000e+00,2.946239099964419461e-01
3.000000000000000000e+00,2.940655483783829460e-01
4.000000000000000000e+00,2.968666482013874175e-01
5.000000000000000000e+00,2.928244376948098138e-01
6.000000000000000000e+00,2.923496097439509667e-01
7.000000000000000000e+00,2.921890061370352454e-01
8.000000000000000000e+00,2.950119646054611411e-01
9.000000000000000000e+00,2.972394864774999812e-01
