index,energy_per_site
0.000000000000000000e+00,5.156708880930294114e-01
1.000000000000000000e+00,1.339688321231676804e-01
2.000000000000000000e+00,1.304167481568223319e-01
3.000000000000000000e+00,1.348935925978073658e-01
4.000000000000000000e+00,1.379303514667000186e-01
5.000000000000000000e+00,1.353187470811106630e-01
6.000000000000000000e+00,1.365005328078768010e-01
7.000000000000000000e+00,1.319806143768360585e-01
8.000000000000000000e+00,1.339892841120743916e-01
9.000000000000000000e+00,1.313670696429480866e-01
