r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.550045913682261300e-01,6.546242429817741293e-01,8.619333859117447177e-03
1.880624426078970401e+00,5.703809595062380167e-01,1.310765533556735966e-02
2.776859504132232814e+00,5.232608420591431386e-01,1.783003106928815820e-02
3.643709825528008039e+00,4.981412042823567532e-01,2.219406898401494674e-02
4.481175390266297853e+00,4.785502173502647616e-01,2.455154543372920981e-02
5.289256198347109361e+00,4.592260129682663727e-01,2.934186861944153984e-02
6.067952249770431905e+00,4.418081944710540165e-01,2.904728818871940912e-02
6.817263544536272590e+00,4.193975476297058802e-01,3.214768673837516827e-02
7.537190082644627864e+00,3.974609543036051185e-01,3.176483604461012578e-02
8.227731864095499503e+00,3.749452716910283701e-01,3.403870946945957571e-02
8.888888888888889284e+00,3.722876879503250747e-01,3.080411895550623849e-02
9.520661157024793653e+00,3.486534104922894284e-01,3.602462122110317716e-02
1.012304866850321261e+01,3.267555760292150668e-01,3.760826495863700547e-02
1.069605142332415149e+01,3.193065675526077229e-01,3.604868428179881096e-02
1.123966942148760495e+01,2.849433073049456033e-01,4.342348097299163906e-02
1.175390266299357123e+01,2.686191945643209289e-01,4.164470383646596413e-02
1.223875114784205564e+01,2.546113435989679763e-01,4.146730838777369643e-02
1.269421487603305820e+01,2.371016737225911108e-01,4.631443651713840204e-02
1.312029384756657535e+01,2.152915292730941121e-01,5.068347970871111413e-02
1.351698806244260709e+01,2.176755825148437018e-01,3.778172430662426334e-02
1.388429752066115697e+01,1.951415491168071448e-01,5.160392159659569350e-02
1.422222222222222321e+01,1.904239623106990520e-01,4.022780350265909438e-02
1.453076216712580404e+01,1.826959526077602258e-01,6.078451850660896577e-02
1.480991735537190124e+01,1.785453044549868418e-01,4.725479986441484537e-02
1.505968778696051480e+01,1.719240314709769291e-01,4.598566138000318576e-02
1.528007346189164295e+01,1.818868820184497137e-01,4.387073168306237364e-02
1.547107438016528924e+01,1.426901588125752962e-01,6.997877657906489968e-02
1.563269054178145012e+01,1.688456102712860285e-01,4.322382911150052937e-02
1.576492194674012914e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.586776859504132275e+01,1.548179630444802279e-01,4.235589564622514736e-02
1.594123048668503273e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.598530762167125729e+01,2.000798003744668208e-01,5.594030164058733795e-02
