index,energy_per_site
0.000000000000000000e+00,-2.001552763464357343e-01
1.000000000000000000e+00,-2.299601522230757311e+00
2.000000000000000000e+00,-2.334162639044188747e+00
3.000000000000000000e+00,-2.300807896311541256e+00
4.000000000000000000e+00,-2.311876999398859489e+00
5.000000000000000000e+00,-2.296619313028620102e+00
6.000000000000000000e+00,-2.324349069407268153e+00
7.000000000000000000e+00,-2.279837523003955368e+00
8.000000000000000000e+00,-2.311148876194671686e+00
9.000000000000000000e+00,-2.269222870148989823e+00
