r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.941709942618359719e-01,6.256489733407140097e-01,1.309927064887403403e-03
1.984466078214651930e+00,5.339067971734211548e-01,2.056444996828010047e-03
2.970885251858462084e+00,4.856571828345968012e-01,2.542142776214483587e-03
3.953428515193252224e+00,4.526493158478746559e-01,2.786615971801074607e-03
4.932095868219064982e+00,4.269791929183657242e-01,3.157850936361340267e-03
5.906887310935829305e+00,4.061421958097414797e-01,3.541460152977609493e-03
6.877802843343587824e+00,3.860032213232329479e-01,4.050206555086442728e-03
7.844842465442326329e+00,3.695811140489063118e-01,4.639155163069427594e-03
8.808006177232044820e+00,3.565421803546925394e-01,5.273711714742521615e-03
9.767293978712771718e+00,3.452430679022443494e-01,5.917641976626086819e-03
1.072270586988446439e+01,3.353605590143384219e-01,6.516778311459395581e-03
1.167424185074717968e+01,3.262086752490316877e-01,7.247409482567210813e-03
1.262190192130086075e+01,3.183042708039401925e-01,7.644442036036386105e-03
1.356568608154552180e+01,3.115507612037405893e-01,8.143188717801855270e-03
1.450559433148117705e+01,3.054103247211650274e-01,8.625573007145871662e-03
1.544162667110781229e+01,2.992133054659641966e-01,9.128604732771139138e-03
1.637378310042544172e+01,2.936783288620959942e-01,9.463638242306266976e-03
1.730206361943405113e+01,2.877200342005439282e-01,9.776263445779313083e-03
1.822646822813365475e+01,2.818748783759187915e-01,1.009128379559870101e-02
1.914699692652423835e+01,2.769325094674022214e-01,1.032940512892989784e-02
2.006364971460583035e+01,2.723924193628557977e-01,1.046320726994691246e-02
2.097642659237838814e+01,2.674349767799428235e-01,1.054252634155105825e-02
2.188532755984194011e+01,2.629296113975150284e-01,1.069169266549987139e-02
2.279035261699647208e+01,2.585519095228916986e-01,1.082887236468442135e-02
2.369150176384199824e+01,2.546626429650802881e-01,1.100978288930345300e-02
2.458877500037850439e+01,2.512760908115306835e-01,1.106596924863563480e-02
2.548217232660599052e+01,2.478346988586797028e-01,1.113891802334897145e-02
2.637169374252449927e+01,2.442992197227806250e-01,1.125085297278983695e-02
2.725733924813397380e+01,2.411091011454866428e-01,1.134161482881634528e-02
2.813910884343442831e+01,2.384377675101507221e-01,1.136797595925551942e-02
2.901700252842586281e+01,2.354226158762385834e-01,1.147742676783173980e-02
2.989102030310830571e+01,2.324526029352303735e-01,1.155600039632795339e-02
3.076116216748171439e+01,2.296924966853542971e-01,1.161160216821573686e-02
3.162742812154611727e+01,2.269455671122379559e-01,1.152502884335917903e-02
3.248981816530151434e+01,2.245595087702605130e-01,1.161472654598942091e-02
3.334833229874789140e+01,2.219222562011674282e-01,1.163959040655693396e-02
