r,r_error,G,G_error
3.605551275463992233e+00,1.338979347743690114e-16,9.573015150670911577e-01,2.908482546280489697e-04
3.999999999999995559e+00,1.338979347743690114e-16,9.557689276184974103e-01,5.561537922028121248e-04
3.999999999999999556e+00,1.338979347743690114e-16,9.219649736815900276e-01,1.445342329008035510e-04
3.999999999999999556e+00,0.000000000000000000e+00,9.098877780021316086e-01,5.807100818175640238e-04
4.000000000000000000e+00,0.000000000000000000e+00,9.310007691708720445e-01,5.285603465499337907e-04
4.000000000000000888e+00,0.000000000000000000e+00,8.613304136779372788e-01,4.516703733381343777e-04
4.000000000000000888e+00,2.677958695487380229e-16,9.541930051686297043e-01,4.296511017334130587e-04
4.358898943540668647e+00,2.677958695487380229e-16,9.639904536499273036e-01,5.882385397630035409e-04
4.358898943540672200e+00,2.677958695487380229e-16,9.521832570241728355e-01,4.366901286537238996e-04
4.358898943540673088e+00,0.000000000000000000e+00,9.110429771599615201e-01,2.633772388364988867e-04
4.358898943540673976e+00,0.000000000000000000e+00,9.177348688818679490e-01,4.464435969930942633e-04
4.358898943540673976e+00,2.677958695487380229e-16,9.464076921015245336e-01,6.330794607083608258e-04
4.358898943540674864e+00,2.677958695487380229e-16,9.551373267262112110e-01,3.269740462748098883e-04
4.358898943540679305e+00,2.677958695487380229e-16,9.523857426108958135e-01,4.988985232871689197e-04
4.582575694955836276e+00,0.000000000000000000e+00,9.535720388032125072e-01,6.584939440877298801e-04
4.582575694955837164e+00,2.677958695487380229e-16,9.514010310258921299e-01,3.988595100475814245e-04
4.582575694955838053e+00,2.677958695487380229e-16,9.261538562884663595e-01,4.564103535099314269e-04
4.582575694955840717e+00,2.677958695487380229e-16,8.870174179959922078e-01,3.022415934778317878e-04
4.582575694955841605e+00,2.677958695487380229e-16,9.198211099689437287e-01,4.378189273380105008e-04
4.582575694955841605e+00,0.000000000000000000e+00,9.494367171474382694e-01,5.733414311176354044e-04
4.582575694955843382e+00,2.677958695487380229e-16,9.507604909014922834e-01,5.378168441801295429e-04
4.999999999999999112e+00,2.677958695487380229e-16,9.498693705099486850e-01,4.288801478599848626e-04
5.000000000000000000e+00,0.000000000000000000e+00,8.904116884621348094e-01,3.572064389363061878e-04
5.000000000000000888e+00,0.000000000000000000e+00,9.396618570711030571e-01,7.260199256923795773e-04
5.000000000000005329e+00,2.677958695487380229e-16,9.463403344306137166e-01,5.550135324830982302e-04
5.196152422706624918e+00,0.000000000000000000e+00,9.616013792584012787e-01,4.812400449075928018e-04
5.196152422706629359e+00,2.677958695487380229e-16,9.431837997091077064e-01,2.661721023992390570e-04
5.196152422706631135e+00,2.677958695487380229e-16,8.812966305627868424e-01,6.877146314828503542e-04
5.196152422706631135e+00,0.000000000000000000e+00,8.513883326127230644e-01,4.029310811433387202e-04
5.196152422706632024e+00,0.000000000000000000e+00,9.197242861138664738e-01,5.272780574674744121e-04
5.196152422706632912e+00,0.000000000000000000e+00,8.724665527784503105e-01,4.577613234689083938e-04
5.196152422706632912e+00,2.677958695487380229e-16,9.278939317348608995e-01,4.281525468174510228e-04
5.196152422706634688e+00,2.677958695487380229e-16,9.493538738725770809e-01,7.444030550166710501e-04
5.291502622129173439e+00,2.677958695487380229e-16,9.616773921913083223e-01,5.115095527684429414e-04
5.291502622129178768e+00,2.677958695487380229e-16,9.457249865924400867e-01,4.956851648879696468e-04
5.291502622129179656e+00,0.000000000000000000e+00,8.013280434761317350e-01,7.359420976546245758e-04
5.291502622129180544e+00,0.000000000000000000e+00,9.207487108039997814e-01,3.876286304916223943e-04
5.291502622129180544e+00,2.677958695487380229e-16,8.946941508558183820e-01,4.760110530219588193e-04
5.291502622129184097e+00,2.677958695487380229e-16,9.460174126409462980e-01,6.901799149413261189e-04
5.291502622129185873e+00,2.677958695487380229e-16,9.477834946200552890e-01,6.827648075479424540e-04
5.567764362830016189e+00,2.677958695487380229e-16,9.608543611788206151e-01,7.117837613134613949e-04
5.567764362830018854e+00,0.000000000000000000e+00,9.318239577059069800e-01,6.209165234892253865e-04
5.567764362830019742e+00,2.677958695487380229e-16,9.300430090825010376e-01,4.460609283702060362e-04
5.567764362830019742e+00,5.355917390974760458e-16,8.900745530406396488e-01,3.525719012853822465e-04
5.567764362830021518e+00,2.677958695487380229e-16,9.304498673062888692e-01,5.598103694668424236e-04
5.567764362830025071e+00,5.355917390974760458e-16,9.347058195956129412e-01,6.155121157073430377e-04
5.567764362830025071e+00,2.677958695487380229e-16,8.818191862421337346e-01,2.136409418841397900e-03
5.567764362830025071e+00,0.000000000000000000e+00,9.469585786318831522e-01,5.121667646055818538e-04
5.567764362830025959e+00,0.000000000000000000e+00,9.459745360549685067e-01,6.323195262160167260e-04
5.999999999999993783e+00,0.000000000000000000e+00,9.608814672831479387e-01,4.251205704216706413e-04
5.999999999999999112e+00,5.355917390974760458e-16,9.290722137176102846e-01,8.226014496304036088e-04
5.999999999999999112e+00,0.000000000000000000e+00,8.069983903648356716e-01,2.831053997467915164e-04
6.000000000000000000e+00,0.000000000000000000e+00,9.074121505983825386e-01,4.796662969016918287e-04
6.000000000000000888e+00,2.677958695487380229e-16,8.704344225506145394e-01,1.930098448556113360e-03
6.000000000000002665e+00,2.677958695487380229e-16,9.431558653082402488e-01,4.950090477053208440e-04
6.082762530298214010e+00,2.677958695487380229e-16,9.475170780780050039e-01,8.825024051265117258e-04
6.082762530298217563e+00,2.677958695487380229e-16,9.595853940975317409e-01,6.366004796777667693e-04
6.082762530298217563e+00,0.000000000000000000e+00,9.487313399757499877e-01,8.204253051375444156e-04
6.082762530298217563e+00,2.677958695487380229e-16,8.831862460346781019e-01,4.129372835139318888e-04
6.082762530298219339e+00,0.000000000000000000e+00,8.908519267150449839e-01,4.364163993528459486e-04
6.082762530298219339e+00,2.677958695487380229e-16,8.214762076976964700e-01,8.789603746616814813e-04
6.082762530298220227e+00,2.677958695487380229e-16,9.475093432968809681e-01,4.472110177509529814e-04
6.082762530298222892e+00,2.677958695487380229e-16,9.473209810502732919e-01,6.785577972427740646e-04
6.244997998398394756e+00,2.677958695487380229e-16,9.476833556383786883e-01,7.119316502044254142e-04
6.244997998398397421e+00,0.000000000000000000e+00,9.210425422346097957e-01,3.381980578181817236e-04
6.244997998398397421e+00,2.677958695487380229e-16,8.137646543667098609e-01,3.109313100653303668e-04
6.244997998398398309e+00,2.677958695487380229e-16,9.063749214733483051e-01,6.951054138462806021e-04
6.244997998398400973e+00,2.677958695487380229e-16,9.474964789912025953e-01,6.999307384839310994e-04
6.244997998398402750e+00,2.677958695487380229e-16,9.471227565556735728e-01,3.849311323134202889e-04
6.557438524301995031e+00,0.000000000000000000e+00,9.623496153506480022e-01,5.335693381644230184e-04
6.557438524301995031e+00,2.677958695487380229e-16,9.475274873106628304e-01,7.259379888144499833e-04
6.557438524301999472e+00,5.355917390974760458e-16,9.254547632559162462e-01,7.667129841226117586e-04
6.557438524301999472e+00,0.000000000000000000e+00,8.594575261578820680e-01,2.102786958723056282e-04
6.557438524302000360e+00,0.000000000000000000e+00,8.802181202958970774e-01,4.019893505206988409e-04
6.557438524302001248e+00,0.000000000000000000e+00,9.113393251079039414e-01,7.752159241673924582e-04
6.557438524302001248e+00,2.677958695487380229e-16,8.556102706274407721e-01,1.849946422610303405e-03
6.557438524302001248e+00,5.355917390974760458e-16,9.467408544296919137e-01,7.353353985854671959e-04
6.557438524302001248e+00,8.033876086462140687e-16,9.417942874378751883e-01,4.779730447226451014e-04
6.928203230275507885e+00,2.677958695487380229e-16,9.360831656407622159e-01,7.105530347865235408e-04
6.928203230275508773e+00,2.677958695487380229e-16,7.076735507543674419e-01,1.578660335570074074e-03
6.928203230275508773e+00,0.000000000000000000e+00,8.465574438783199929e-01,1.298385779401659793e-04
6.928203230275508773e+00,2.677958695487380229e-16,7.700645570860803479e-01,4.865565309871341666e-04
6.928203230275513214e+00,8.033876086462140687e-16,9.339701112044469511e-01,6.789578763836698425e-04
6.928203230275514102e+00,0.000000000000000000e+00,9.454241340896648582e-01,9.518723803084796781e-04
6.999999999999994671e+00,2.677958695487380229e-16,9.484084411030910822e-01,7.894268921994845130e-04
6.999999999999999112e+00,5.355917390974760458e-16,9.587972813844380937e-01,7.579757877026712439e-04
6.999999999999999112e+00,2.677958695487380229e-16,9.202960292754525096e-01,5.994813109552604713e-04
6.999999999999999112e+00,0.000000000000000000e+00,8.712982172173656670e-01,1.095049255632979748e-04
7.000000000000000000e+00,0.000000000000000000e+00,8.711170433671305835e-01,4.728887231347360409e-04
7.000000000000000888e+00,0.000000000000000000e+00,8.541780285972542242e-01,5.857597843273721879e-04
7.000000000000000888e+00,2.677958695487380229e-16,9.260398929412555491e-01,6.908699051083344068e-04
7.000000000000000888e+00,5.355917390974760458e-16,9.460281203237290715e-01,4.538721111337363492e-04
7.000000000000005329e+00,0.000000000000000000e+00,9.446388866163558662e-01,1.280505054170729025e-03
7.211102550927974697e+00,2.677958695487380229e-16,9.645711275165104182e-01,5.163085318864244887e-04
7.211102550927976473e+00,0.000000000000000000e+00,9.275029686019785613e-01,6.685559152232123598e-04
7.211102550927976473e+00,2.677958695487380229e-16,7.386507821633141457e-01,1.088594134436495159e-03
7.211102550927976473e+00,5.355917390974760458e-16,8.669744827469501036e-01,3.451590443016140739e-04
7.211102550927976473e+00,8.033876086462140687e-16,8.915662146857239456e-01,3.143390717396427774e-04
7.211102550927979138e+00,2.677958695487380229e-16,8.901156468226498752e-01,8.421008601319456260e-04
7.211102550927980914e+00,2.677958695487380229e-16,9.386727452929808369e-01,5.447111840257252372e-04
7.211102550927984467e+00,2.677958695487380229e-16,9.455526927916707569e-01,7.455264264872286072e-04
7.549834435270748045e+00,5.355917390974760458e-16,9.477415364592832736e-01,9.460586380841729025e-04
7.549834435270748045e+00,0.000000000000000000e+00,9.176172144850571755e-01,6.239047638992207840e-04
7.549834435270749822e+00,2.677958695487380229e-16,8.440865566496796868e-01,1.197584361383007413e-04
7.549834435270752486e+00,8.033876086462140687e-16,8.520020415354907506e-01,5.078685711354542212e-04
7.549834435270752486e+00,5.355917390974760458e-16,8.945911588744472898e-01,6.803516118118174000e-04
7.549834435270752486e+00,2.677958695487380229e-16,9.436234702139568720e-01,7.116828589894600137e-04
7.549834435270754263e+00,0.000000000000000000e+00,9.443184491615416176e-01,7.568848661015552606e-04
7.810249675906647759e+00,0.000000000000000000e+00,9.509337282546010961e-01,7.017063109153738164e-04
7.810249675906650424e+00,2.677958695487380229e-16,9.202232723103886958e-01,4.124245795850062842e-04
7.810249675906652200e+00,0.000000000000000000e+00,9.444820649392359213e-01,7.828478678883763267e-04
7.810249675906652200e+00,2.677958695487380229e-16,9.042573401267965938e-01,3.086889431711396553e-04
7.810249675906652200e+00,5.355917390974760458e-16,8.315948198748313036e-01,3.170079630473686405e-04
7.810249675906655753e+00,2.677958695487380229e-16,8.981858512486096124e-01,6.741039981573823843e-04
7.810249675906657529e+00,2.677958695487380229e-16,8.073626340301989224e-01,1.903401375292465168e-03
7.810249675906660194e+00,8.033876086462140687e-16,9.437166633006490724e-01,4.844196578943274880e-04
7.810249675906660194e+00,5.355917390974760458e-16,9.358154298631969903e-01,7.033458167890558471e-04
7.937253933193764155e+00,2.677958695487380229e-16,9.539005750013779261e-01,6.162972666155165820e-04
7.937253933193767708e+00,0.000000000000000000e+00,9.621608629217068831e-01,6.311049260403895061e-04
7.937253933193769484e+00,2.677958695487380229e-16,9.172499911001612549e-01,5.363129365843999309e-04
7.937253933193772149e+00,8.033876086462140687e-16,9.250291776827517243e-01,5.861991099728994150e-04
7.937253933193772149e+00,5.355917390974760458e-16,7.557120589286420165e-01,9.132406694464227257e-04
7.937253933193772149e+00,2.677958695487380229e-16,7.548468823404530514e-01,2.875734075415668518e-04
7.937253933193772149e+00,0.000000000000000000e+00,8.826619523916381382e-01,4.886934178987843757e-04
7.937253933193773037e+00,0.000000000000000000e+00,8.627327954672572297e-01,1.085212032559396264e-03
7.937253933193773925e+00,0.000000000000000000e+00,8.024546707448496630e-01,2.079132313579654025e-03
7.937253933193773925e+00,2.677958695487380229e-16,9.350051717615573965e-01,6.249191279757581761e-04
7.937253933193773925e+00,5.355917390974760458e-16,9.346027627476499733e-01,6.190038402246625469e-04
7.999999999999999112e+00,2.677958695487380229e-16,9.153711694652660880e-01,5.953567917735154685e-04
7.999999999999999112e+00,0.000000000000000000e+00,7.461374381788495880e-01,2.940729672895332335e-04
8.000000000000000000e+00,0.000000000000000000e+00,8.661691101896425993e-01,3.497585852389903881e-04
8.000000000000001776e+00,0.000000000000000000e+00,8.900676390167944207e-01,5.996920475179719559e-04
8.000000000000001776e+00,5.355917390974760458e-16,9.412839782372494080e-01,7.654643380165196019e-04
8.185352771872443256e+00,0.000000000000000000e+00,9.538480622706820844e-01,5.956616185780873405e-04
8.185352771872446809e+00,0.000000000000000000e+00,9.339044854615811131e-01,5.874569795048753020e-04
8.185352771872446809e+00,5.355917390974760458e-16,8.755136178779328038e-01,2.158073365234075992e-04
8.185352771872448585e+00,5.355917390974760458e-16,8.335946271838288180e-01,4.950179329134277639e-04
8.185352771872453914e+00,5.355917390974760458e-16,9.309439609027717610e-01,6.649716227665703958e-04
8.185352771872455691e+00,5.355917390974760458e-16,9.336384743355389260e-01,7.581638188534320670e-04
8.544003745317525045e+00,0.000000000000000000e+00,9.564596520449696326e-01,8.540990855638589318e-04
8.544003745317526821e+00,5.355917390974760458e-16,9.119800922488401351e-01,4.195589611578688953e-04
8.544003745317528598e+00,5.355917390974760458e-16,8.512582012317526647e-01,3.694461521542210798e-04
8.544003745317530374e+00,5.355917390974760458e-16,8.761799454293887068e-01,5.817330359269303440e-04
8.544003745317535703e+00,5.355917390974760458e-16,9.328540759729008203e-01,8.028616587003264710e-04
8.544003745317537479e+00,5.355917390974760458e-16,9.425776554459307510e-01,8.230027659783025742e-04
8.660254037844381969e+00,0.000000000000000000e+00,9.400328843154306391e-01,7.871596595327337142e-04
8.660254037844383745e+00,0.000000000000000000e+00,8.455997685843725797e-01,1.856444979139918079e-03
8.660254037844383745e+00,5.355917390974760458e-16,8.771165977587211948e-01,2.802515706300971808e-04
8.660254037844385522e+00,5.355917390974760458e-16,7.871505762366992620e-01,3.817383024274914258e-04
8.660254037844390851e+00,5.355917390974760458e-16,9.399344802290535705e-01,7.543215756794204377e-04
8.717797887081344399e+00,5.355917390974760458e-16,9.455420157939873338e-01,7.812159712284447079e-04
8.717797887081344399e+00,0.000000000000000000e+00,8.410837840974878521e-01,1.946225363776171724e-03
8.717797887081346175e+00,0.000000000000000000e+00,8.251088783598556908e-01,2.818821166320085851e-04
8.717797887081347952e+00,0.000000000000000000e+00,8.493635970226288689e-01,3.811286697592171087e-04
8.717797887081347952e+00,5.355917390974760458e-16,9.381693745166593823e-01,6.049928389657303809e-04
8.888194417315586904e+00,5.355917390974760458e-16,9.439622444920299227e-01,7.464533404563135355e-04
8.888194417315586904e+00,0.000000000000000000e+00,8.942125397744932203e-01,1.140404082957238111e-03
8.888194417315588680e+00,0.000000000000000000e+00,8.247236905697969966e-01,3.142990104162539399e-04
8.888194417315590456e+00,0.000000000000000000e+00,9.053245807168569526e-01,5.087997698721064867e-04
8.999999999999994671e+00,5.355917390974760458e-16,9.533804564426197059e-01,7.868464624286667644e-04
8.999999999999998224e+00,5.355917390974760458e-16,9.085936785367075830e-01,5.128280551128783487e-04
8.999999999999998224e+00,0.000000000000000000e+00,7.251299799355194198e-01,9.929763780292602537e-04
9.000000000000000000e+00,0.000000000000000000e+00,8.503119400045210385e-01,3.769311489582481342e-04
9.000000000000001776e+00,0.000000000000000000e+00,7.702533408635839907e-01,1.324315394696452559e-03
9.000000000000001776e+00,5.355917390974760458e-16,9.287488966604261487e-01,7.333864252516245378e-04
9.165151389911674329e+00,5.355917390974760458e-16,9.463725623537512233e-01,7.947894186325995701e-04
9.165151389911676105e+00,5.355917390974760458e-16,9.042626137574568679e-01,6.240130824924305063e-04
9.165151389911681434e+00,5.355917390974760458e-16,8.039624884265481608e-01,3.309073166452825530e-04
9.165151389911683211e+00,5.355917390974760458e-16,8.672993531137848100e-01,2.768499067071615192e-04
9.165151389911683211e+00,0.000000000000000000e+00,9.413913059514921189e-01,6.826055513979876815e-04
9.539392014169450817e+00,0.000000000000000000e+00,9.509463663576805947e-01,9.006252393752531846e-04
9.539392014169452594e+00,0.000000000000000000e+00,9.465463188020399876e-01,7.009690087888406033e-04
9.539392014169452594e+00,5.355917390974760458e-16,8.595943026548646948e-01,3.721046417065806684e-04
9.539392014169454370e+00,5.355917390974760458e-16,8.217977883597643585e-01,3.022686380746139384e-04
9.539392014169459699e+00,5.355917390974760458e-16,8.748492437834421986e-01,5.478047362275501042e-04
9.539392014169461476e+00,5.355917390974760458e-16,9.264088309194306037e-01,7.674243290971885772e-04
9.539392014169463252e+00,5.355917390974760458e-16,9.402295941524069223e-01,8.718035888955513431e-04
9.643650760992953153e+00,5.355917390974760458e-16,9.407660514568289001e-01,7.097148109806549875e-04
9.643650760992953153e+00,0.000000000000000000e+00,8.866950525182359932e-01,5.399420013651641276e-04
9.643650760992954929e+00,0.000000000000000000e+00,7.928344460601404187e-01,2.538561593669684644e-04
9.643650760992956705e+00,0.000000000000000000e+00,8.970324842471711912e-01,5.296436247313866287e-04
9.643650760992958482e+00,5.355917390974760458e-16,9.418862607510324336e-01,1.091126780675125878e-03
9.848857801796102152e+00,0.000000000000000000e+00,8.731250447476888166e-01,5.329480410235221382e-04
9.848857801796102152e+00,5.355917390974760458e-16,8.137863236878106754e-01,2.848378382996867987e-04
9.848857801796103928e+00,5.355917390974760458e-16,8.587482044164308492e-01,5.698171654739059766e-04
9.848857801796105704e+00,5.355917390974760458e-16,9.398567301526316031e-01,5.300969099408630843e-04
9.848857801796111033e+00,5.355917390974760458e-16,9.425699621798450112e-01,1.064292021410190997e-03
9.999999999999998224e+00,5.355917390974760458e-16,9.452294250880111104e-01,6.004521495576264998e-04
9.999999999999998224e+00,0.000000000000000000e+00,8.250250975222562788e-01,1.508738708248405155e-03
1.000000000000000000e+01,0.000000000000000000e+00,7.985389894609397077e-01,3.041048088797161653e-04
1.000000000000000178e+01,0.000000000000000000e+00,9.394771297732578130e-01,5.217532778733742840e-04
1.014889156509221380e+01,0.000000000000000000e+00,9.486270706985714396e-01,7.051593437109804829e-04
1.014889156509221557e+01,5.355917390974760458e-16,8.506478799757755116e-01,4.787946428306336100e-04
1.014889156509221735e+01,5.355917390974760458e-16,8.046733888717189087e-01,3.684621889545539996e-04
1.014889156509221912e+01,5.355917390974760458e-16,8.747632266266154311e-01,4.476174830767167922e-04
1.014889156509222445e+01,5.355917390974760458e-16,9.225189277972772883e-01,7.604855540669269763e-04
1.014889156509222623e+01,5.355917390974760458e-16,9.440591026993193635e-01,1.153299594278511591e-03
1.039230484541325872e+01,5.355917390974760458e-16,9.494939264699143733e-01,1.134424629453419271e-03
1.039230484541326227e+01,5.355917390974760458e-16,9.190632684782450434e-01,4.434410216241783443e-04
1.039230484541326227e+01,0.000000000000000000e+00,7.318567078817831417e-01,4.037142231415167702e-04
1.039230484541326405e+01,0.000000000000000000e+00,8.261555610878087430e-01,3.491211232111590288e-04
1.039230484541326582e+01,0.000000000000000000e+00,8.382543606007953896e-01,8.685317275060402964e-04
1.039230484541326582e+01,5.355917390974760458e-16,9.269792154231840664e-01,7.352527222286695972e-04
1.044030650891054179e+01,5.355917390974760458e-16,9.492685886995816391e-01,1.104330637640292719e-03
1.044030650891054890e+01,5.355917390974760458e-16,9.238489253664819989e-01,5.192500844503050023e-04
1.044030650891055068e+01,5.355917390974760458e-16,8.245685145002237260e-01,1.000884180433466109e-04
1.044030650891055068e+01,0.000000000000000000e+00,7.864841572383898249e-01,5.048857133591959888e-04
1.044030650891055245e+01,0.000000000000000000e+00,9.363917403379751203e-01,5.632926375685112915e-04
1.044030650891055423e+01,0.000000000000000000e+00,9.279456750453003444e-01,5.737463582062806962e-04
1.053565375285273653e+01,5.355917390974760458e-16,9.428650579396612441e-01,5.085112938459451998e-04
1.053565375285273653e+01,0.000000000000000000e+00,8.638423182879768625e-01,5.494939091096408311e-04
1.053565375285273831e+01,0.000000000000000000e+00,7.892678947387522514e-01,3.671563070965150940e-04
1.053565375285274008e+01,0.000000000000000000e+00,8.524806871120227392e-01,4.013383236562210175e-04
1.053565375285274186e+01,5.355917390974760458e-16,9.444554470300011717e-01,9.050888245218490901e-04
1.058300524425835754e+01,5.355917390974760458e-16,9.495140642143735654e-01,1.217470378740627629e-03
1.058300524425835931e+01,0.000000000000000000e+00,9.032060273732361866e-01,4.291001809416679206e-04
1.058300524425836109e+01,0.000000000000000000e+00,8.469862102841602125e-01,3.188004909518489961e-04
1.058300524425836109e+01,5.355917390974760458e-16,7.914769346953256512e-01,3.065620937046395033e-04
1.058300524425836819e+01,5.355917390974760458e-16,9.330748025514382649e-01,4.587888880209416782e-04
1.081665382639195805e+01,1.071183478194952092e-15,9.486125222516738065e-01,1.060826335485055925e-03
1.081665382639196160e+01,5.355917390974760458e-16,9.491602917677250950e-01,5.948681773856806044e-04
1.081665382639196871e+01,1.071183478194952092e-15,9.021741588447266258e-01,4.945364265336854971e-04
1.081665382639196871e+01,5.355917390974760458e-16,6.721851930851036050e-01,6.557573201342565368e-04
1.081665382639196871e+01,0.000000000000000000e+00,8.158934906044952307e-01,4.201556013220245273e-04
1.081665382639197048e+01,0.000000000000000000e+00,9.190441622142323519e-01,8.425703096465969426e-04
1.081665382639197226e+01,0.000000000000000000e+00,9.264364288823738747e-01,8.389894711967177659e-04
1.099999999999999822e+01,0.000000000000000000e+00,8.610500391206805659e-01,5.152111078857415840e-04
1.100000000000000000e+01,0.000000000000000000e+00,7.697271447109165221e-01,3.016278676196897470e-04
1.100000000000000178e+01,0.000000000000000000e+00,8.366160140115078692e-01,3.834552664649927512e-04
1.100000000000000178e+01,1.071183478194952092e-15,9.430906216435354095e-01,1.078372470528426736e-03
1.113552872566003771e+01,0.000000000000000000e+00,9.478738728387530177e-01,9.173073617698682038e-04
1.113552872566003948e+01,5.355917390974760458e-16,9.173436686020384201e-01,4.558915854267115461e-04
1.113552872566003948e+01,1.071183478194952092e-15,7.739952307734633274e-01,3.285533346253953014e-04
1.113552872566004304e+01,5.355917390974760458e-16,8.288949890286161359e-01,1.765837970620010499e-04
1.113552872566005014e+01,1.071183478194952092e-15,9.348886355530396930e-01,6.897634778729688733e-04
