r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.941709942618359719e-01,3.769721059538220231e-01,2.576621610099264371e-03
1.984466078214651930e+00,2.237227465275217209e-01,2.916351041084106789e-03
2.970885251858462084e+00,1.498081196630156597e-01,3.091887510602236901e-03
3.953428515193252224e+00,1.044596679556233365e-01,2.656529135944214141e-03
4.932095868219064982e+00,7.503769303320173556e-02,2.156588451864908419e-03
5.906887310935829305e+00,5.479681543849851399e-02,1.665173278377046501e-03
6.877802843343587824e+00,3.935894281108416604e-02,1.486198996475891375e-03
7.844842465442326329e+00,2.845374214933940257e-02,1.742397617294482153e-03
8.808006177232044820e+00,2.083512261604636429e-02,2.062367642679382648e-03
9.767293978712771718e+00,1.593126270384053952e-02,1.964833616378889366e-03
1.072270586988446439e+01,1.267362014805422689e-02,1.971533966839967168e-03
1.167424185074717968e+01,1.063430138713396603e-02,1.851122164576072138e-03
1.262190192130086075e+01,8.271553361978491517e-03,1.548674633525620519e-03
1.356568608154552180e+01,5.653076008787494104e-03,1.411406700075239998e-03
1.450559433148117705e+01,3.989940450991085602e-03,1.359551520179358430e-03
1.544162667110781229e+01,2.481471607685217535e-03,1.240621727200910511e-03
1.637378310042544172e+01,1.746929941484379103e-03,1.220342563007770957e-03
1.730206361943405113e+01,1.704706774013152026e-03,1.195789710727319499e-03
1.822646822813365475e+01,1.085105548007225373e-03,1.326252750561213211e-03
1.914699692652423835e+01,8.796213019741884118e-04,1.404195454305431608e-03
2.006364971460583035e+01,8.002486449480277495e-05,1.554985981406916285e-03
2.097642659237838814e+01,-1.325764294735786017e-03,1.737699083030654719e-03
2.188532755984194011e+01,-1.981910829241191694e-03,1.627229172523087181e-03
2.279035261699647208e+01,-2.374985885454881755e-03,1.599875952507179636e-03
2.369150176384199824e+01,-2.571735143056837550e-03,1.446676476344966114e-03
2.458877500037850439e+01,-2.564206234929388740e-03,1.261695070675066888e-03
2.548217232660599052e+01,-2.648500269987376886e-03,1.147016382333555275e-03
2.637169374252449927e+01,-2.631194596991433179e-03,1.199104355259164416e-03
2.725733924813397380e+01,-2.322226589976388641e-03,1.332801515520921735e-03
2.813910884343442831e+01,-2.158967040145198281e-03,1.394238963768678263e-03
2.901700252842586281e+01,-2.234047465432641936e-03,1.557827045270290030e-03
2.989102030310830571e+01,-2.284210751881763507e-03,1.646636528490254096e-03
3.076116216748171439e+01,-2.295404444766301934e-03,1.513634558343325380e-03
3.162742812154611727e+01,-2.609923020880748623e-03,1.411532959328022250e-03
3.248981816530151434e+01,-2.950363674734946418e-03,1.094957797412989507e-03
3.334833229874789140e+01,-3.150025296316111278e-03,1.119765754627547079e-03
3.420297052188524844e+01,-2.793372988999916380e-03,1.434210028631447689e-03
3.505373283471362811e+01,-2.457846666998606596e-03,1.612621533377939535e-03
3.590061923723297355e+01,-2.329942452323309661e-03,1.832642729591441510e-03
3.674362972944329897e+01,-1.449005061818683807e-03,1.979236459542603726e-03
3.758276431134460438e+01,-1.415410107728028947e-03,2.125216224658627723e-03
3.841802298293690399e+01,-8.696607157102029815e-04,2.103924553344583767e-03
3.924940574422021200e+01,-5.995941677845371921e-04,2.084097766466449370e-03
4.007691259519448579e+01,-6.072365395039977217e-04,1.841178758281921150e-03
4.090054353585975377e+01,-6.209646076957227355e-04,1.707855876743079922e-03
4.172029856621600175e+01,-1.096247472397357189e-03,1.545373199594863699e-03
4.253617768626322970e+01,-1.580644753243279571e-03,1.489167165473072318e-03
4.334818089600145186e+01,-2.006759162324062064e-03,1.475471208524137745e-03
4.415630819543066821e+01,-2.002298208437804355e-03,1.380744943387276222e-03
4.496055958455086454e+01,-2.133635726900293041e-03,1.372982138933173364e-03
4.576093506336204086e+01,-2.176461684451148730e-03,1.347944403080523611e-03
4.655743463186421138e+01,-2.844504983944114856e-03,1.245151722868640494e-03
4.735005829005736189e+01,-2.870003492350605475e-03,1.358597553982246594e-03
4.813880603794153501e+01,-3.334894173104379061e-03,1.330692642462930368e-03
4.892367787551665970e+01,-3.191473912621271315e-03,1.472595938100590852e-03
4.970467380278277858e+01,-3.161358585688976448e-03,1.444807102116476508e-03
5.048179381973989166e+01,-3.188097758161471951e-03,1.370629865592704229e-03
5.125503792638798473e+01,-2.446493748798371070e-03,1.197979117287523718e-03
5.202440612272708620e+01,-1.580192632975302826e-03,1.299553109307776321e-03
5.278989840875715345e+01,-1.405724505784096369e-03,1.025319899041869176e-03
5.355151478447820068e+01,-7.711171835484112620e-04,1.038686635674697812e-03
5.430925524989024211e+01,-4.038249911850880008e-04,8.508332312936594134e-04
5.506311980499326353e+01,-1.447930693865945545e-04,7.227448566921833295e-04
5.581310844978727914e+01,5.273268889521259394e-04,7.459776853886296299e-04
5.655922118427227474e+01,9.311028592750385507e-04,8.555899190321387179e-04
5.730145800844826454e+01,1.905345625296815540e-03,1.075557546508705683e-03
5.803981892231524853e+01,2.299958474772378480e-03,1.014861915103368447e-03
5.877430392587321251e+01,3.044110250902419545e-03,1.172265324158928458e-03
5.950491301912215647e+01,3.538768357143563283e-03,1.161837449370652867e-03
6.023164620206210884e+01,3.657545064287824089e-03,1.315406308578554286e-03
6.095450347469304120e+01,3.647970118455949422e-03,1.198502667604423727e-03
6.167348483701493933e+01,2.955125829687156504e-03,1.295324019280909376e-03
6.238859028902784587e+01,2.798725668740338016e-03,1.476288031826839420e-03
6.309981983073171818e+01,2.087427157317205476e-03,1.621299270431209852e-03
6.380717346212661312e+01,1.709528078553380686e-03,1.745602007527476867e-03
