x,y,theta
0.000000000000000000e+00,0.000000000000000000e+00,3.251541239581423604e-02
1.000000000000000000e+00,0.000000000000000000e+00,-5.013665675828982149e-02
2.000000000000000000e+00,0.000000000000000000e+00,1.084060609741366310e-02
3.000000000000000000e+00,0.000000000000000000e+00,4.211919533866731458e-01
4.000000000000000000e+00,0.000000000000000000e+00,-3.934319890555941779e-01
5.000000000000000000e+00,0.000000000000000000e+00,-3.640775248426262323e-01
6.000000000000000000e+00,0.000000000000000000e+00,5.043738663358675600e-01
7.000000000000000000e+00,0.000000000000000000e+00,4.290113412905188772e-01
8.000000000000000000e+00,0.000000000000000000e+00,5.202270749775464997e-01
9.000000000000000000e+00,0.000000000000000000e+00,-4.664092512828846848e-01
1.000000000000000000e+01,0.000000000000000000e+00,-4.888214026780185462e-01
1.100000000000000000e+01,0.000000000000000000e+00,4.905176327004300285e-01
1.200000000000000000e+01,0.000000000000000000e+00,4.039328318953209207e-01
1.300000000000000000e+01,0.000000000000000000e+00,-3.871055247137381583e-01
1.400000000000000000e+01,0.000000000000000000e+00,2.588510275909531311e-01
1.500000000000000000e+01,0.000000000000000000e+00,-4.022573456404948677e-01
1.600000000000000000e+01,0.000000000000000000e+00,-3.998633437116151379e-01
1.700000000000000000e+01,0.000000000000000000e+00,-3.833976846321294207e-01
1.800000000000000000e+01,0.000000000000000000e+00,-7.251450412866045081e-02
1.900000000000000000e+01,0.000000000000000000e+00,1.949279867659441390e-01
2.000000000000000000e+01,0.000000000000000000e+00,3.185913237960280586e-02
2.100000000000000000e+01,0.000000000000000000e+00,2.081928758884377118e-02
2.200000000000000000e+01,0.000000000000000000e+00,-5.059525369741105782e-01
2.300000000000000000e+01,0.000000000000000000e+00,-8.327276951188700149e-02
2.400000000000000000e+01,0.000000000000000000e+00,1.542254358079407917e-01
2.500000000000000000e+01,0.000000000000000000e+00,4.664400838443039099e-01
2.600000000000000000e+01,0.000000000000000000e+00,9.213019468999095185e-02
2.700000000000000000e+01,0.000000000000000000e+00,3.010956535460361794e-01
2.800000000000000000e+01,0.000000000000000000e+00,2.779942780074003972e-01
2.900000000000000000e+01,0.000000000000000000e+00,3.968515419995453097e-01
3.000000000000000000e+01,0.000000000000000000e+00,-5.101229605900167163e-01
3.100000000000000000e+01,0.000000000000000000e+00,-1.026917008434202749e-01
3.200000000000000000e+01,0.000000000000000000e+00,2.492926156999368814e-01
3.300000000000000000e+01,0.000000000000000000e+00,-6.655471923538747170e-02
3.400000000000000000e+01,0.000000000000000000e+00,-5.646086598981481242e-02
3.500000000000000000e+01,0.000000000000000000e+00,-1.635501864308515074e-01
3.600000000000000000e+01,0.000000000000000000e+00,-1.106656277161743862e-02
3.700000000000000000e+01,0.000000000000000000e+00,-1.237670452090888773e-03
3.800000000000000000e+01,0.000000000000000000e+00,-1.832579471157144146e-01
3.900000000000000000e+01,0.000000000000000000e+00,-1.453099209003397840e-01
4.000000000000000000e+01,0.000000000000000000e+00,4.138558975381690930e-01
4.100000000000000000e+01,0.000000000000000000e+00,4.730464069030450025e-01
4.200000000000000000e+01,0.000000000000000000e+00,1.385738087437754507e-01
4.300000000000000000e+01,0.000000000000000000e+00,-1.833700695879502129e-01
4.400000000000000000e+01,0.000000000000000000e+00,-4.760507116812218165e-02
4.500000000000000000e+01,0.000000000000000000e+00,-5.856173902154221400e-02
4.600000000000000000e+01,0.000000000000000000e+00,-4.575551719160797504e-02
4.700000000000000000e+01,0.000000000000000000e+00,-5.779538479803814077e-02
4.800000000000000000e+01,0.000000000000000000e+00,3.652233462012810516e-02
4.900000000000000000e+01,0.000000000000000000e+00,1.936813919858965116e-01
5.000000000000000000e+01,0.000000000000000000e+00,2.261686711410723083e-01
5.100000000000000000e+01,0.000000000000000000e+00,2.165713959958169843e-01
5.200000000000000000e+01,0.000000000000000000e+00,2.027094667762504576e-01
5.300000000000000000e+01,0.000000000000000000e+00,-4.015102419822774715e-02
5.400000000000000000e+01,0.000000000000000000e+00,-1.717087239634463858e-01
5.500000000000000000e+01,0.000000000000000000e+00,-2.544674230654174751e-01
5.600000000000000000e+01,0.000000000000000000e+00,-3.573615782081518422e-01
5.700000000000000000e+01,0.000000000000000000e+00,4.304670879282240792e-01
5.800000000000000000e+01,0.000000000000000000e+00,-4.752749217849433494e-01
5.900000000000000000e+01,0.000000000000000000e+00,2.295525801362133800e-01
6.000000000000000000e+01,0.000000000000000000e+00,5.130178400093255986e-01
6.100000000000000000e+01,0.000000000000000000e+00,4.709404271886754589e-01
6.200000000000000000e+01,0.000000000000000000e+00,3.948258195777549773e-01
6.300000000000000000e+01,0.000000000000000000e+00,-5.177863296408221627e-01
6.400000000000000000e+01,0.000000000000000000e+00,5.214718750154075932e-01
6.500000000000000000e+01,0.000000000000000000e+00,-4.339808299193592678e-01
6.600000000000000000e+01,0.000000000000000000e+00,-5.173654742782568539e-01
6.700000000000000000e+01,0.000000000000000000e+00,3.448073888816011179e-01
6.800000000000000000e+01,0.000000000000000000e+00,-4.433050222755893222e-01
6.900000000000000000e+01,0.000000000000000000e+00,-4.904448811260267993e-01
7.000000000000000000e+01,0.000000000000000000e+00,3.433543070543126907e-01
7.100000000000000000e+01,0.000000000000000000e+00,1.796701569258070119e-01
7.200000000000000000e+01,0.000000000000000000e+00,1.378709680420387995e-01
7.300000000000000000e+01,0.000000000000000000e+00,2.108124476198335318e-01
7.400000000000000000e+01,0.000000000000000000e+00,3.175790705351456689e-01
7.500000000000000000e+01,0.000000000000000000e+00,1.232334022741113921e-01
7.600000000000000000e+01,0.000000000000000000e+00,-3.047761791307506130e-01
7.700000000000000000e+01,0.000000000000000000e+00,-4.228493759562925725e-01
7.800000000000000000e+01,0.000000000000000000e+00,-4.792226923534073091e-01
7.900000000000000000e+01,0.000000000000000000e+00,-2.652553908525807635e-01
8.000000000000000000e+01,0.000000000000000000e+00,-4.590143525507651701e-01
8.100000000000000000e+01,0.000000000000000000e+00,-3.003764054474052925e-01
8.200000000000000000e+01,0.000000000000000000e+00,-4.568219478219111007e-01
8.300000000000000000e+01,0.000000000000000000e+00,-4.492717721088529403e-01
8.400000000000000000e+01,0.000000000000000000e+00,-2.315729198467630368e-01
8.500000000000000000e+01,0.000000000000000000e+00,-2.798551080581772599e-01
8.600000000000000000e+01,0.000000000000000000e+00,-3.764751327209290288e-01
8.700000000000000000e+01,0.000000000000000000e+00,4.978801872152557317e-01
8.800000000000000000e+01,0.000000000000000000e+00,4.827262849355288266e-01
8.900000000000000000e+01,0.000000000000000000e+00,-3.079377258788313920e-01
9.000000000000000000e+01,0.000000000000000000e+00,-4.642946898875560668e-02
9.100000000000000000e+01,0.000000000000000000e+00,5.033408239357750613e-02
9.200000000000000000e+01,0.000000000000000000e+00,3.672943752958504060e-01
9.300000000000000000e+01,0.000000000000000000e+00,3.135222593780483402e-01
9.400000000000000000e+01,0.000000000000000000e+00,3.931831005828311243e-01
9.500000000000000000e+01,0.000000000000000000e+00,2.360874355178063100e-01
9.600000000000000000e+01,0.000000000000000000e+00,3.013152842287492028e-02
9.700000000000000000e+01,0.000000000000000000e+00,3.568836926809858534e-01
9.800000000000000000e+01,0.000000000000000000e+00,4.646835130746913567e-01
9.900000000000000000e+01,0.000000000000000000e+00,2.369326230283205215e-01
1.000000000000000000e+02,0.000000000000000000e+00,2.549181973698940729e-01
1.010000000000000000e+02,0.000000000000000000e+00,2.701946878429445364e-01
1.020000000000000000e+02,0.000000000000000000e+00,2.736944019722469257e-01
1.030000000000000000e+02,0.000000000000000000e+00,2.406120559641156120e-01
1.040000000000000000e+02,0.000000000000000000e+00,2.849627087917445678e-01
1.050000000000000000e+02,0.000000000000000000e+00,3.329191933007472626e-01
1.060000000000000000e+02,0.000000000000000000e+00,-5.180260682958462981e-01
1.070000000000000000e+02,0.000000000000000000e+00,2.619851074708416938e-01
1.080000000000000000e+02,0.000000000000000000e+00,1.224314450611231342e-01
1.090000000000000000e+02,0.000000000000000000e+00,2.158965704487064707e-01
1.100000000000000000e+02,0.000000000000000000e+00,3.595849304359363119e-01
1.110000000000000000e+02,0.000000000000000000e+00,8.697489276716252604e-02
1.120000000000000000e+02,0.000000000000000000e+00,1.065417782270593472e-01
1.130000000000000000e+02,0.000000000000000000e+00,1.765266750463573286e-01
1.140000000000000000e+02,0.000000000000000000e+00,-2.560018268304878886e-01
1.150000000000000000e+02,0.000000000000000000e+00,-5.085131791465830053e-01
1.160000000000000000e+02,0.000000000000000000e+00,-3.127734539041429063e-01
1.170000000000000000e+02,0.000000000000000000e+00,5.158649697374001475e-01
1.180000000000000000e+02,0.000000000000000000e+00,-4.580961110009302839e-01
1.190000000000000000e+02,0.000000000000000000e+00,3.125643005642150252e-01
1.200000000000000000e+02,0.000000000000000000e+00,2.727281267496513006e-01
1.210000000000000000e+02,0.000000000000000000e+00,-2.117598610899797396e-01
1.220000000000000000e+02,0.000000000000000000e+00,5.222746798773858501e-02
1.230000000000000000e+02,0.000000000000000000e+00,6.846151441533099291e-02
1.240000000000000000e+02,0.000000000000000000e+00,-1.673722801278704209e-01
1.250000000000000000e+02,0.000000000000000000e+00,-3.311742057281566454e-01
1.260000000000000000e+02,0.000000000000000000e+00,-3.059909720114595277e-01
1.270000000000000000e+02,0.000000000000000000e+00,1.270738230365365817e-01
5.000000000000000000e-01,8.660254037844385966e-01,6.541684971170413920e-02
