index,energy_per_site
0.000000000000000000e+00,5.321741440334006867e-01
1.000000000000000000e+00,2.930337276244658340e-01
2.000000000000000000e+00,2.949626377508465236e-01
3.000000000000000000e+00,2.928937653898068261e-01
4.000000000000000000e+00,2.935025035169094298e-01
5.000000000000000000e+00,2.918836266558753056e-01
6.000000000000000000e+00,2.918149970487868838e-01
7.000000000000000000e+00,2.924065075449001627e-01
8.000000000000000000e+00,2.956446005914412645e-01
9.000000000000000000e+00,2.937685562562868391e-01
