index,energy_per_site
0.000000000000000000e+00,5.337891051025189793e-01
1.000000000000000000e+00,3.189571308990047371e-01
2.000000000000000000e+00,3.191932171295479570e-01
3.000000000000000000e+00,3.185782314767022783e-01
4.000000000000000000e+00,3.206421998210368107e-01
5.000000000000000000e+00,3.194811932936223453e-01
6.000000000000000000e+00,3.192209937434937750e-01
7.000000000000000000e+00,3.185300509539948921e-01
8.000000000000000000e+00,3.187440873259084206e-01
9.000000000000000000e+00,3.200515458901616039e-01
