r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.941709942618359719e-01,5.772414035233885965e-01,1.090255887761384197e-03
1.984466078214651930e+00,4.695106606772859736e-01,1.847411891669930358e-03
2.970885251858462084e+00,4.119826746520521277e-01,2.275374063774798956e-03
3.953428515193252224e+00,3.731973936295789329e-01,2.480275287949426557e-03
4.932095868219064982e+00,3.439478496123319351e-01,2.932570729307112760e-03
5.906887310935829305e+00,3.198393104592341940e-01,3.331934353109492972e-03
6.877802843343587824e+00,2.970335631012751554e-01,3.669979456718651476e-03
7.844842465442326329e+00,2.785328119657651813e-01,3.864387065667417194e-03
8.808006177232044820e+00,2.627561757473031445e-01,3.889225065059812199e-03
9.767293978712771718e+00,2.482649658312406915e-01,4.149887327922778014e-03
1.072270586988446439e+01,2.354299364004293904e-01,4.332219596125253328e-03
1.167424185074717968e+01,2.232591419426280255e-01,4.447619248006509304e-03
1.262190192130086075e+01,2.119728992219211960e-01,4.570157393584144481e-03
1.356568608154552180e+01,2.027401874898402401e-01,4.744107825181241057e-03
1.450559433148117705e+01,1.939239151982631304e-01,4.866200554369174910e-03
1.544162667110781229e+01,1.848238691528747979e-01,5.323864740678578567e-03
1.637378310042544172e+01,1.771425965040157868e-01,5.764519369358253251e-03
1.730206361943405113e+01,1.684624813512217711e-01,6.020962237542910184e-03
1.822646822813365475e+01,1.597209152988953162e-01,6.367335325588933427e-03
1.914699692652423835e+01,1.513460899329313880e-01,6.705391253548611576e-03
2.006364971460583035e+01,1.431505172543763860e-01,7.173790148369482700e-03
2.097642659237838814e+01,1.354714681510360563e-01,7.554944939753014191e-03
2.188532755984194011e+01,1.280043433802107444e-01,7.967918300038902626e-03
2.279035261699647208e+01,1.202167302370680813e-01,8.286640260178800010e-03
2.369150176384199824e+01,1.132163206219573420e-01,8.637813743574550285e-03
2.458877500037850439e+01,1.075035983448011101e-01,9.036236229862942490e-03
2.548217232660599052e+01,1.017889276679488919e-01,9.366466774912679538e-03
2.637169374252449927e+01,9.552536030529028277e-02,9.614769820014718027e-03
2.725733924813397380e+01,8.962114151167810405e-02,9.856765420365409119e-03
2.813910884343442831e+01,8.476971425842144692e-02,1.006047435068709202e-02
2.901700252842586281e+01,7.957445267434032354e-02,1.029018534926021480e-02
2.989102030310830571e+01,7.448672456257869612e-02,1.050135220686729265e-02
3.076116216748171439e+01,6.937156484043144333e-02,1.062025268423330039e-02
3.162742812154611727e+01,6.421940693260058675e-02,1.049950618789200797e-02
3.248981816530151434e+01,5.958295556264535386e-02,1.060068596066825707e-02
3.334833229874789140e+01,5.452663165859100713e-02,1.075109055666276930e-02
3.420297052188524844e+01,5.041666985821601638e-02,1.062838247231853890e-02
3.505373283471362811e+01,4.705154084350308269e-02,1.067692353193853277e-02
3.590061923723297355e+01,4.345866025931038185e-02,1.078631772446459781e-02
3.674362972944329897e+01,4.016225644169833103e-02,1.086008919857324971e-02
3.758276431134460438e+01,3.709859903119832464e-02,1.098274407693833853e-02
3.841802298293690399e+01,3.416629493743710000e-02,1.095321523134141876e-02
3.924940574422021200e+01,3.111420494485533580e-02,1.103142854272946838e-02
4.007691259519448579e+01,2.852085891690657807e-02,1.085477947782447113e-02
4.090054353585975377e+01,2.570280373755316067e-02,1.086117292496669405e-02
4.172029856621600175e+01,2.288063571968793758e-02,1.066987356025378766e-02
4.253617768626322970e+01,2.010397214820668077e-02,1.048032250085783809e-02
4.334818089600145186e+01,1.776791347562785631e-02,1.040016738328822417e-02
4.415630819543066821e+01,1.507687306282697211e-02,1.009506989688095484e-02
4.496055958455086454e+01,1.266346224291512584e-02,1.013855431938341656e-02
4.576093506336204086e+01,1.024407806906479576e-02,1.010083136402406025e-02
4.655743463186421138e+01,8.090696512434101748e-03,1.014969406488832292e-02
4.735005829005736189e+01,5.978489440132594458e-03,1.021584732663684270e-02
4.813880603794153501e+01,3.693998686333998301e-03,1.010531532109741441e-02
4.892367787551665970e+01,2.236472822489390163e-03,1.017975450308926909e-02
4.970467380278277858e+01,-1.648850355332417993e-04,1.015773165669353086e-02
5.048179381973989166e+01,-1.864568457342140329e-03,1.010999264634423501e-02
5.125503792638798473e+01,-3.726285026916938050e-03,9.919067389013621824e-03
5.202440612272708620e+01,-5.398414571973016510e-03,9.598304438520449330e-03
5.278989840875715345e+01,-7.183850181471500458e-03,9.350342815017821663e-03
5.355151478447820068e+01,-8.507475395823431777e-03,9.054444240384117160e-03
5.430925524989024211e+01,-9.785951590745994855e-03,8.595654822150834706e-03
5.506311980499326353e+01,-1.119461161999787610e-02,8.419552666287924425e-03
5.581310844978727914e+01,-1.211439518598041859e-02,8.123055847869970966e-03
5.655922118427227474e+01,-1.344645169350567118e-02,7.873056666896364325e-03
5.730145800844826454e+01,-1.474304925025859969e-02,7.466392774773990271e-03
5.803981892231524853e+01,-1.570449224840248653e-02,7.655795986800374014e-03
5.877430392587321251e+01,-1.694482379187323140e-02,7.678394806911515748e-03
5.950491301912215647e+01,-1.775174673266496223e-02,7.181786120853982103e-03
6.023164620206210884e+01,-1.908620189158195118e-02,7.039058432178300906e-03
6.095450347469304120e+01,-1.969290525856424307e-02,6.340672321030996379e-03
6.167348483701493933e+01,-2.049415313475956568e-02,6.121609243649061075e-03
6.238859028902784587e+01,-2.059002018216159885e-02,5.579870116661456332e-03
6.309981983073171818e+01,-2.181181915923754294e-02,5.876346139277528052e-03
6.380717346212661312e+01,-2.229048860030305446e-02,5.216028403888706491e-03
6.451065118321247382e+01,-2.269798166477929660e-02,4.964115199491999156e-03
6.521025299398931452e+01,-2.418512716121095155e-02,4.867824885646439628e-03
6.590597889445714941e+01,-2.422839918064675566e-02,4.582311269085307358e-03
6.659782888461597850e+01,-2.574386333743695215e-02,4.855041983092583079e-03
6.728580296446577336e+01,-2.684830097076130323e-02,4.844994762028208800e-03
6.796990113400656242e+01,-2.701854314913800653e-02,4.729628815192428795e-03
6.865012339323834567e+01,-2.789595517156583451e-02,4.785872750306019614e-03
6.932646974216112312e+01,-2.825465520850511253e-02,4.932276110730499617e-03
6.999894018077486635e+01,-2.895273202354397071e-02,4.983618517564782253e-03
7.066753470907960377e+01,-3.016468301599617430e-02,5.004220353576814724e-03
7.133225332707536381e+01,-3.025968758839507264e-02,5.047640520680061506e-03
7.199309603476207542e+01,-2.895694389795178472e-02,5.322273121593015799e-03
7.265006283213978122e+01,-3.188962216341549583e-02,5.182691809093211387e-03
7.330315371920846701e+01,-3.150376889424651161e-02,5.247306365376199107e-03
7.395236869596814699e+01,-3.086031087444944879e-02,5.363769862227843813e-03
7.459770776241882118e+01,-3.044703607641912127e-02,5.593879309415042585e-03
7.523917091856047534e+01,-3.289707406493456304e-02,5.539682625373706579e-03
7.587675816439310950e+01,-3.130856710915563834e-02,5.649558447298539191e-03
7.651046949991672363e+01,-3.077106590857837248e-02,5.830299892869169817e-03
7.714030492513134618e+01,-3.107295995008111864e-02,5.788221317847784195e-03
7.776626444003693450e+01,-3.242706254195859561e-02,5.849842535623040775e-03
7.838834804463353123e+01,-3.102205677678636711e-02,5.915003776432373531e-03
7.900655573892109373e+01,-2.852955206349022318e-02,6.399787530435407934e-03
7.962088752289966465e+01,-3.232723488956264907e-02,6.256314683990574915e-03
8.023134339656920133e+01,-3.224951796730467918e-02,6.452155542653444965e-03
8.083792335992973221e+01,-3.061942108514519034e-02,6.710137476779949421e-03
8.144062741298128572e+01,-3.103902890334239717e-02,7.015173277348909879e-03
8.203945555572377657e+01,-3.160379583687636385e-02,7.235501159254518512e-03
8.263440778815727583e+01,-3.174617490627613253e-02,7.614131251227008491e-03
8.322548411028176929e+01,-3.155084216988962575e-02,7.849974978472878256e-03
8.381268452209722852e+01,-3.453943572596535755e-02,7.721004464646959858e-03
8.439600902360369616e+01,-3.359568307062085063e-02,8.032270266457587973e-03
8.497545761480114379e+01,-3.065752649113438408e-02,8.734671448831958854e-03
8.555103029568957140e+01,-3.473663930869710231e-02,8.374286346155113137e-03
8.612272706626899321e+01,-3.371200055599166134e-02,8.789373716277278439e-03
8.669054792653938080e+01,-3.300585813850784311e-02,8.976912051577724816e-03
8.725449287650079100e+01,-3.487057992352087660e-02,8.684834630865542748e-03
8.781456191615316698e+01,-3.201269476936574598e-02,9.050257112361952128e-03
8.837075504549652294e+01,-3.298775675536223112e-02,9.022528186917582252e-03
