index,energy_per_site
0.000000000000000000e+00,5.318208045937551365e-01
1.000000000000000000e+00,2.702624983111366896e-01
2.000000000000000000e+00,2.709090434361931532e-01
3.000000000000000000e+00,2.712705933375588740e-01
4.000000000000000000e+00,2.693063103971770067e-01
5.000000000000000000e+00,2.730801094758796288e-01
6.000000000000000000e+00,2.686556445300032347e-01
7.000000000000000000e+00,2.697325476710722425e-01
8.000000000000000000e+00,2.693467278935854914e-01
9.000000000000000000e+00,2.717230230359084509e-01
