index,energy_per_site
0.000000000000000000e+00,5.139013300208504775e-01
1.000000000000000000e+00,2.843540958700659926e-01
2.000000000000000000e+00,2.822493637206082151e-01
3.000000000000000000e+00,2.777467156073414323e-01
4.000000000000000000e+00,2.719265145359444080e-01
5.000000000000000000e+00,2.852200114228521932e-01
6.000000000000000000e+00,2.898544626276968739e-01
7.000000000000000000e+00,2.879146431864822442e-01
8.000000000000000000e+00,2.772067366395166155e-01
9.000000000000000000e+00,2.887888273100376879e-01
