x,y,theta
0.000000000000000000e+00,0.000000000000000000e+00,5.488775661567146802e-02
1.000000000000000000e+00,0.000000000000000000e+00,-4.507987297269577254e-01
2.000000000000000000e+00,0.000000000000000000e+00,1.820588908254553440e-01
3.000000000000000000e+00,0.000000000000000000e+00,2.747901921408743009e-01
4.000000000000000000e+00,0.000000000000000000e+00,1.813642865903360990e-01
5.000000000000000000e+00,0.000000000000000000e+00,1.368958401431671357e-01
6.000000000000000000e+00,0.000000000000000000e+00,1.339617042412566406e-02
7.000000000000000000e+00,0.000000000000000000e+00,-1.578402892292780635e-01
8.000000000000000000e+00,0.000000000000000000e+00,2.400494657754995709e-01
9.000000000000000000e+00,0.000000000000000000e+00,-1.366423706421525663e-01
1.000000000000000000e+01,0.000000000000000000e+00,-3.073061189453718534e-03
1.100000000000000000e+01,0.000000000000000000e+00,-1.067796911270385007e-01
1.200000000000000000e+01,0.000000000000000000e+00,1.738348049495809233e-01
1.300000000000000000e+01,0.000000000000000000e+00,-1.821431559557669111e-01
1.400000000000000000e+01,0.000000000000000000e+00,-4.693502801553670611e-01
1.500000000000000000e+01,0.000000000000000000e+00,2.099141145421150600e-01
1.600000000000000000e+01,0.000000000000000000e+00,-1.239120607691542308e-01
1.700000000000000000e+01,0.000000000000000000e+00,2.301591984030940674e-01
1.800000000000000000e+01,0.000000000000000000e+00,-6.977055637169143898e-02
1.900000000000000000e+01,0.000000000000000000e+00,-1.200696199745264203e-01
2.000000000000000000e+01,0.000000000000000000e+00,4.971395388004825611e-01
2.100000000000000000e+01,0.000000000000000000e+00,-5.230375690566563263e-02
2.200000000000000000e+01,0.000000000000000000e+00,2.885275918391047023e-01
2.300000000000000000e+01,0.000000000000000000e+00,1.429083431393177728e-01
2.400000000000000000e+01,0.000000000000000000e+00,1.073137329410933649e-01
2.500000000000000000e+01,0.000000000000000000e+00,4.281361562910879215e-01
2.600000000000000000e+01,0.000000000000000000e+00,-5.001684892436242258e-02
2.700000000000000000e+01,0.000000000000000000e+00,2.760824042631014885e-01
2.800000000000000000e+01,0.000000000000000000e+00,-1.066704319764006370e-01
2.900000000000000000e+01,0.000000000000000000e+00,2.098830908265573170e-01
3.000000000000000000e+01,0.000000000000000000e+00,-3.442372491060617934e-01
3.100000000000000000e+01,0.000000000000000000e+00,1.554178337088000239e-01
5.000000000000000000e-01,8.660254037844385966e-01,2.014099404622110567e-01
1.500000000000000000e+00,8.660254037844385966e-01,5.281624160675235657e-02
2.500000000000000000e+00,8.660254037844385966e-01,-1.009716667795674261e-01
3.500000000000000000e+00,8.660254037844385966e-01,-6.038447678542335773e-02
4.500000000000000000e+00,8.660254037844385966e-01,-3.801954273565455455e-02
5.500000000000000000e+00,8.660254037844385966e-01,-1.503479178467306832e-01
6.500000000000000000e+00,8.660254037844385966e-01,-1.622822014536873247e-02
7.500000000000000000e+00,8.660254037844385966e-01,4.977286230079108753e-01
8.500000000000000000e+00,8.660254037844385966e-01,-2.138568980884261728e-01
9.500000000000000000e+00,8.660254037844385966e-01,2.349057047578031465e-01
1.050000000000000000e+01,8.660254037844385966e-01,1.342043191918345091e-01
