r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.884021392945143702e-01,9.901526860164352462e-01,5.897248143779626288e-05
1.969112433147053309e+00,9.872785122949561121e-01,6.659858931450113057e-05
2.942130881557602606e+00,9.855928585121268570e-01,9.503389506481205878e-05
3.907457484526176472e+00,9.843545711451092695e-01,1.306677933351960944e-04
4.865092242052753591e+00,9.833262967219009720e-01,1.703788576192582984e-04
5.815035154137369489e+00,9.824252541516009796e-01,2.014343899279118276e-04
6.757286220780002850e+00,9.815997301050896073e-01,2.343664218005729431e-04
7.691845441980646569e+00,9.808855590248259926e-01,2.801466106893193693e-04
8.618712817739321963e+00,9.803531161768259672e-01,3.228416254443730311e-04
9.537888348056007715e+00,9.797396591947720168e-01,3.749907374620628920e-04
1.044937203293071804e+01,9.791701746561234376e-01,3.966492426345995356e-04
1.135316387236343161e+01,9.787176672817484713e-01,4.313085544273983444e-04
1.224926386635418396e+01,9.782510277247140618e-01,4.869682346433631200e-04
1.313767201490294667e+01,9.778688928259938740e-01,5.424248534147569495e-04
1.401838831800973395e+01,9.775138077902874034e-01,5.791472436169573532e-04
1.489141277567453869e+01,9.771765424100822273e-01,6.187326239485139339e-04
1.575674538789736090e+01,9.768715059848427362e-01,6.669995838557351772e-04
1.661438615467820767e+01,9.766147384083114780e-01,7.260535789306831736e-04
1.746433507601707191e+01,9.763137505826307017e-01,7.852744128570903967e-04
1.830659215191395361e+01,9.760192819150029786e-01,8.410746890838687734e-04
1.914115738236885278e+01,9.757337401360010043e-01,9.017700026394732558e-04
1.996803076738176230e+01,9.754264104907683919e-01,9.593685907927567780e-04
2.078721230695270350e+01,9.751256064947623203e-01,1.014547161083449939e-03
2.159870200108166216e+01,9.748622072079825562e-01,1.066822400174709164e-03
2.240249984976864539e+01,9.745533171301106190e-01,1.116326076295815753e-03
2.319860585301364608e+01,9.743009054756122111e-01,1.164366911105880640e-03
2.398702001081665003e+01,9.740119816885550730e-01,1.212159631745870873e-03
2.476774232317768565e+01,9.737238449756007164e-01,1.264033987781138261e-03
2.554077279009674584e+01,9.734684143898501008e-01,1.302675404372443399e-03
2.630611141157382349e+01,9.732313466367391586e-01,1.324821662077087714e-03
2.706375818760891860e+01,9.729928685199007443e-01,1.368745862360490296e-03
2.781371311820203118e+01,9.728375350972073843e-01,1.390678350989480111e-03
2.855597620335316833e+01,9.724848991510887108e-01,1.438759746147913162e-03
