index,energy_per_site
0.000000000000000000e+00,5.037239698913342778e-01
1.000000000000000000e+00,1.639352084311249125e-01
2.000000000000000000e+00,1.637204392928751640e-01
3.000000000000000000e+00,1.636087576349253281e-01
4.000000000000000000e+00,1.635098335750947429e-01
5.000000000000000000e+00,1.634260945207143823e-01
6.000000000000000000e+00,1.633446908913026852e-01
7.000000000000000000e+00,1.632811013026380376e-01
8.000000000000000000e+00,1.632094939154762614e-01
9.000000000000000000e+00,1.631460404604381520e-01
