index,energy_per_site
0.000000000000000000e+00,5.269100383652027819e-01
1.000000000000000000e+00,2.157132846902572176e-01
2.000000000000000000e+00,2.119846166482908245e-01
3.000000000000000000e+00,2.141735006861905100e-01
4.000000000000000000e+00,2.119881657162500654e-01
5.000000000000000000e+00,2.148911268557067988e-01
6.000000000000000000e+00,2.144490055348380608e-01
7.000000000000000000e+00,2.144799318163665980e-01
8.000000000000000000e+00,2.145296932766541653e-01
9.000000000000000000e+00,2.131053305413858623e-01
