index,energy_per_site
0.000000000000000000e+00,5.327549700156567480e-01
1.000000000000000000e+00,3.718822837240893797e-01
2.000000000000000000e+00,3.656983053498327196e-01
3.000000000000000000e+00,3.698608834454707450e-01
4.000000000000000000e+00,3.685580205575443302e-01
5.000000000000000000e+00,3.736264635727142847e-01
6.000000000000000000e+00,3.719598706621519146e-01
7.000000000000000000e+00,3.711817259847293160e-01
8.000000000000000000e+00,3.703572400277640453e-01
9.000000000000000000e+00,3.695012436706497372e-01
