index,energy_per_site
0.000000000000000000e+00,5.356111986793679058e-01
1.000000000000000000e+00,4.610524743955181082e-01
2.000000000000000000e+00,4.572844003465750262e-01
3.000000000000000000e+00,4.587014314699429107e-01
4.000000000000000000e+00,4.610459551734906736e-01
5.000000000000000000e+00,4.583433765850391528e-01
6.000000000000000000e+00,4.560817912495706006e-01
7.000000000000000000e+00,4.555135275433210840e-01
8.000000000000000000e+00,4.549651854769286574e-01
9.000000000000000000e+00,4.590755509268878987e-01
