r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.550045913682261300e-01,6.133364479766661992e-01,1.360385749026189230e-02
1.880624426078970401e+00,5.162070715582621760e-01,2.051990525280633637e-02
2.776859504132232814e+00,4.568869752281803365e-01,2.695369648422714023e-02
3.643709825528008039e+00,4.207032432730246629e-01,3.128385981860511145e-02
4.481175390266297853e+00,3.992749422780917379e-01,3.483808226266060099e-02
5.289256198347109361e+00,3.897138906114492318e-01,3.765622037586072862e-02
6.067952249770431905e+00,3.787957063075719777e-01,3.812342573931282175e-02
6.817263544536272590e+00,3.676529159621604315e-01,3.790218238094140296e-02
7.537190082644627864e+00,3.528647149324178889e-01,3.866779221508458847e-02
8.227731864095499503e+00,3.357318994502287990e-01,4.045759749950226386e-02
8.888888888888889284e+00,3.170319286983450113e-01,4.110005896991870966e-02
9.520661157024793653e+00,3.112696059351677813e-01,4.469822113980585765e-02
1.012304866850321261e+01,2.868728134099791660e-01,4.734709669619042993e-02
1.069605142332415149e+01,2.672270971280704677e-01,4.548312651346023139e-02
1.123966942148760495e+01,2.519022997735552716e-01,5.176562865010592152e-02
1.175390266299357123e+01,2.328608977822106407e-01,5.294561214354148726e-02
1.223875114784205564e+01,2.186451979774696464e-01,5.357008597788826681e-02
1.269421487603305820e+01,2.030680012679313695e-01,5.755203661805429610e-02
1.312029384756657535e+01,1.983992340422653378e-01,6.233762132325746524e-02
1.351698806244260709e+01,1.711289804627436906e-01,5.729029274514784581e-02
1.388429752066115697e+01,1.536068424386694831e-01,7.005028409471820983e-02
1.422222222222222321e+01,1.515000803740164381e-01,5.542710042941876442e-02
1.453076216712580404e+01,1.413401685366479366e-01,7.886099389968763418e-02
1.480991735537190124e+01,1.272476395510369063e-01,6.680912468254482373e-02
1.505968778696051480e+01,1.372465012700688214e-01,6.974691896135677693e-02
1.528007346189164295e+01,1.307547207814042101e-01,7.277824391546300342e-02
1.547107438016528924e+01,1.100582406920768280e-01,7.601574998449302234e-02
1.563269054178145012e+01,9.381136228786032816e-02,7.975272351080098243e-02
1.576492194674012914e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.586776859504132275e+01,1.026987202964224771e-01,7.380404084845147705e-02
1.594123048668503273e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.598530762167125729e+01,7.069501457594655480e-02,7.868348254478151060e-02
