x,y,theta
0.000000000000000000e+00,0.000000000000000000e+00,-1.761177780727500197e+00
1.000000000000000000e+00,0.000000000000000000e+00,5.739912413005265890e-01
2.000000000000000000e+00,0.000000000000000000e+00,4.058929168052762826e-01
3.000000000000000000e+00,0.000000000000000000e+00,1.319551806036409758e+00
4.000000000000000000e+00,0.000000000000000000e+00,1.108385181184693202e+00
5.000000000000000000e+00,0.000000000000000000e+00,1.594438296628359453e+00
6.000000000000000000e+00,0.000000000000000000e+00,1.240127738664058121e+00
7.000000000000000000e+00,0.000000000000000000e+00,-1.078248888691660134e+00
8.000000000000000000e+00,0.000000000000000000e+00,-7.794837919329489218e-01
9.000000000000000000e+00,0.000000000000000000e+00,-1.832535322125186106e-01
1.000000000000000000e+01,0.000000000000000000e+00,9.572323761318557445e-02
1.100000000000000000e+01,0.000000000000000000e+00,-1.032623531662877348e-01
1.200000000000000000e+01,0.000000000000000000e+00,1.074272863701924763e+00
1.300000000000000000e+01,0.000000000000000000e+00,1.708391992704418882e-01
1.400000000000000000e+01,0.000000000000000000e+00,-3.424186157550415111e-01
1.500000000000000000e+01,0.000000000000000000e+00,-1.964199774284837163e+00
5.000000000000000000e-01,8.660254037844385966e-01,-1.030628866928211540e+00
1.500000000000000000e+00,8.660254037844385966e-01,-1.516606063122326375e+00
2.500000000000000000e+00,8.660254037844385966e-01,-1.116909094437623651e-02
3.500000000000000000e+00,8.660254037844385966e-01,-4.255164929574206667e-02
4.500000000000000000e+00,8.660254037844385966e-01,1.491886832894745218e+00
5.500000000000000000e+00,8.660254037844385966e-01,9.881524885685895043e-01
6.500000000000000000e+00,8.660254037844385966e-01,1.195353699967430572e+00
7.500000000000000000e+00,8.660254037844385966e-01,4.957471460733975377e-01
8.500000000000000000e+00,8.660254037844385966e-01,4.190160022264035611e-01
9.500000000000000000e+00,8.660254037844385966e-01,3.976072996412494120e-02
1.050000000000000000e+01,8.660254037844385966e-01,4.307764828537825608e-01
1.150000000000000000e+01,8.660254037844385966e-01,1.059121771674589318e+00
1.250000000000000000e+01,8.660254037844385966e-01,-1.176080917365159850e+00
1.350000000000000000e+01,8.660254037844385966e-01,-5.928702087157371459e-01
1.450000000000000000e+01,8.660254037844385966e-01,-2.356880549848967554e-01
1.550000000000000000e+01,8.660254037844385966e-01,-2.089049614590665627e-01
0.000000000000000000e+00,1.732050807568877193e+00,-1.042160083282793970e+00
1.000000000000000000e+00,1.732050807568877193e+00,-2.773309567550610311e-01
2.000000000000000000e+00,1.732050807568877193e+00,8.699014439186036896e-01
3.000000000000000000e+00,1.732050807568877193e+00,-2.075777602198738414e-01
4.000000000000000000e+00,1.732050807568877193e+00,3.205512709162285923e-01
5.000000000000000000e+00,1.732050807568877193e+00,4.161237931507657528e-01
6.000000000000000000e+00,1.732050807568877193e+00,9.824530052284305981e-01
7.000000000000000000e+00,1.732050807568877193e+00,1.950924064009068815e+00
8.000000000000000000e+00,1.732050807568877193e+00,1.702187740926031090e+00
9.000000000000000000e+00,1.732050807568877193e+00,2.082236631497713653e-01
1.000000000000000000e+01,1.732050807568877193e+00,-3.453286381517122194e-01
1.100000000000000000e+01,1.732050807568877193e+00,1.568133131631001653e+00
1.200000000000000000e+01,1.732050807568877193e+00,-4.921063539203274217e-01
1.300000000000000000e+01,1.732050807568877193e+00,-3.047833647227928822e-01
1.400000000000000000e+01,1.732050807568877193e+00,-4.712667724861931973e-01
1.500000000000000000e+01,1.732050807568877193e+00,5.600890037891503859e-01
5.000000000000000000e-01,2.598076211353316012e+00,1.372882723618049639e+00
1.500000000000000000e+00,2.598076211353316012e+00,9.658124200843731799e-02
2.500000000000000000e+00,2.598076211353316012e+00,-5.153204476960517866e-01
3.500000000000000000e+00,2.598076211353316012e+00,-1.195346114467222387e+00
4.500000000000000000e+00,2.598076211353316012e+00,-9.601266870713605073e-01
5.500000000000000000e+00,2.598076211353316012e+00,3.153163756456756062e-01
6.500000000000000000e+00,2.598076211353316012e+00,5.688523378369936268e-02
7.500000000000000000e+00,2.598076211353316012e+00,2.221029578159348539e+00
8.500000000000000000e+00,2.598076211353316012e+00,5.122921513111560188e-01
9.500000000000000000e+00,2.598076211353316012e+00,1.881537137111379820e-01
1.050000000000000000e+01,2.598076211353316012e+00,4.975609812143995114e-01
1.150000000000000000e+01,2.598076211353316012e+00,4.886277308306263834e-02
1.250000000000000000e+01,2.598076211353316012e+00,-7.480170474170435568e-01
1.350000000000000000e+01,2.598076211353316012e+00,2.476975064567330520e-01
1.450000000000000000e+01,2.598076211353316012e+00,-4.413778652008484293e-01
1.550000000000000000e+01,2.598076211353316012e+00,7.580320437010765744e-01
0.000000000000000000e+00,3.464101615137754386e+00,1.285617589962539498e+00
1.000000000000000000e+00,3.464101615137754386e+00,2.306106983569775615e-01
2.000000000000000000e+00,3.464101615137754386e+00,4.326873845584056077e-01
3.000000000000000000e+00,3.464101615137754386e+00,-1.000463433920767642e+00
4.000000000000000000e+00,3.464101615137754386e+00,-2.970687233702350660e+00
5.000000000000000000e+00,3.464101615137754386e+00,-3.276036301161777686e-02
6.000000000000000000e+00,3.464101615137754386e+00,4.293637727940669002e-01
7.000000000000000000e+00,3.464101615137754386e+00,1.672163426066960668e+00
8.000000000000000000e+00,3.464101615137754386e+00,3.954783970641329027e-01
9.000000000000000000e+00,3.464101615137754386e+00,-9.151949545149955512e-01
1.000000000000000000e+01,3.464101615137754386e+00,-3.615724548234200419e-01
1.100000000000000000e+01,3.464101615137754386e+00,-4.303788242130845987e-02
1.200000000000000000e+01,3.464101615137754386e+00,5.294717577243068796e-01
1.300000000000000000e+01,3.464101615137754386e+00,7.000483437220328398e-02
1.400000000000000000e+01,3.464101615137754386e+00,9.674636667947824620e-01
1.500000000000000000e+01,3.464101615137754386e+00,3.469989316112314093e-01
5.000000000000000000e-01,4.330127018922192761e+00,4.152413414354843013e-01
1.500000000000000000e+00,4.330127018922192761e+00,1.704438787112425580e-01
2.500000000000000000e+00,4.330127018922192761e+00,-1.305264913708010788e-01
3.500000000000000000e+00,4.330127018922192761e+00,7.690454728304785270e-01
4.500000000000000000e+00,4.330127018922192761e+00,1.241009447454734627e+00
5.500000000000000000e+00,4.330127018922192761e+00,-9.752639156207099091e-02
6.500000000000000000e+00,4.330127018922192761e+00,2.977779810021967677e-01
7.500000000000000000e+00,4.330127018922192761e+00,1.536144811462690996e+00
8.500000000000000000e+00,4.330127018922192761e+00,1.381393182770177752e+00
9.500000000000000000e+00,4.330127018922192761e+00,-3.112943512809498436e-01
1.050000000000000000e+01,4.330127018922192761e+00,4.130328408977010923e-01
1.150000000000000000e+01,4.330127018922192761e+00,-3.850333473227283143e-01
1.250000000000000000e+01,4.330127018922192761e+00,-5.808063190573098389e-01
1.350000000000000000e+01,4.330127018922192761e+00,1.548751175565215021e+00
1.450000000000000000e+01,4.330127018922192761e+00,2.306984623989101202e+00
1.550000000000000000e+01,4.330127018922192761e+00,-1.739359918862438015e+00
0.000000000000000000e+00,5.196152422706632024e+00,1.463250072686990144e+00
1.000000000000000000e+00,5.196152422706632024e+00,9.268617355089165954e-01
2.000000000000000000e+00,5.196152422706632024e+00,1.218174943561633583e+00
3.000000000000000000e+00,5.196152422706632024e+00,6.667466918372833007e-01
4.000000000000000000e+00,5.196152422706632024e+00,9.707628071055740548e-01
5.000000000000000000e+00,5.196152422706632024e+00,7.545350197572364692e-02
6.000000000000000000e+00,5.196152422706632024e+00,-6.989349256363976970e-01
7.000000000000000000e+00,5.196152422706632024e+00,1.046405798022199463e+00
8.000000000000000000e+00,5.196152422706632024e+00,6.032408245785263468e-01
9.000000000000000000e+00,5.196152422706632024e+00,7.683205736446749867e-01
1.000000000000000000e+01,5.196152422706632024e+00,2.396449252985726197e-01
1.100000000000000000e+01,5.196152422706632024e+00,5.235867461811674062e-01
1.200000000000000000e+01,5.196152422706632024e+00,3.573252564658968566e-02
1.300000000000000000e+01,5.196152422706632024e+00,1.569405042087375968e+00
1.400000000000000000e+01,5.196152422706632024e+00,5.298668323890352028e-01
1.500000000000000000e+01,5.196152422706632024e+00,-3.775446448216213113e-02
5.000000000000000000e-01,6.062177826491070398e+00,2.311120356922343078e+00
1.500000000000000000e+00,6.062177826491070398e+00,1.809994291198655958e+00
2.500000000000000000e+00,6.062177826491070398e+00,1.979141902952812337e+00
3.500000000000000000e+00,6.062177826491070398e+00,2.775527946369127363e-01
4.500000000000000000e+00,6.062177826491070398e+00,6.185931148310341854e-02
5.500000000000000000e+00,6.062177826491070398e+00,7.127569627214414005e-01
6.500000000000000000e+00,6.062177826491070398e+00,1.956301186881668208e-01
7.500000000000000000e+00,6.062177826491070398e+00,1.234982277535609185e+00
8.500000000000000000e+00,6.062177826491070398e+00,6.686001805005141740e-01
9.500000000000000000e+00,6.062177826491070398e+00,5.952820910875837868e-01
1.050000000000000000e+01,6.062177826491070398e+00,-6.762172444152727557e-01
1.150000000000000000e+01,6.062177826491070398e+00,-2.332920079686203962e+00
1.250000000000000000e+01,6.062177826491070398e+00,-2.257035121051468529e+00
1.350000000000000000e+01,6.062177826491070398e+00,1.610702102369181432e+00
1.450000000000000000e+01,6.062177826491070398e+00,1.309606471620393897e+00
1.550000000000000000e+01,6.062177826491070398e+00,-3.110221570772838007e+00
0.000000000000000000e+00,6.928203230275508773e+00,-2.966267820955158285e+00
1.000000000000000000e+00,6.928203230275508773e+00,2.185440688057627590e+00
2.000000000000000000e+00,6.928203230275508773e+00,1.737324582652709282e+00
3.000000000000000000e+00,6.928203230275508773e+00,1.452957041257402437e+00
4.000000000000000000e+00,6.928203230275508773e+00,-3.583105749322923472e-02
5.000000000000000000e+00,6.928203230275508773e+00,8.323867216694393889e-01
6.000000000000000000e+00,6.928203230275508773e+00,9.332419228036794578e-01
7.000000000000000000e+00,6.928203230275508773e+00,1.508328727285934256e+00
8.000000000000000000e+00,6.928203230275508773e+00,1.273289628806363538e+00
9.000000000000000000e+00,6.928203230275508773e+00,1.445009158992469622e-01
1.000000000000000000e+01,6.928203230275508773e+00,-4.601602225012908498e-01
1.100000000000000000e+01,6.928203230275508773e+00,-8.046354799706789684e-01
1.200000000000000000e+01,6.928203230275508773e+00,-6.028703275820603835e-01
1.300000000000000000e+01,6.928203230275508773e+00,2.782677864940228396e-01
1.400000000000000000e+01,6.928203230275508773e+00,3.191172922190910199e-01
1.500000000000000000e+01,6.928203230275508773e+00,-2.760960338680920501e+00
5.000000000000000000e-01,7.794228634059947147e+00,1.948776517968310529e+00
1.500000000000000000e+00,7.794228634059947147e+00,2.330921896197791554e+00
2.500000000000000000e+00,7.794228634059947147e+00,1.254634841404830503e+00
3.500000000000000000e+00,7.794228634059947147e+00,5.452004814307231939e-01
4.500000000000000000e+00,7.794228634059947147e+00,1.264961110854340376e+00
