index,energy_per_site
0.000000000000000000e+00,4.897116418123981796e-01
1.000000000000000000e+00,2.011819310012486206e-01
2.000000000000000000e+00,2.187098211381023893e-01
3.000000000000000000e+00,2.054193143089030893e-01
4.000000000000000000e+00,2.379272237744936291e-01
5.000000000000000000e+00,2.007412233404568813e-01
6.000000000000000000e+00,2.046416877326398542e-01
7.000000000000000000e+00,2.157617230545238463e-01
8.000000000000000000e+00,2.250283070807490016e-01
9.000000000000000000e+00,2.296327537990367207e-01
