r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.550045913682261300e-01,8.013981602988878850e-01,1.421795074058634749e-02
1.880624426078970401e+00,7.542710938934304998e-01,1.821167989178809621e-02
2.776859504132232814e+00,7.227018179272683973e-01,2.373671037653240709e-02
3.643709825528008039e+00,7.002975167762101050e-01,2.815039943124532026e-02
4.481175390266297853e+00,6.834886252763534564e-01,3.170624488193290319e-02
5.289256198347109361e+00,6.652689930737476498e-01,3.599506010504246317e-02
6.067952249770431905e+00,6.491903099389046972e-01,3.920302436826329784e-02
6.817263544536272590e+00,6.279171230256467284e-01,4.318241944482465594e-02
7.537190082644627864e+00,6.093370553581742843e-01,4.633897535564075049e-02
8.227731864095499503e+00,5.949340046237788782e-01,4.912755991448800735e-02
8.888888888888889284e+00,5.831061473074935497e-01,4.872098959304359961e-02
9.520661157024793653e+00,5.805857938816745278e-01,4.923436967879622067e-02
1.012304866850321261e+01,5.719150414311450215e-01,4.777204623663022093e-02
1.069605142332415149e+01,5.580275863576743545e-01,4.523626037328711685e-02
1.123966942148760495e+01,5.548609243597347751e-01,4.448199205146109725e-02
1.175390266299357123e+01,5.358553963901935280e-01,4.363078934652936391e-02
1.223875114784205564e+01,5.216959617453119646e-01,4.295989219696721290e-02
1.269421487603305820e+01,5.143133501492139770e-01,3.942075537304550598e-02
1.312029384756657535e+01,5.083131077127424069e-01,3.962933866680540956e-02
1.351698806244260709e+01,4.914455898480790119e-01,3.981008883937171838e-02
1.388429752066115697e+01,4.942903478853993837e-01,4.095672522947541722e-02
1.422222222222222321e+01,4.717601128105987640e-01,3.746600914464765647e-02
1.453076216712580404e+01,4.841362751008706500e-01,4.820705027061181897e-02
1.480991735537190124e+01,4.700036284977913703e-01,4.400155377705822907e-02
1.505968778696051480e+01,4.684840674107244030e-01,4.524850397397798402e-02
1.528007346189164295e+01,4.761276723176644521e-01,5.008319657011049697e-02
1.547107438016528924e+01,4.479040023326020248e-01,5.622423354740502255e-02
1.563269054178145012e+01,4.422602993353352829e-01,5.038266154072782582e-02
1.576492194674012914e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.586776859504132275e+01,4.524851530715622294e-01,5.891697707641829762e-02
1.594123048668503273e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.598530762167125729e+01,3.958253139409527166e-01,6.678470297283164991e-02
