index,energy_per_site
0.000000000000000000e+00,1.644400164601113601e-01
1.000000000000000000e+00,1.534012870918615157e-01
2.000000000000000000e+00,1.533762336811997640e-01
3.000000000000000000e+00,1.512745433107194337e-01
4.000000000000000000e+00,1.487656796956096095e-01
5.000000000000000000e+00,1.462415266080420162e-01
6.000000000000000000e+00,1.571247706523699050e-01
7.000000000000000000e+00,1.475143010009772881e-01
8.000000000000000000e+00,1.537572121427586147e-01
9.000000000000000000e+00,1.578473525712573711e-01
