index,energy_per_site
0.000000000000000000e+00,8.831835898157178177e-02
1.000000000000000000e+00,4.809885750937283965e-06
2.000000000000000000e+00,5.473524699436432990e-06
3.000000000000000000e+00,4.835879580819956461e-06
4.000000000000000000e+00,4.701050303782718172e-06
5.000000000000000000e+00,4.640975773053338733e-06
6.000000000000000000e+00,5.233280409696829358e-06
7.000000000000000000e+00,4.876344771411004206e-06
8.000000000000000000e+00,5.096538351422734797e-06
9.000000000000000000e+00,5.110561071636649192e-06
