x,y,theta
0.000000000000000000e+00,0.000000000000000000e+00,2.627402630720421239e-02
1.000000000000000000e+00,0.000000000000000000e+00,7.564636158720250414e-02
2.000000000000000000e+00,0.000000000000000000e+00,1.268948663528833842e-01
3.000000000000000000e+00,0.000000000000000000e+00,-1.193404877391401886e-02
4.000000000000000000e+00,0.000000000000000000e+00,6.213265917781485292e-03
5.000000000000000000e+00,0.000000000000000000e+00,-9.082591182992721945e-02
6.000000000000000000e+00,0.000000000000000000e+00,7.113224586580035869e-03
7.000000000000000000e+00,0.000000000000000000e+00,6.947998664774057698e-02
8.000000000000000000e+00,0.000000000000000000e+00,3.424923379144251268e-02
9.000000000000000000e+00,0.000000000000000000e+00,1.440085409793823157e-02
1.000000000000000000e+01,0.000000000000000000e+00,-3.292271186405948402e-02
1.100000000000000000e+01,0.000000000000000000e+00,-9.433467861889771600e-02
1.200000000000000000e+01,0.000000000000000000e+00,-3.627203703602466245e-02
1.300000000000000000e+01,0.000000000000000000e+00,-6.938809581671984139e-02
1.400000000000000000e+01,0.000000000000000000e+00,-1.240220399794221828e-01
1.500000000000000000e+01,0.000000000000000000e+00,-8.869031305276992017e-02
1.600000000000000000e+01,0.000000000000000000e+00,2.786080867905182945e-02
1.700000000000000000e+01,0.000000000000000000e+00,-4.367675325865483238e-02
1.800000000000000000e+01,0.000000000000000000e+00,3.466944604771193816e-02
1.900000000000000000e+01,0.000000000000000000e+00,-5.870305922316371161e-02
2.000000000000000000e+01,0.000000000000000000e+00,-3.362210348561878170e-02
2.100000000000000000e+01,0.000000000000000000e+00,4.152510053997138240e-02
2.200000000000000000e+01,0.000000000000000000e+00,-1.150524963753439822e-01
2.300000000000000000e+01,0.000000000000000000e+00,-6.242420081709210145e-02
2.400000000000000000e+01,0.000000000000000000e+00,-5.566169149521604798e-02
2.500000000000000000e+01,0.000000000000000000e+00,1.431654390219297968e-01
2.600000000000000000e+01,0.000000000000000000e+00,-3.331834225340501998e-02
2.700000000000000000e+01,0.000000000000000000e+00,1.662348352079645597e-02
2.800000000000000000e+01,0.000000000000000000e+00,2.443443686338808707e-02
2.900000000000000000e+01,0.000000000000000000e+00,8.878411039587863485e-03
3.000000000000000000e+01,0.000000000000000000e+00,3.006672532733789538e-04
3.100000000000000000e+01,0.000000000000000000e+00,-1.696691011941486860e-02
5.000000000000000000e-01,8.660254037844385966e-01,-4.860596445110276775e-03
1.500000000000000000e+00,8.660254037844385966e-01,-1.878011416527436417e-03
2.500000000000000000e+00,8.660254037844385966e-01,-6.211351632333939055e-02
3.500000000000000000e+00,8.660254037844385966e-01,-1.267060259235438524e-01
4.500000000000000000e+00,8.660254037844385966e-01,-5.741015024924189802e-03
5.500000000000000000e+00,8.660254037844385966e-01,-1.551723557472006743e-02
6.500000000000000000e+00,8.660254037844385966e-01,-1.150187820944837402e-01
7.500000000000000000e+00,8.660254037844385966e-01,-5.015165736123738949e-02
8.500000000000000000e+00,8.660254037844385966e-01,-2.245691021272055998e-02
9.500000000000000000e+00,8.660254037844385966e-01,-6.131061819639926913e-02
1.050000000000000000e+01,8.660254037844385966e-01,1.102919769813432982e-01
1.150000000000000000e+01,8.660254037844385966e-01,1.317889286675425486e-01
1.250000000000000000e+01,8.660254037844385966e-01,5.984691617106974171e-02
1.350000000000000000e+01,8.660254037844385966e-01,-3.418124642311609618e-02
1.450000000000000000e+01,8.660254037844385966e-01,-1.454034710863698621e-01
1.550000000000000000e+01,8.660254037844385966e-01,-2.348183456480912312e-03
1.650000000000000000e+01,8.660254037844385966e-01,-7.119368807131487564e-03
1.750000000000000000e+01,8.660254037844385966e-01,-4.809706214167935867e-02
1.850000000000000000e+01,8.660254037844385966e-01,-2.583901773021912707e-02
1.950000000000000000e+01,8.660254037844385966e-01,-7.886105184913150268e-02
2.050000000000000000e+01,8.660254037844385966e-01,-4.739945868894712699e-02
2.150000000000000000e+01,8.660254037844385966e-01,1.329880561774564596e-01
2.250000000000000000e+01,8.660254037844385966e-01,-8.274648156654257347e-02
2.350000000000000000e+01,8.660254037844385966e-01,2.786805103621481372e-02
2.450000000000000000e+01,8.660254037844385966e-01,6.158135689725563466e-04
2.550000000000000000e+01,8.660254037844385966e-01,1.038647992740282522e-02
2.650000000000000000e+01,8.660254037844385966e-01,-6.999668966936029024e-02
2.750000000000000000e+01,8.660254037844385966e-01,-1.259470188629541187e-02
2.850000000000000000e+01,8.660254037844385966e-01,2.378066428687319878e-02
2.950000000000000000e+01,8.660254037844385966e-01,2.115673071164836383e-02
3.050000000000000000e+01,8.660254037844385966e-01,-6.939454436750369659e-03
3.150000000000000000e+01,8.660254037844385966e-01,-4.816090809626683011e-02
0.000000000000000000e+00,1.732050807568877193e+00,8.353391151875133591e-02
1.000000000000000000e+00,1.732050807568877193e+00,-1.135684280015855085e-01
2.000000000000000000e+00,1.732050807568877193e+00,-5.484504761482000834e-02
3.000000000000000000e+00,1.732050807568877193e+00,3.317503115755382481e-02
4.000000000000000000e+00,1.732050807568877193e+00,-3.973467756488002767e-02
5.000000000000000000e+00,1.732050807568877193e+00,-4.684009458449439611e-02
6.000000000000000000e+00,1.732050807568877193e+00,9.041429022643154845e-03
7.000000000000000000e+00,1.732050807568877193e+00,6.368827903649620925e-02
8.000000000000000000e+00,1.732050807568877193e+00,4.540005039659444908e-02
9.000000000000000000e+00,1.732050807568877193e+00,6.181510226296660360e-02
1.000000000000000000e+01,1.732050807568877193e+00,1.972610773326777256e-03
1.100000000000000000e+01,1.732050807568877193e+00,-3.804086365810932513e-02
1.200000000000000000e+01,1.732050807568877193e+00,-1.472932921720344623e-01
1.300000000000000000e+01,1.732050807568877193e+00,-1.184892153215270083e-01
1.400000000000000000e+01,1.732050807568877193e+00,7.258975820515545241e-02
