r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.550045913682261300e-01,1.785310261629250994e-01,5.919093701249438996e-03
1.880624426078970401e+00,1.776328262776196432e-01,1.046569783283106923e-02
2.776859504132232814e+00,1.749907281852133845e-01,8.450784514071829623e-03
3.643709825528008039e+00,1.650431600724626968e-01,1.161224145100733969e-02
4.481175390266297853e+00,1.845842581988850484e-01,8.590562288721941692e-03
5.289256198347109361e+00,1.761324948500959942e-01,9.499949843730972829e-03
6.067952249770431905e+00,1.773028146412662653e-01,9.954398689492527028e-03
6.817263544536272590e+00,1.834486304238449050e-01,6.111842427213075822e-03
7.537190082644627864e+00,1.865973111675565399e-01,7.127481557759715765e-03
8.227731864095499503e+00,1.701711974956377493e-01,8.127150358037075334e-03
8.888888888888889284e+00,1.902851550975327433e-01,9.779680480886680100e-03
9.520661157024793653e+00,1.732283257605463922e-01,8.600710473815042015e-03
1.012304866850321261e+01,1.757058807582324300e-01,1.079079559131884865e-02
1.069605142332415149e+01,1.776687541539494486e-01,1.068138205036522036e-02
1.123966942148760495e+01,1.775965184253330276e-01,1.042701945365941130e-02
1.175390266299357123e+01,1.813278971215540880e-01,1.152406879020896439e-02
1.223875114784205564e+01,1.893227634054895636e-01,1.141619848712494521e-02
1.269421487603305820e+01,1.845066441196737683e-01,1.138803790959814523e-02
1.312029384756657535e+01,1.808318071692091300e-01,1.609555728196184268e-02
1.351698806244260709e+01,1.847534861295565267e-01,1.405353061511387461e-02
1.388429752066115697e+01,1.924383996505522887e-01,1.182209309364061663e-02
1.422222222222222321e+01,1.770303106260291692e-01,2.727239003030162284e-02
1.453076216712580404e+01,2.193154145562032364e-01,9.845662165927958689e-03
1.480991735537190124e+01,1.898768966881240472e-01,1.617357630957336895e-02
1.505968778696051480e+01,1.717352726973653265e-01,3.270705740715385695e-02
1.528007346189164295e+01,2.242569405882341160e-01,1.957342298244090298e-02
1.547107438016528924e+01,2.117994688190507069e-01,2.406853161819243192e-02
1.563269054178145012e+01,2.156151293156260140e-01,2.883389155822659033e-02
1.576492194674012914e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.586776859504132275e+01,2.298330851380882833e-01,2.583889193182859964e-02
1.594123048668503273e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.598530762167125729e+01,1.840780796543108611e-01,1.992188978913575492e-02
