index,energy_per_site
0.000000000000000000e+00,-1.441825511111260172e-01
1.000000000000000000e+00,-2.031693166353114144e+00
2.000000000000000000e+00,-2.031430470983007996e+00
3.000000000000000000e+00,-2.041573335656352572e+00
4.000000000000000000e+00,-2.052712150655153334e+00
5.000000000000000000e+00,-2.062963138378462347e+00
6.000000000000000000e+00,-2.054296861372954197e+00
7.000000000000000000e+00,-2.062342042616843951e+00
8.000000000000000000e+00,-2.068422534103407706e+00
9.000000000000000000e+00,-2.041250079856399058e+00
