r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.884021392945143702e-01,6.549166144923745936e-01,3.047502091494777576e-03
1.969112433147053309e+00,5.689336232364099466e-01,3.843121651043690003e-03
2.942130881557602606e+00,5.223864049306233825e-01,4.592343630590509963e-03
3.907457484526176472e+00,4.917237510579715032e-01,5.561392925958609339e-03
4.865092242052753591e+00,4.686656083705553755e-01,6.782680751058583514e-03
5.815035154137369489e+00,4.508585285084306671e-01,7.753338738045550266e-03
6.757286220780002850e+00,4.358089507282141839e-01,8.749044722416662173e-03
7.691845441980646569e+00,4.225901732555480961e-01,9.358440459843962375e-03
8.618712817739321963e+00,4.136502779756411896e-01,1.016861275580985789e-02
9.537888348056007715e+00,4.023185704340039859e-01,1.109848348909995078e-02
1.044937203293071804e+01,3.926868547477521676e-01,1.163153270846205463e-02
1.135316387236343161e+01,3.849603573698828773e-01,1.230473371254125689e-02
1.224926386635418396e+01,3.772772662306167479e-01,1.265325587021578178e-02
1.313767201490294667e+01,3.707874272701992546e-01,1.306803462471664741e-02
1.401838831800973395e+01,3.649273441808760232e-01,1.333082853154372513e-02
1.489141277567453869e+01,3.595104943595928693e-01,1.392090022144032782e-02
1.575674538789736090e+01,3.546321777064393999e-01,1.424667226051540281e-02
1.661438615467820767e+01,3.514371147153740882e-01,1.446535275796891756e-02
1.746433507601707191e+01,3.463426750130717546e-01,1.420112451650956328e-02
1.830659215191395361e+01,3.423366783015561188e-01,1.390985535995953142e-02
1.914115738236885278e+01,3.395540596026107583e-01,1.377501497142353398e-02
1.996803076738176230e+01,3.353972835740386405e-01,1.350459373244797603e-02
2.078721230695270350e+01,3.322001379740168736e-01,1.360541279871804211e-02
2.159870200108166216e+01,3.291947186473120901e-01,1.347552144250823390e-02
2.240249984976864539e+01,3.255473077366293211e-01,1.342917954482142351e-02
2.319860585301364608e+01,3.233518880236621595e-01,1.344824869550427862e-02
2.398702001081665003e+01,3.208054134801142654e-01,1.315680457195091482e-02
2.476774232317768565e+01,3.176577576608790032e-01,1.274917809923900927e-02
2.554077279009674584e+01,3.154184225637339800e-01,1.241186100475756733e-02
2.630611141157382349e+01,3.125478803401382510e-01,1.192931792360647607e-02
2.706375818760891860e+01,3.111884889494462847e-01,1.201625726486338190e-02
2.781371311820203118e+01,3.087592123560110036e-01,1.141125136779988676e-02
2.855597620335316833e+01,3.062318989284076864e-01,1.190748717092096967e-02
2.929054744306231584e+01,3.033262864320379060e-01,1.168875413421184388e-02
3.001742683732948791e+01,3.010387176320173941e-01,1.156283843360581161e-02
3.073661438615468455e+01,2.980255842416316692e-01,1.177211921543751608e-02
3.144811008953789155e+01,2.950051353372813989e-01,1.127037877467333346e-02
3.215191394747911602e+01,2.933192412482622524e-01,1.081227124742950921e-02
3.284802595997836505e+01,2.904856680097988031e-01,1.160021716024847022e-02
3.353644612703563155e+01,2.876631800291156171e-01,1.171521010988170811e-02
3.421717444865092261e+01,2.861062828299571481e-01,1.257030741654020095e-02
3.489021092482423114e+01,2.838226456380373297e-01,1.162196217110459534e-02
3.555555555555555003e+01,2.814295158981628964e-01,1.147749154672350093e-02
3.621320834084490059e+01,2.803464690579478558e-01,1.275938377610669194e-02
3.686316928069226151e+01,2.783583891818620648e-01,1.308514110485419629e-02
3.750543837509764700e+01,2.755473908781941317e-01,1.230469707506304071e-02
3.814001562406104995e+01,2.737168797361619887e-01,1.332757506421403289e-02
3.876690102758247747e+01,2.710643674100714495e-01,1.487015239913903365e-02
3.938609458566192245e+01,2.671079604739838298e-01,1.494337177900273775e-02
3.999759629829938490e+01,2.630440330324477771e-01,1.436831206017698953e-02
4.060140616549486481e+01,2.613662091829104250e-01,1.629722240724928994e-02
4.119752418724836218e+01,2.576356373659988153e-01,1.644983314668089711e-02
4.178595036355989123e+01,2.517165597561135115e-01,1.633105441495447119e-02
4.236668469442942353e+01,2.519457198460987035e-01,1.798870967639776622e-02
4.293972717985697329e+01,2.482744908869479461e-01,1.852290826672376226e-02
4.350507781984255473e+01,2.419140731815948020e-01,1.861164772467958223e-02
4.406273661438615363e+01,2.417586376764987999e-01,1.964064096680142799e-02
4.461270356348777000e+01,2.385510090945080208e-01,2.003182244739670423e-02
4.515497866714740383e+01,2.344633035755524508e-01,2.047341229290407932e-02
4.568956192536505512e+01,2.338079133617127492e-01,2.138965393355217459e-02
4.621645333814073808e+01,2.284900370369370992e-01,2.182030065379968881e-02
4.673565290547442430e+01,2.300295089218024336e-01,2.260589705343687278e-02
4.724716062736614219e+01,2.264584621992797031e-01,2.308805672832850084e-02
4.775097650381587755e+01,2.239805956990011948e-01,2.351314487717344123e-02
4.824710053482363037e+01,2.230908611662346941e-01,2.414099894427330223e-02
4.873553272038940065e+01,2.189177390092560127e-01,2.463547582723175575e-02
4.921627306051318840e+01,2.196230804080210874e-01,2.457177374531279573e-02
4.968932155519500071e+01,2.137772212634855007e-01,2.553234210584898536e-02
5.015467820443483049e+01,2.174330471175649204e-01,2.486408275193900327e-02
5.061234300823267773e+01,2.111322123394297201e-01,2.607909458917770373e-02
5.106231596658854244e+01,2.152921629328403696e-01,2.555874582185351310e-02
5.150459707950243171e+01,2.070172448105119523e-01,2.675803375007310483e-02
5.193918634697433845e+01,2.151104280788500300e-01,2.557260064845823591e-02
5.236608376900426975e+01,2.039146303848577146e-01,2.666721910797085690e-02
5.278528934559221142e+01,2.119362130510865638e-01,2.621564855940615446e-02
5.319680307673817765e+01,2.032495411143691033e-01,2.700219287123641759e-02
5.360062496244215424e+01,2.166698938731751733e-01,2.653041540979136220e-02
5.399675500270416251e+01,2.008033224866997146e-01,2.705139210946664804e-02
5.438519319752418824e+01,2.114620780909853004e-01,2.639342595183825219e-02
5.476593954690223143e+01,2.018125594812674450e-01,2.721690660841222589e-02
5.513899405083829208e+01,2.115499104251884477e-01,2.655272662149749802e-02
5.550435670933237020e+01,2.051402681849625875e-01,2.661075067266007593e-02
5.586202752238447289e+01,2.011675775720289383e-01,2.685011272608610333e-02
5.621200648999459304e+01,2.114542497900994411e-01,2.605875339273694413e-02
5.655429361216273065e+01,1.980468450086756149e-01,2.604002820314121544e-02
5.688888888888888573e+01,2.028528357048210995e-01,2.561589387449670838e-02
