r,r_error,G,G_error
5.291502622129180544e+00,2.677958695487380229e-16,6.551372847689096446e-01,5.277584231816736474e-04
5.291502622129184097e+00,2.677958695487380229e-16,6.693615884654094961e-01,1.342719892260598987e-03
5.291502622129185873e+00,2.677958695487380229e-16,7.060990040587967753e-01,4.520983027684945602e-03
5.567764362830016189e+00,2.677958695487380229e-16,6.383749336581778788e-01,5.355369528909330844e-03
5.567764362830018854e+00,0.000000000000000000e+00,6.955021318035353728e-01,2.362279567150060103e-03
5.567764362830019742e+00,2.677958695487380229e-16,6.502605581406614155e-01,1.353417562019301095e-03
5.567764362830019742e+00,5.355917390974760458e-16,6.535302607115219820e-01,8.486298322008916902e-04
5.567764362830021518e+00,2.677958695487380229e-16,6.966556000667728510e-01,8.864552926041728478e-04
5.567764362830025071e+00,5.355917390974760458e-16,7.127585920697068200e-01,2.120356749087086087e-03
5.567764362830025071e+00,2.677958695487380229e-16,6.888434602188177047e-01,2.584738350315292886e-03
5.567764362830025071e+00,0.000000000000000000e+00,7.223790645179696268e-01,4.043219946263680933e-03
5.567764362830025959e+00,0.000000000000000000e+00,6.190355197902378537e-01,3.589241993926729941e-03
5.999999999999993783e+00,0.000000000000000000e+00,6.262894152023509298e-01,2.758164398732279848e-03
5.999999999999999112e+00,5.355917390974760458e-16,6.964964556220244463e-01,2.244906000193665901e-03
5.999999999999999112e+00,0.000000000000000000e+00,6.515275930497037571e-01,2.999294144672106331e-03
6.000000000000000000e+00,0.000000000000000000e+00,6.545107702903908420e-01,6.884519326578684420e-04
6.000000000000000888e+00,2.677958695487380229e-16,7.028364574374369456e-01,3.302197735640053419e-03
6.000000000000002665e+00,2.677958695487380229e-16,6.988615009645436915e-01,5.562669774346828098e-03
6.082762530298214010e+00,2.677958695487380229e-16,5.765443890343334710e-01,1.664093902157419902e-03
6.082762530298217563e+00,2.677958695487380229e-16,6.394962560811310315e-01,2.829155102298184545e-03
6.082762530298217563e+00,0.000000000000000000e+00,6.045654956239986388e-01,9.696688033939938282e-04
6.082762530298217563e+00,2.677958695487380229e-16,6.723102717093171199e-01,1.893753513089232315e-03
6.082762530298219339e+00,0.000000000000000000e+00,6.694957833880872400e-01,6.546909057020638923e-04
6.082762530298219339e+00,2.677958695487380229e-16,6.555532091596765198e-01,2.119206179884481657e-03
6.082762530298220227e+00,2.677958695487380229e-16,6.679202102610563019e-01,8.165696946057275987e-04
6.082762530298222892e+00,2.677958695487380229e-16,6.238065236582598372e-01,1.382509793391956381e-03
6.244997998398394756e+00,2.677958695487380229e-16,5.754794487680905402e-01,1.570532289576213620e-03
6.244997998398397421e+00,0.000000000000000000e+00,6.650118068724114595e-01,1.066582336504869272e-03
6.244997998398397421e+00,2.677958695487380229e-16,6.454365210618138171e-01,4.162086890540339342e-04
6.244997998398398309e+00,2.677958695487380229e-16,6.843484850774667061e-01,1.020086199325030349e-03
6.244997998398400973e+00,2.677958695487380229e-16,6.262739926893091669e-01,1.017822345891151699e-03
6.244997998398402750e+00,2.677958695487380229e-16,6.120567452156099320e-01,3.118509212812577668e-03
6.557438524301995031e+00,0.000000000000000000e+00,6.009661720075217817e-01,3.503645076301215456e-03
6.557438524301995031e+00,2.677958695487380229e-16,5.779187558680576320e-01,1.712251437300815922e-03
6.557438524301999472e+00,5.355917390974760458e-16,6.908535309864523022e-01,2.238857013010406901e-03
6.557438524301999472e+00,0.000000000000000000e+00,6.772733901939524959e-01,2.454519415795815371e-03
6.557438524302000360e+00,0.000000000000000000e+00,6.464995857132080914e-01,4.535183445571328020e-04
6.557438524302001248e+00,0.000000000000000000e+00,6.811871207886198709e-01,7.224886837208076978e-04
6.557438524302001248e+00,2.677958695487380229e-16,7.102963310652085083e-01,4.511299578418557707e-03
6.557438524302001248e+00,5.355917390974760458e-16,6.204127024846205485e-01,1.466853074681409878e-03
6.557438524302001248e+00,8.033876086462140687e-16,6.984295773639183080e-01,4.828804632863427371e-03
6.928203230275507885e+00,2.677958695487380229e-16,6.020482555450210604e-01,8.382183361388516199e-04
6.928203230275508773e+00,2.677958695487380229e-16,6.992777062824799827e-01,6.553309253022204968e-03
6.928203230275508773e+00,0.000000000000000000e+00,6.614426045919841179e-01,1.310235040019533566e-03
6.928203230275508773e+00,2.677958695487380229e-16,6.551540332351613038e-01,2.404105173222869339e-03
6.928203230275513214e+00,8.033876086462140687e-16,6.682611941542533351e-01,1.022805250457061235e-03
6.928203230275514102e+00,0.000000000000000000e+00,5.768465513356688668e-01,4.587852510909085774e-03
6.999999999999994671e+00,2.677958695487380229e-16,5.702379684432338225e-01,1.465808730062018519e-03
6.999999999999999112e+00,5.355917390974760458e-16,6.433251964344154361e-01,2.333583298040420653e-03
6.999999999999999112e+00,2.677958695487380229e-16,6.086919489462762067e-01,1.408354909048701231e-03
6.999999999999999112e+00,0.000000000000000000e+00,6.536991200676520730e-01,1.337949091553365969e-03
7.000000000000000000e+00,0.000000000000000000e+00,6.567359959749132781e-01,5.395262171407761960e-04
7.000000000000000888e+00,0.000000000000000000e+00,6.848935431962709375e-01,1.368759458328902383e-03
7.000000000000000888e+00,2.677958695487380229e-16,6.513532797201683211e-01,8.231063273200282760e-04
7.000000000000000888e+00,5.355917390974760458e-16,6.047328432520099328e-01,3.169487078992584955e-03
7.000000000000005329e+00,0.000000000000000000e+00,5.749595478284162953e-01,5.935844511342672214e-03
7.211102550927974697e+00,2.677958695487380229e-16,6.110386924581054924e-01,4.715160105756584404e-03
7.211102550927976473e+00,0.000000000000000000e+00,6.195696103832099011e-01,8.321385603463406786e-04
7.211102550927976473e+00,2.677958695487380229e-16,7.007911681975299567e-01,2.114996434658422599e-03
7.211102550927976473e+00,5.355917390974760458e-16,6.412802365559682194e-01,7.087734799428445798e-04
7.211102550927976473e+00,8.033876086462140687e-16,6.765739073587666574e-01,1.214089002914589153e-03
7.211102550927979138e+00,2.677958695487380229e-16,6.991983003461595958e-01,1.087563364683019618e-03
7.211102550927980914e+00,2.677958695487380229e-16,6.960939041038511910e-01,5.280343947638351312e-03
7.211102550927984467e+00,2.677958695487380229e-16,5.806375811627356720e-01,5.778422983844299504e-03
7.549834435270748045e+00,5.355917390974760458e-16,5.653543292286881128e-01,1.887259974259595597e-03
7.549834435270748045e+00,0.000000000000000000e+00,6.107555729650002707e-01,1.192621979056370960e-03
7.549834435270749822e+00,2.677958695487380229e-16,6.486130688607597561e-01,9.018391549462956855e-04
7.549834435270752486e+00,8.033876086462140687e-16,6.606844674293682607e-01,5.072096429793558495e-04
7.549834435270752486e+00,5.355917390974760458e-16,7.071443970694180070e-01,2.127512191681721950e-03
7.549834435270752486e+00,2.677958695487380229e-16,6.114617452989269397e-01,1.446830048795870417e-03
7.549834435270754263e+00,0.000000000000000000e+00,5.788534716161087834e-01,4.362361980151092597e-03
7.810249675906647759e+00,0.000000000000000000e+00,5.595737708498451646e-01,3.331739848133170694e-03
7.810249675906650424e+00,2.677958695487380229e-16,6.674069093857487589e-01,2.011600428141938676e-03
7.810249675906652200e+00,0.000000000000000000e+00,6.080108519287324986e-01,1.993509375481957238e-03
7.810249675906652200e+00,2.677958695487380229e-16,6.456350676102574626e-01,1.082488937562915048e-03
7.810249675906652200e+00,5.355917390974760458e-16,6.255226765228786290e-01,1.213038798805386688e-03
7.810249675906655753e+00,2.677958695487380229e-16,6.720693094701427617e-01,1.435755450147730870e-03
7.810249675906657529e+00,2.677958695487380229e-16,6.437188916166520780e-01,5.881900896839110590e-03
7.810249675906660194e+00,8.033876086462140687e-16,6.006194022651003550e-01,4.936829368021080841e-03
7.810249675906660194e+00,5.355917390974760458e-16,6.359546920115159985e-01,2.877309500574482676e-03
7.937253933193764155e+00,2.677958695487380229e-16,5.672111354095686897e-01,3.286435596310343862e-03
7.937253933193767708e+00,0.000000000000000000e+00,6.191713578813874408e-01,2.774412903996284051e-03
7.937253933193769484e+00,2.677958695487380229e-16,6.788273863735132529e-01,2.109835581285755216e-03
7.937253933193772149e+00,8.033876086462140687e-16,6.778621124510213480e-01,2.144194167345331910e-03
7.937253933193772149e+00,5.355917390974760458e-16,6.504999436372259636e-01,2.557140177619661447e-03
7.937253933193772149e+00,2.677958695487380229e-16,6.424373798204632280e-01,1.751220820210723289e-03
7.937253933193772149e+00,0.000000000000000000e+00,6.338039969515579797e-01,6.549014399118106974e-04
7.937253933193773037e+00,0.000000000000000000e+00,6.758454086925950177e-01,3.610473892578448547e-03
7.937253933193773925e+00,0.000000000000000000e+00,6.557318637873964517e-01,4.998537996201078172e-03
7.937253933193773925e+00,2.677958695487380229e-16,7.048594301782535876e-01,4.018850360687335928e-03
7.937253933193773925e+00,5.355917390974760458e-16,6.320977776729193032e-01,2.627562397366955266e-03
7.999999999999999112e+00,2.677958695487380229e-16,6.086521857185663853e-01,1.202955016026415998e-03
7.999999999999999112e+00,0.000000000000000000e+00,6.103241834108721342e-01,2.236529836827236099e-03
8.000000000000000000e+00,0.000000000000000000e+00,6.555995926805081586e-01,1.113570801559578185e-03
8.000000000000001776e+00,0.000000000000000000e+00,6.984633900347305691e-01,1.581748578561939034e-03
8.000000000000001776e+00,5.355917390974760458e-16,5.805060521757414715e-01,5.878876184449531930e-03
8.185352771872443256e+00,0.000000000000000000e+00,5.437957614625053004e-01,2.224921265738285907e-03
8.185352771872446809e+00,0.000000000000000000e+00,6.109293984915851183e-01,1.159717967945417174e-03
8.185352771872446809e+00,5.355917390974760458e-16,6.648262450226646303e-01,1.147100662126367479e-03
8.185352771872448585e+00,5.355917390974760458e-16,6.307617264688546443e-01,7.847539384696403369e-04
8.185352771872453914e+00,5.355917390974760458e-16,6.066870027802133691e-01,1.214095177896469362e-03
8.185352771872455691e+00,5.355917390974760458e-16,6.467655198577196840e-01,1.820440772928479676e-03
8.544003745317525045e+00,0.000000000000000000e+00,5.428764213596924959e-01,1.947918570556388899e-03
8.544003745317526821e+00,5.355917390974760458e-16,6.809225345050509137e-01,1.349600467881383221e-03
8.544003745317528598e+00,5.355917390974760458e-16,6.298051976473817426e-01,7.678690875466534288e-04
8.544003745317530374e+00,5.355917390974760458e-16,6.889812478296318821e-01,1.654997217792139423e-03
8.544003745317535703e+00,5.355917390974760458e-16,6.469902998584825538e-01,1.934976887903904191e-03
8.544003745317537479e+00,5.355917390974760458e-16,5.725360541496358202e-01,5.307392337901777925e-03
8.660254037844381969e+00,0.000000000000000000e+00,5.325125788282728534e-01,1.514486521934049800e-03
8.660254037844383745e+00,0.000000000000000000e+00,6.079454542582356513e-01,5.030083791857603223e-03
8.660254037844383745e+00,5.355917390974760458e-16,6.374742752357298592e-01,9.590032488614686976e-04
8.660254037844385522e+00,5.355917390974760458e-16,6.550047232228142224e-01,1.043766282371672927e-03
8.660254037844390851e+00,5.355917390974760458e-16,5.736996854132072610e-01,3.019409756293518505e-03
8.717797887081344399e+00,5.355917390974760458e-16,5.409072422156641080e-01,1.591190961522014275e-03
8.717797887081344399e+00,0.000000000000000000e+00,6.203968271682921420e-01,4.838545171876356549e-03
8.717797887081346175e+00,0.000000000000000000e+00,6.377036052040924163e-01,8.063163881144198982e-04
8.717797887081347952e+00,0.000000000000000000e+00,6.445549608401903718e-01,5.690875300498706617e-04
8.717797887081347952e+00,5.355917390974760458e-16,5.773391660279453275e-01,1.673766673393405850e-03
8.888194417315586904e+00,5.355917390974760458e-16,5.429080967069771502e-01,1.533923569133421134e-03
8.888194417315586904e+00,0.000000000000000000e+00,6.436491296938606776e-01,2.164339756016944727e-03
8.888194417315588680e+00,0.000000000000000000e+00,6.520636230777173692e-01,8.803368357017073891e-04
8.888194417315590456e+00,0.000000000000000000e+00,6.001175624011737542e-01,1.011769739770381274e-03
8.999999999999994671e+00,5.355917390974760458e-16,5.456081985642603494e-01,1.511205201610662900e-03
8.999999999999998224e+00,5.355917390974760458e-16,6.795049465411225897e-01,1.455102054085083418e-03
8.999999999999998224e+00,0.000000000000000000e+00,6.505191679998092447e-01,1.930126707232791535e-03
9.000000000000000000e+00,0.000000000000000000e+00,6.255175541959602237e-01,5.927560743185150477e-04
9.000000000000001776e+00,0.000000000000000000e+00,6.388986886054305314e-01,5.106694513387592151e-03
9.000000000000001776e+00,5.355917390974760458e-16,6.396176272165932097e-01,4.302299121286426095e-03
9.165151389911674329e+00,5.355917390974760458e-16,5.234710925147680882e-01,1.940564099309464606e-03
9.165151389911676105e+00,5.355917390974760458e-16,6.096134891174469495e-01,1.134473014863284423e-03
9.165151389911681434e+00,5.355917390974760458e-16,6.458302069156277581e-01,9.903291420466369017e-04
9.165151389911683211e+00,5.355917390974760458e-16,6.597296819600589890e-01,1.778666035708391250e-03
9.165151389911683211e+00,0.000000000000000000e+00,5.620949247860076436e-01,1.483013401347261888e-03
9.539392014169450817e+00,0.000000000000000000e+00,5.503999441358671252e-01,3.143750990926034647e-03
9.539392014169452594e+00,0.000000000000000000e+00,5.410885989951945696e-01,1.334916088883094471e-03
9.539392014169452594e+00,5.355917390974760458e-16,6.061969580533580482e-01,7.381281390305413160e-04
9.539392014169454370e+00,5.355917390974760458e-16,6.341428721135909941e-01,8.518778155821094596e-04
9.539392014169459699e+00,5.355917390974760458e-16,6.249098091415185019e-01,7.641624000186371174e-04
9.539392014169461476e+00,5.355917390974760458e-16,6.386126497572358618e-01,3.539726400016502111e-03
9.539392014169463252e+00,5.355917390974760458e-16,5.291533618452247678e-01,8.067417195971692337e-03
9.643650760992953153e+00,5.355917390974760458e-16,5.740167394300302872e-01,1.584458306096492948e-03
9.643650760992953153e+00,0.000000000000000000e+00,5.849079548762823322e-01,7.207500917012119816e-04
9.643650760992954929e+00,0.000000000000000000e+00,6.494734110140454320e-01,7.261959474045586761e-04
9.643650760992956705e+00,0.000000000000000000e+00,6.231452815186179217e-01,1.074861398987287959e-03
9.643650760992958482e+00,5.355917390974760458e-16,5.263453401231004136e-01,7.272697000066621030e-03
9.848857801796102152e+00,0.000000000000000000e+00,5.803354514103485906e-01,7.240179760890211097e-04
9.848857801796102152e+00,5.355917390974760458e-16,6.320310869759109274e-01,6.723670134116375725e-04
9.848857801796103928e+00,5.355917390974760458e-16,6.586096802436087749e-01,1.529438786972376089e-03
9.848857801796105704e+00,5.355917390974760458e-16,5.681636292003117150e-01,5.148130007444727020e-03
9.848857801796111033e+00,5.355917390974760458e-16,5.531084157268485457e-01,7.089585404136567771e-03
9.999999999999998224e+00,5.355917390974760458e-16,5.283615720173044927e-01,1.611110012898545963e-03
9.999999999999998224e+00,0.000000000000000000e+00,6.622151015322597090e-01,4.002635220069494792e-03
1.000000000000000000e+01,0.000000000000000000e+00,6.454806716898893182e-01,6.787266417151926415e-04
1.000000000000000178e+01,0.000000000000000000e+00,5.586713101880550481e-01,1.220123352626188056e-03
1.014889156509221380e+01,0.000000000000000000e+00,5.488851131795491334e-01,3.099106905226849118e-03
1.014889156509221557e+01,5.355917390974760458e-16,6.013650905402173619e-01,6.089191072902420954e-04
1.014889156509221735e+01,5.355917390974760458e-16,6.290261085712504086e-01,7.310588527019401235e-04
1.014889156509221912e+01,5.355917390974760458e-16,6.304667555414682489e-01,6.406409484753592797e-04
1.014889156509222445e+01,5.355917390974760458e-16,6.230591107125484918e-01,2.971551790011897273e-03
1.014889156509222623e+01,5.355917390974760458e-16,5.504818082374757227e-01,5.945699496015404567e-03
1.039230484541325872e+01,5.355917390974760458e-16,5.246696862018472851e-01,2.658823975458577456e-03
1.039230484541326227e+01,5.355917390974760458e-16,6.402363071647899639e-01,1.975369983114917422e-03
1.039230484541326227e+01,0.000000000000000000e+00,6.561560584618048031e-01,1.821806698731557239e-03
1.039230484541326405e+01,0.000000000000000000e+00,6.147693833354609394e-01,9.513687604290147490e-04
1.039230484541326582e+01,0.000000000000000000e+00,6.655513280228664286e-01,4.983536233782939404e-03
1.039230484541326582e+01,5.355917390974760458e-16,5.846457585419788661e-01,2.545416873440514791e-03
1.044030650891054179e+01,5.355917390974760458e-16,5.259754506868372648e-01,3.434968184727610861e-03
1.044030650891054890e+01,5.355917390974760458e-16,6.002195071966799356e-01,1.634207398333858237e-03
1.044030650891055068e+01,5.355917390974760458e-16,6.448558356943573378e-01,1.360613356319587217e-03
1.044030650891055068e+01,0.000000000000000000e+00,6.147657342302529360e-01,4.821705201024478987e-04
1.044030650891055245e+01,0.000000000000000000e+00,5.989414309820574323e-01,4.228332089968093316e-03
1.044030650891055423e+01,0.000000000000000000e+00,5.888753815208009890e-01,2.289965541362194799e-03
1.053565375285273653e+01,5.355917390974760458e-16,5.329018307804915811e-01,1.661846037654535549e-03
1.053565375285273653e+01,0.000000000000000000e+00,5.860668783171547602e-01,8.975232374166483042e-04
1.053565375285273831e+01,0.000000000000000000e+00,6.450282167854062276e-01,6.523447926186794719e-04
1.053565375285274008e+01,0.000000000000000000e+00,5.971768637714510719e-01,1.067741066180857325e-03
1.053565375285274186e+01,5.355917390974760458e-16,5.563944423342654932e-01,4.332976301467192023e-03
1.058300524425835754e+01,5.355917390974760458e-16,5.306817609765882571e-01,1.765929944000760006e-03
1.058300524425835931e+01,0.000000000000000000e+00,6.360063293451031496e-01,1.370115442661064796e-03
1.058300524425836109e+01,0.000000000000000000e+00,6.073029784829879762e-01,1.276242424784256512e-03
1.058300524425836109e+01,5.355917390974760458e-16,6.291537137074884045e-01,6.558266880354568203e-04
1.058300524425836819e+01,5.355917390974760458e-16,5.936704432856464431e-01,3.021001885106615759e-03
1.081665382639195805e+01,1.071183478194952092e-15,5.353492756640592098e-01,2.132430794951959124e-03
1.081665382639196160e+01,5.355917390974760458e-16,5.514220640279192676e-01,2.875249138804420075e-03
1.081665382639196871e+01,1.071183478194952092e-15,6.633313506477520605e-01,1.273291445187393423e-03
1.081665382639196871e+01,5.355917390974760458e-16,6.426670360258143200e-01,1.611055816828065599e-03
1.081665382639196871e+01,0.000000000000000000e+00,6.134422533482972728e-01,5.630615374781484765e-04
1.081665382639197048e+01,0.000000000000000000e+00,6.047945166773268655e-01,2.194848166486192131e-03
1.081665382639197226e+01,0.000000000000000000e+00,5.980896138050660893e-01,1.849628397579757173e-03
1.099999999999999822e+01,0.000000000000000000e+00,5.845801574220071961e-01,1.072171683902363795e-03
1.100000000000000000e+01,0.000000000000000000e+00,6.388262149015929703e-01,5.107018430014488271e-04
1.100000000000000178e+01,0.000000000000000000e+00,6.263484082291362887e-01,2.157286583458963448e-03
1.100000000000000178e+01,1.071183478194952092e-15,5.465589317380445955e-01,6.951514080269764577e-03
1.113552872566003771e+01,0.000000000000000000e+00,5.410101698483171795e-01,1.614056044605072888e-03
1.113552872566003948e+01,5.355917390974760458e-16,5.825651324573418721e-01,8.210649975507514596e-04
1.113552872566003948e+01,1.071183478194952092e-15,6.265148366270933966e-01,6.034464410239352488e-04
1.113552872566004304e+01,5.355917390974760458e-16,6.280591298249600385e-01,2.022632878113760427e-03
1.113552872566005014e+01,1.071183478194952092e-15,5.644004754831000170e-01,2.141580715348038750e-03
