index,energy_per_site
0.000000000000000000e+00,5.282720309413097004e-01
1.000000000000000000e+00,3.653335664714799647e-01
2.000000000000000000e+00,3.626711773611853151e-01
3.000000000000000000e+00,3.663593939189964122e-01
4.000000000000000000e+00,3.599949981745103611e-01
5.000000000000000000e+00,3.624147908679831165e-01
6.000000000000000000e+00,3.476055785432908274e-01
7.000000000000000000e+00,3.531350110334242620e-01
8.000000000000000000e+00,3.492729503252415268e-01
9.000000000000000000e+00,3.617329137142402118e-01
