index,energy_per_site
0.000000000000000000e+00,8.602215926521124267e-02
1.000000000000000000e+00,8.231784609353226534e-02
2.000000000000000000e+00,8.466480601103974768e-02
3.000000000000000000e+00,8.456606520934634164e-02
4.000000000000000000e+00,8.104088157012395710e-02
5.000000000000000000e+00,8.198631567363207084e-02
6.000000000000000000e+00,8.352018919203600678e-02
7.000000000000000000e+00,8.073145637821023402e-02
8.000000000000000000e+00,8.134820598691822058e-02
9.000000000000000000e+00,8.398141912440570955e-02
