index,energy_per_site
0.000000000000000000e+00,5.222177206631800628e-01
1.000000000000000000e+00,2.644325530067906382e-01
2.000000000000000000e+00,2.650560807651980433e-01
3.000000000000000000e+00,2.727856903980751535e-01
4.000000000000000000e+00,2.710461667623421667e-01
5.000000000000000000e+00,2.723788873360953877e-01
6.000000000000000000e+00,2.731993380094768775e-01
7.000000000000000000e+00,2.774249470505922299e-01
8.000000000000000000e+00,2.738118369217844572e-01
9.000000000000000000e+00,2.725003074500429445e-01
