x,y,theta
0.000000000000000000e+00,0.000000000000000000e+00,-2.917601066751345229e-01
1.000000000000000000e+00,0.000000000000000000e+00,-5.229474123439099564e-01
2.000000000000000000e+00,0.000000000000000000e+00,-1.378464993520783999e+00
3.000000000000000000e+00,0.000000000000000000e+00,-1.732587649090984616e+00
4.000000000000000000e+00,0.000000000000000000e+00,-1.498254537624654770e+00
5.000000000000000000e+00,0.000000000000000000e+00,-4.714296646126867607e-01
6.000000000000000000e+00,0.000000000000000000e+00,-7.907594934013797427e-01
7.000000000000000000e+00,0.000000000000000000e+00,-9.075243092377567322e-01
8.000000000000000000e+00,0.000000000000000000e+00,-1.673739013764509398e+00
9.000000000000000000e+00,0.000000000000000000e+00,-1.781669088142210144e+00
1.000000000000000000e+01,0.000000000000000000e+00,-1.270195553275872413e+00
1.100000000000000000e+01,0.000000000000000000e+00,-1.339552745782084386e+00
1.200000000000000000e+01,0.000000000000000000e+00,-1.767573544884010417e+00
1.300000000000000000e+01,0.000000000000000000e+00,-1.831898512038036664e+00
1.400000000000000000e+01,0.000000000000000000e+00,-1.792763505364620702e+00
1.500000000000000000e+01,0.000000000000000000e+00,-1.808379342124157851e+00
1.600000000000000000e+01,0.000000000000000000e+00,-9.385357127057458726e-01
1.700000000000000000e+01,0.000000000000000000e+00,-1.084083250650881958e+00
1.800000000000000000e+01,0.000000000000000000e+00,-1.595584612956123749e+00
1.900000000000000000e+01,0.000000000000000000e+00,-2.059474020021531793e+00
2.000000000000000000e+01,0.000000000000000000e+00,-9.901693522260330838e-01
2.100000000000000000e+01,0.000000000000000000e+00,-1.425805205680574561e+00
2.200000000000000000e+01,0.000000000000000000e+00,-9.951131112383526656e-01
2.300000000000000000e+01,0.000000000000000000e+00,-1.915813962295293660e+00
2.400000000000000000e+01,0.000000000000000000e+00,-2.729438896460178565e+00
2.500000000000000000e+01,0.000000000000000000e+00,-1.946166502741279114e+00
2.600000000000000000e+01,0.000000000000000000e+00,-1.521958054635629942e+00
2.700000000000000000e+01,0.000000000000000000e+00,-7.184820658078203692e-01
2.800000000000000000e+01,0.000000000000000000e+00,-1.052424937673853922e+00
2.900000000000000000e+01,0.000000000000000000e+00,-1.321862006744657148e+00
3.000000000000000000e+01,0.000000000000000000e+00,-1.794619762217076975e+00
3.100000000000000000e+01,0.000000000000000000e+00,-1.211928549263241006e+00
3.200000000000000000e+01,0.000000000000000000e+00,-1.263224033836646942e+00
3.300000000000000000e+01,0.000000000000000000e+00,-5.196984891885394475e-01
3.400000000000000000e+01,0.000000000000000000e+00,-9.327316983851949850e-01
3.500000000000000000e+01,0.000000000000000000e+00,-1.508587244230009450e+00
3.600000000000000000e+01,0.000000000000000000e+00,-1.987488025394395175e+00
3.700000000000000000e+01,0.000000000000000000e+00,-1.801872276770219106e+00
3.800000000000000000e+01,0.000000000000000000e+00,-1.843121762206607173e+00
3.900000000000000000e+01,0.000000000000000000e+00,-1.576424899964296911e+00
4.000000000000000000e+01,0.000000000000000000e+00,-1.672670885002359498e+00
4.100000000000000000e+01,0.000000000000000000e+00,-1.727417429434278340e+00
4.200000000000000000e+01,0.000000000000000000e+00,-1.379622316510533908e+00
4.300000000000000000e+01,0.000000000000000000e+00,-1.249741225567442937e+00
4.400000000000000000e+01,0.000000000000000000e+00,-1.521789249030200963e+00
4.500000000000000000e+01,0.000000000000000000e+00,-1.117786438717058406e+00
4.600000000000000000e+01,0.000000000000000000e+00,-1.480566691523161449e+00
4.700000000000000000e+01,0.000000000000000000e+00,-1.729707164531367969e+00
4.800000000000000000e+01,0.000000000000000000e+00,-1.370199283006329427e+00
4.900000000000000000e+01,0.000000000000000000e+00,-9.911728164565243304e-01
5.000000000000000000e+01,0.000000000000000000e+00,-1.675369148151113041e+00
5.100000000000000000e+01,0.000000000000000000e+00,-1.367228163450764367e+00
5.200000000000000000e+01,0.000000000000000000e+00,-2.683235966311486198e+00
5.300000000000000000e+01,0.000000000000000000e+00,-2.154569604588195464e+00
5.400000000000000000e+01,0.000000000000000000e+00,-1.406113979601309572e+00
5.500000000000000000e+01,0.000000000000000000e+00,-1.825312713171389323e+00
5.600000000000000000e+01,0.000000000000000000e+00,-5.637324256112483667e-01
5.700000000000000000e+01,0.000000000000000000e+00,-7.667347876887697922e-01
5.800000000000000000e+01,0.000000000000000000e+00,-1.511627852742147615e+00
5.900000000000000000e+01,0.000000000000000000e+00,-1.290733287339374424e+00
6.000000000000000000e+01,0.000000000000000000e+00,-1.358859084450487975e+00
6.100000000000000000e+01,0.000000000000000000e+00,-1.088222736929046697e+00
6.200000000000000000e+01,0.000000000000000000e+00,-1.476451122288321871e+00
6.300000000000000000e+01,0.000000000000000000e+00,-9.965311378542245357e-01
6.400000000000000000e+01,0.000000000000000000e+00,-1.187322724537611673e+00
6.500000000000000000e+01,0.000000000000000000e+00,-8.586131608989298059e-01
6.600000000000000000e+01,0.000000000000000000e+00,-6.069972039455295842e-01
6.700000000000000000e+01,0.000000000000000000e+00,-7.115100014733459766e-01
6.800000000000000000e+01,0.000000000000000000e+00,-9.790651917899060308e-01
6.900000000000000000e+01,0.000000000000000000e+00,-1.509475478803993465e+00
7.000000000000000000e+01,0.000000000000000000e+00,-7.439508336279794243e-01
7.100000000000000000e+01,0.000000000000000000e+00,-1.093422976898992705e+00
7.200000000000000000e+01,0.000000000000000000e+00,-9.409740772570369671e-01
7.300000000000000000e+01,0.000000000000000000e+00,-4.010511464661687953e-01
7.400000000000000000e+01,0.000000000000000000e+00,-2.834742914428014515e-01
7.500000000000000000e+01,0.000000000000000000e+00,4.344303815725969464e-01
7.600000000000000000e+01,0.000000000000000000e+00,2.815227641558397664e-01
7.700000000000000000e+01,0.000000000000000000e+00,-3.944380716301343348e-01
7.800000000000000000e+01,0.000000000000000000e+00,1.045986416087556492e-01
7.900000000000000000e+01,0.000000000000000000e+00,2.764365117369056435e-01
8.000000000000000000e+01,0.000000000000000000e+00,-4.460265883858776093e-01
8.100000000000000000e+01,0.000000000000000000e+00,-7.770458502093764430e-01
8.200000000000000000e+01,0.000000000000000000e+00,-7.283219506162432744e-01
8.300000000000000000e+01,0.000000000000000000e+00,-1.079687165986082498e+00
8.400000000000000000e+01,0.000000000000000000e+00,-1.024931062439575769e+00
8.500000000000000000e+01,0.000000000000000000e+00,-7.875304763413262243e-01
8.600000000000000000e+01,0.000000000000000000e+00,-6.996311123276512944e-01
8.700000000000000000e+01,0.000000000000000000e+00,-5.602824209313936876e-01
8.800000000000000000e+01,0.000000000000000000e+00,-8.648040354343677905e-01
8.900000000000000000e+01,0.000000000000000000e+00,1.818089647110978646e-01
9.000000000000000000e+01,0.000000000000000000e+00,3.806365113483458629e-01
9.100000000000000000e+01,0.000000000000000000e+00,8.466303923781914875e-02
9.200000000000000000e+01,0.000000000000000000e+00,6.479785955077455029e-02
9.300000000000000000e+01,0.000000000000000000e+00,-1.244374990965697592e-01
9.400000000000000000e+01,0.000000000000000000e+00,-5.050025744393775717e-01
9.500000000000000000e+01,0.000000000000000000e+00,-2.343938420336093564e-01
9.600000000000000000e+01,0.000000000000000000e+00,1.588576751268400145e-01
9.700000000000000000e+01,0.000000000000000000e+00,-1.098084820671662687e+00
9.800000000000000000e+01,0.000000000000000000e+00,-2.021933664977320078e-01
9.900000000000000000e+01,0.000000000000000000e+00,-4.609654056317671333e-01
1.000000000000000000e+02,0.000000000000000000e+00,-6.116756529393434505e-01
1.010000000000000000e+02,0.000000000000000000e+00,-5.964441816255359186e-01
1.020000000000000000e+02,0.000000000000000000e+00,-4.067295009857438970e-01
1.030000000000000000e+02,0.000000000000000000e+00,-6.898887478332254020e-01
1.040000000000000000e+02,0.000000000000000000e+00,-8.005672836877417708e-01
1.050000000000000000e+02,0.000000000000000000e+00,-1.159566941793641393e+00
1.060000000000000000e+02,0.000000000000000000e+00,-1.062526888882665776e+00
1.070000000000000000e+02,0.000000000000000000e+00,-3.155751487537781230e-01
1.080000000000000000e+02,0.000000000000000000e+00,-2.009452762089303235e-02
1.090000000000000000e+02,0.000000000000000000e+00,1.981340962420707896e-01
1.100000000000000000e+02,0.000000000000000000e+00,5.120033220207629299e-01
1.110000000000000000e+02,0.000000000000000000e+00,1.530856785709651113e-01
1.120000000000000000e+02,0.000000000000000000e+00,2.021335987158812131e-01
1.130000000000000000e+02,0.000000000000000000e+00,3.653590255874967774e-01
