index,energy_per_site
0.000000000000000000e+00,5.078031152383444269e-01
1.000000000000000000e+00,3.931678406151009608e-01
2.000000000000000000e+00,3.874365108720804196e-01
3.000000000000000000e+00,3.927004359709864723e-01
4.000000000000000000e+00,4.020737454167558345e-01
5.000000000000000000e+00,3.980134639056697177e-01
6.000000000000000000e+00,3.911987308195555291e-01
7.000000000000000000e+00,3.808172311155058054e-01
8.000000000000000000e+00,3.981439449218942550e-01
9.000000000000000000e+00,4.143330391573297189e-01
