index,energy_per_site
0.000000000000000000e+00,5.051313576105332936e-01
1.000000000000000000e+00,1.904834082450996419e-02
2.000000000000000000e+00,1.320334436317100596e-02
3.000000000000000000e+00,1.191732915553928192e-02
4.000000000000000000e+00,1.168576137142655902e-02
5.000000000000000000e+00,1.159482868013519442e-02
6.000000000000000000e+00,1.174300052942522411e-02
7.000000000000000000e+00,1.156850366544802389e-02
8.000000000000000000e+00,1.162790682643422696e-02
9.000000000000000000e+00,1.164813733194350678e-02
