x,y,theta
0.000000000000000000e+00,0.000000000000000000e+00,2.233593248011864318e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.616495016211669800e+00
2.000000000000000000e+00,0.000000000000000000e+00,1.643529384120720138e+00
3.000000000000000000e+00,0.000000000000000000e+00,1.563558115026404849e+00
4.000000000000000000e+00,0.000000000000000000e+00,1.148470897859715123e+00
5.000000000000000000e+00,0.000000000000000000e+00,1.434483023761486287e+00
6.000000000000000000e+00,0.000000000000000000e+00,1.706265386359773650e+00
7.000000000000000000e+00,0.000000000000000000e+00,1.336651675586509214e+00
8.000000000000000000e+00,0.000000000000000000e+00,1.261609806172936388e+00
9.000000000000000000e+00,0.000000000000000000e+00,1.938078181519847121e+00
1.000000000000000000e+01,0.000000000000000000e+00,1.679951127628527274e+00
1.100000000000000000e+01,0.000000000000000000e+00,1.093109347309526136e+00
1.200000000000000000e+01,0.000000000000000000e+00,2.076839455730429052e+00
1.300000000000000000e+01,0.000000000000000000e+00,1.147417502661363997e+00
1.400000000000000000e+01,0.000000000000000000e+00,2.845490405832397762e+00
1.500000000000000000e+01,0.000000000000000000e+00,-1.442500939346211597e+00
1.600000000000000000e+01,0.000000000000000000e+00,-1.257574289269167256e+00
1.700000000000000000e+01,0.000000000000000000e+00,-1.498641852880244318e+00
1.800000000000000000e+01,0.000000000000000000e+00,-6.927688727999199436e-01
1.900000000000000000e+01,0.000000000000000000e+00,-2.006895914478881604e+00
2.000000000000000000e+01,0.000000000000000000e+00,-1.851690014883189184e+00
2.100000000000000000e+01,0.000000000000000000e+00,-1.660293567918181168e+00
2.200000000000000000e+01,0.000000000000000000e+00,-5.788711836291851043e-01
2.300000000000000000e+01,0.000000000000000000e+00,-1.148311819144203216e+00
2.400000000000000000e+01,0.000000000000000000e+00,-1.508684825885446390e+00
2.500000000000000000e+01,0.000000000000000000e+00,-1.971974471947073093e+00
2.600000000000000000e+01,0.000000000000000000e+00,-1.156161157228230874e+00
2.700000000000000000e+01,0.000000000000000000e+00,-1.038204213004344290e+00
2.800000000000000000e+01,0.000000000000000000e+00,-2.756406881363384187e+00
2.900000000000000000e+01,0.000000000000000000e+00,-2.039813061957833185e+00
3.000000000000000000e+01,0.000000000000000000e+00,-1.088649279554810612e+00
3.100000000000000000e+01,0.000000000000000000e+00,-1.939992197583402689e+00
3.200000000000000000e+01,0.000000000000000000e+00,-2.519932466899276857e+00
3.300000000000000000e+01,0.000000000000000000e+00,3.086967947378855825e+00
3.400000000000000000e+01,0.000000000000000000e+00,-1.779487369210004388e+00
3.500000000000000000e+01,0.000000000000000000e+00,-2.616336286780027720e+00
3.600000000000000000e+01,0.000000000000000000e+00,-9.673383788242007064e-01
3.700000000000000000e+01,0.000000000000000000e+00,-6.262682806584916051e-01
3.800000000000000000e+01,0.000000000000000000e+00,-7.119206420524077927e-01
3.900000000000000000e+01,0.000000000000000000e+00,-6.804007275135184329e-01
4.000000000000000000e+01,0.000000000000000000e+00,-9.099800307060248450e-01
4.100000000000000000e+01,0.000000000000000000e+00,-6.820896501377866628e-01
4.200000000000000000e+01,0.000000000000000000e+00,-2.006649119234651835e+00
4.300000000000000000e+01,0.000000000000000000e+00,-2.723555859208294905e+00
4.400000000000000000e+01,0.000000000000000000e+00,-2.737364249684651973e+00
4.500000000000000000e+01,0.000000000000000000e+00,-2.991063152461240549e+00
4.600000000000000000e+01,0.000000000000000000e+00,-1.346208006763951914e+00
4.700000000000000000e+01,0.000000000000000000e+00,-2.108049761800064203e+00
4.800000000000000000e+01,0.000000000000000000e+00,-1.360743561340235219e+00
4.900000000000000000e+01,0.000000000000000000e+00,-1.172250728517619134e+00
5.000000000000000000e+01,0.000000000000000000e+00,-1.378849703624416279e+00
5.100000000000000000e+01,0.000000000000000000e+00,-1.721032104382770545e+00
5.200000000000000000e+01,0.000000000000000000e+00,-3.517729191087979324e-01
5.300000000000000000e+01,0.000000000000000000e+00,-1.116658262896641940e+00
5.400000000000000000e+01,0.000000000000000000e+00,-1.532149612649662762e+00
5.500000000000000000e+01,0.000000000000000000e+00,-2.032246793812063856e+00
5.600000000000000000e+01,0.000000000000000000e+00,-2.919284503111770679e+00
5.700000000000000000e+01,0.000000000000000000e+00,-1.946882254541880464e+00
5.800000000000000000e+01,0.000000000000000000e+00,-3.061541303817025828e+00
5.900000000000000000e+01,0.000000000000000000e+00,2.863916577034126831e+00
6.000000000000000000e+01,0.000000000000000000e+00,2.178215612995165529e+00
6.100000000000000000e+01,0.000000000000000000e+00,2.256106098787695302e+00
6.200000000000000000e+01,0.000000000000000000e+00,2.065588484800516156e+00
6.300000000000000000e+01,0.000000000000000000e+00,2.714498441220296598e+00
6.400000000000000000e+01,0.000000000000000000e+00,-1.394980676735872338e+00
6.500000000000000000e+01,0.000000000000000000e+00,-2.706841057061100564e+00
6.600000000000000000e+01,0.000000000000000000e+00,2.246112467024808268e+00
6.700000000000000000e+01,0.000000000000000000e+00,2.377328383482669949e+00
6.800000000000000000e+01,0.000000000000000000e+00,2.861391736038485512e+00
6.900000000000000000e+01,0.000000000000000000e+00,-2.740426889581519809e+00
7.000000000000000000e+01,0.000000000000000000e+00,-2.129586360142435630e+00
7.100000000000000000e+01,0.000000000000000000e+00,-1.994537220051196380e+00
7.200000000000000000e+01,0.000000000000000000e+00,-2.904868425823778910e+00
7.300000000000000000e+01,0.000000000000000000e+00,2.921016470750918081e+00
7.400000000000000000e+01,0.000000000000000000e+00,-1.880815542361060855e+00
7.500000000000000000e+01,0.000000000000000000e+00,2.996542035226852363e+00
7.600000000000000000e+01,0.000000000000000000e+00,2.201401060269369658e+00
7.700000000000000000e+01,0.000000000000000000e+00,2.829467021462976462e+00
7.800000000000000000e+01,0.000000000000000000e+00,-2.529815500213703938e+00
7.900000000000000000e+01,0.000000000000000000e+00,-1.500560870717809081e+00
8.000000000000000000e+01,0.000000000000000000e+00,3.026985046487791209e+00
8.100000000000000000e+01,0.000000000000000000e+00,2.565363898150908817e+00
8.200000000000000000e+01,0.000000000000000000e+00,1.010246860050351358e+00
8.300000000000000000e+01,0.000000000000000000e+00,2.866987572862996991e+00
8.400000000000000000e+01,0.000000000000000000e+00,1.254753599515531448e+00
8.500000000000000000e+01,0.000000000000000000e+00,1.824175376285365857e+00
8.600000000000000000e+01,0.000000000000000000e+00,2.281697298971317345e+00
8.700000000000000000e+01,0.000000000000000000e+00,2.482274807715418419e+00
