r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.941709942618359719e-01,6.989066503455142465e-01,7.634195883855995641e-04
1.984466078214651930e+00,6.249071007829153368e-01,1.170955726279217755e-03
2.970885251858462084e+00,5.848304464510797329e-01,1.661893592659073734e-03
3.953428515193252224e+00,5.571859585956180361e-01,1.775574612267134160e-03
4.932095868219064982e+00,5.360727187603867572e-01,1.627697023294117067e-03
5.906887310935829305e+00,5.194935720649611621e-01,1.431157061790630514e-03
6.877802843343587824e+00,5.042988554621823383e-01,1.486893403822139772e-03
7.844842465442326329e+00,4.912668750087614833e-01,1.911091578153123211e-03
8.808006177232044820e+00,4.803350878725399231e-01,2.217617928663656243e-03
9.767293978712771718e+00,4.707769618851690985e-01,2.404099088826499361e-03
1.072270586988446439e+01,4.621167289454984894e-01,2.684426284114669898e-03
1.167424185074717968e+01,4.544299105772167668e-01,3.002093355849773642e-03
1.262190192130086075e+01,4.473648943914975140e-01,3.256318228891825865e-03
1.356568608154552180e+01,4.414123889547363344e-01,3.493356367127537550e-03
1.450559433148117705e+01,4.358626604896862489e-01,3.685165766029644893e-03
1.544162667110781229e+01,4.304169617873973563e-01,3.967723445802043107e-03
1.637378310042544172e+01,4.256487928119719322e-01,4.192236641826026580e-03
1.730206361943405113e+01,4.207754419220867681e-01,4.506282845995635000e-03
1.822646822813365475e+01,4.162042393698345832e-01,4.748389766684375270e-03
1.914699692652423835e+01,4.118249523599151751e-01,4.967042420936878741e-03
2.006364971460583035e+01,4.077904462156982102e-01,5.173980867647478936e-03
2.097642659237838814e+01,4.034195168988246594e-01,5.271549682939034691e-03
2.188532755984194011e+01,3.992799201871118364e-01,5.418350213761363374e-03
2.279035261699647208e+01,3.949909701176404497e-01,5.636120821757715366e-03
2.369150176384199824e+01,3.909073053430047739e-01,5.967554457920099323e-03
2.458877500037850439e+01,3.875215215341193398e-01,6.298550584588193807e-03
2.548217232660599052e+01,3.844447487206203440e-01,6.534448830537998611e-03
2.637169374252449927e+01,3.812597444339235198e-01,6.822987350034607178e-03
2.725733924813397380e+01,3.779514808696732842e-01,7.198703589001520173e-03
2.813910884343442831e+01,3.752059268601640185e-01,7.552924531968339093e-03
2.901700252842586281e+01,3.720931768732961831e-01,7.883163855446455315e-03
2.989102030310830571e+01,3.687358130116206167e-01,8.326054436230863331e-03
3.076116216748171439e+01,3.657095876770615761e-01,8.820924893414185466e-03
3.162742812154611727e+01,3.622355251584963298e-01,9.355127557134626168e-03
3.248981816530151434e+01,3.593331702456991072e-01,9.901959848033022385e-03
3.334833229874789140e+01,3.566619099501336931e-01,1.051317868725941407e-02
3.420297052188524844e+01,3.532991692003022433e-01,1.106264366372893861e-02
3.505373283471362811e+01,3.507834782302539645e-01,1.150483916640926418e-02
3.590061923723297355e+01,3.480145337002129025e-01,1.198069209533608563e-02
3.674362972944329897e+01,3.455630050564245104e-01,1.241790310395555694e-02
3.758276431134460438e+01,3.428378350368720962e-01,1.285258439745520787e-02
3.841802298293690399e+01,3.397101343402131879e-01,1.330953838501398347e-02
3.924940574422021200e+01,3.367767860121598233e-01,1.377890880883600629e-02
4.007691259519448579e+01,3.337004345080828993e-01,1.408557319103236408e-02
4.090054353585975377e+01,3.312843495144223160e-01,1.456659478321181353e-02
4.172029856621600175e+01,3.285350234582825601e-01,1.493751429359873630e-02
4.253617768626322970e+01,3.261663706839458277e-01,1.539980236565596274e-02
4.334818089600145186e+01,3.243214578465941633e-01,1.577782460014185914e-02
4.415630819543066821e+01,3.213187825127800656e-01,1.623304595334136569e-02
4.496055958455086454e+01,3.188839611363490922e-01,1.664909409361925094e-02
4.576093506336204086e+01,3.163585821663397191e-01,1.724504290260153380e-02
4.655743463186421138e+01,3.141800609622075191e-01,1.776125762982543391e-02
4.735005829005736189e+01,3.118069522149578554e-01,1.834492722339144469e-02
4.813880603794153501e+01,3.093135451262905011e-01,1.877930817648360354e-02
4.892367787551665970e+01,3.076071051139535606e-01,1.925900217961417846e-02
4.970467380278277858e+01,3.055147095339822982e-01,1.971733501164586039e-02
5.048179381973989166e+01,3.035143757195079561e-01,2.010984031826952567e-02
5.125503792638798473e+01,3.014180567787910769e-01,2.048166212680676071e-02
5.202440612272708620e+01,3.002180825534142006e-01,2.092029167800883716e-02
5.278989840875715345e+01,2.969145716296893722e-01,2.131288112401650420e-02
5.355151478447820068e+01,2.946972014551094698e-01,2.175706981233760037e-02
5.430925524989024211e+01,2.925833074058352135e-01,2.210769182704042449e-02
5.506311980499326353e+01,2.899928326639553133e-01,2.248920383283787433e-02
5.581310844978727914e+01,2.883585332163745574e-01,2.286515617883469464e-02
5.655922118427227474e+01,2.864689637045509940e-01,2.320243062451524119e-02
5.730145800844826454e+01,2.853509175145626520e-01,2.363822733645057697e-02
5.803981892231524853e+01,2.825885198361998141e-01,2.387298213784673148e-02
5.877430392587321251e+01,2.801190083012346510e-01,2.424264760683906075e-02
5.950491301912215647e+01,2.788818134367031520e-01,2.478576990957889054e-02
6.023164620206210884e+01,2.767117575658669670e-01,2.518600806881669818e-02
6.095450347469304120e+01,2.755572488854339253e-01,2.572738342002114237e-02
6.167348483701493933e+01,2.734294669690067181e-01,2.612702140700084649e-02
6.238859028902784587e+01,2.723113234496603030e-01,2.652441359508408980e-02
6.309981983073171818e+01,2.694036568865434966e-01,2.675424260428033163e-02
6.380717346212661312e+01,2.678842201536322243e-01,2.718003139193059248e-02
6.451065118321247382e+01,2.662300072753356339e-01,2.767582526539438467e-02
6.521025299398931452e+01,2.641901688945315074e-01,2.802001578027706746e-02
6.590597889445714941e+01,2.638975575137605389e-01,2.853477894206444751e-02
6.659782888461597850e+01,2.607161027866414238e-01,2.869932111006781583e-02
6.728580296446577336e+01,2.586251849445244666e-01,2.907480216694686981e-02
6.796990113400656242e+01,2.573369429945722708e-01,2.953547079159878422e-02
6.865012339323834567e+01,2.555328563136597952e-01,2.979497716761564385e-02
6.932646974216112312e+01,2.540584215203523510e-01,3.013697958045807174e-02
6.999894018077486635e+01,2.517840675423201890e-01,3.046273522391621663e-02
7.066753470907960377e+01,2.498390966761973031e-01,3.069949928855876184e-02
7.133225332707536381e+01,2.487618167947044656e-01,3.112936240238275629e-02
7.199309603476207542e+01,2.485579720126928627e-01,3.160418978321105632e-02
7.265006283213978122e+01,2.450958363991088129e-01,3.158497458252089440e-02
7.330315371920846701e+01,2.439956781867227420e-01,3.210152094936823824e-02
7.395236869596814699e+01,2.429165181930696138e-01,3.257668375045231351e-02
7.459770776241882118e+01,2.423303204689537249e-01,3.279608973086016455e-02
7.523917091856047534e+01,2.387222763714126339e-01,3.289111379341872615e-02
7.587675816439310950e+01,2.379130114127547269e-01,3.344985682630841756e-02
7.651046949991672363e+01,2.364383130380631748e-01,3.375624687720065603e-02
7.714030492513134618e+01,2.352817744640115782e-01,3.401523486183286732e-02
7.776626444003693450e+01,2.315684628314856330e-01,3.405748155484194378e-02
7.838834804463353123e+01,2.301359622240682079e-01,3.436882102185478266e-02
7.900655573892109373e+01,2.307234160138038059e-01,3.494343186158344050e-02
7.962088752289966465e+01,2.257944359498033349e-01,3.466076926277917442e-02
8.023134339656920133e+01,2.240026766687656656e-01,3.495823283675701665e-02
8.083792335992973221e+01,2.235418922805336162e-01,3.528552837511895329e-02
8.144062741298128572e+01,2.218321964283522796e-01,3.544084365455472951e-02
8.203945555572377657e+01,2.191860027522731791e-01,3.567266241019609319e-02
8.263440778815727583e+01,2.175558731666741574e-01,3.597621257003610906e-02
8.322548411028176929e+01,2.165194850604122145e-01,3.624353410507320794e-02
8.381268452209722852e+01,2.134261974195447997e-01,3.638618206071338873e-02
8.439600902360369616e+01,2.125599533453157997e-01,3.679970184797820565e-02
8.497545761480114379e+01,2.130192047051710225e-01,3.714725502181607381e-02
8.555103029568957140e+01,2.088876582738088683e-01,3.726276043760042705e-02
8.612272706626899321e+01,2.080397498005986112e-01,3.745010180355997503e-02
8.669054792653938080e+01,2.070938882984253160e-01,3.771906464501446204e-02
8.725449287650079100e+01,2.045229516733584885e-01,3.776942168453306659e-02
8.781456191615316698e+01,2.044915928727896737e-01,3.775414608648975517e-02
8.837075504549652294e+01,2.027821316344284031e-01,3.796183470032682417e-02
8.892307226453087310e+01,2.010225977492530736e-01,3.799808676375984046e-02
8.947151357325620324e+01,2.028968654723156684e-01,3.808101971002914032e-02
9.001607897167252759e+01,1.999532123843045239e-01,3.814604164429240968e-02
9.055676845977987455e+01,1.989124346377744157e-01,3.834672594182311073e-02
9.109358203757815886e+01,1.993966271470765383e-01,3.831909633326754244e-02
9.162651970506745158e+01,1.968646832745203912e-01,3.838648919009476912e-02
9.215558146224772429e+01,1.966135445772383694e-01,3.848502494591728162e-02
9.268076730911897698e+01,1.965212911052038602e-01,3.849250080725523382e-02
9.320207724568123808e+01,1.947989645178327400e-01,3.875568435431916287e-02
9.371951127193447917e+01,1.942701087096730117e-01,3.873306929359082024e-02
9.423306938787870024e+01,1.929625369181399430e-01,3.885145695238081953e-02
9.474275159351390130e+01,1.921036521241047956e-01,3.896381390209091578e-02
9.524855788884011076e+01,1.916143016578071567e-01,3.890797260330995655e-02
9.575048827385728600e+01,1.904107238060755436e-01,3.905678111373963451e-02
9.624854274856545544e+01,1.894837169208244132e-01,3.905064980228824950e-02
