index,energy_per_site
0.000000000000000000e+00,-2.027718157577902969e-01
1.000000000000000000e+00,-2.455571243929592029e+00
2.000000000000000000e+00,-2.450197348418817533e+00
3.000000000000000000e+00,-2.433205320150355622e+00
4.000000000000000000e+00,-2.435197012421372431e+00
5.000000000000000000e+00,-2.440589324123464632e+00
6.000000000000000000e+00,-2.449271038729830874e+00
7.000000000000000000e+00,-2.425946193802238859e+00
8.000000000000000000e+00,-2.469050131202163545e+00
9.000000000000000000e+00,-2.441329742160404326e+00
