index,energy_per_site
0.000000000000000000e+00,-1.466322075073903664e-01
1.000000000000000000e+00,-1.873862903637773636e+00
2.000000000000000000e+00,-1.820027787248027717e+00
3.000000000000000000e+00,-1.918124597092752071e+00
4.000000000000000000e+00,-1.882348975312946537e+00
5.000000000000000000e+00,-1.818129262009839264e+00
6.000000000000000000e+00,-1.838659935465602802e+00
7.000000000000000000e+00,-1.925449846544754484e+00
8.000000000000000000e+00,-1.873375949508456983e+00
9.000000000000000000e+00,-1.927771907867084522e+00
