index,energy_per_site
0.000000000000000000e+00,4.921009266145407457e-01
1.000000000000000000e+00,3.459543790904269223e-01
2.000000000000000000e+00,3.527590415784865874e-01
3.000000000000000000e+00,3.216251564835299614e-01
4.000000000000000000e+00,3.175903366495190783e-01
5.000000000000000000e+00,2.895143642501564196e-01
6.000000000000000000e+00,2.851662344373854796e-01
7.000000000000000000e+00,3.022608821689998226e-01
8.000000000000000000e+00,2.994119639391270571e-01
9.000000000000000000e+00,3.196021056383449022e-01
