index,energy_per_site
0.000000000000000000e+00,5.338207321079264656e-01
1.000000000000000000e+00,3.610689528905065004e-01
2.000000000000000000e+00,3.611866757393017435e-01
3.000000000000000000e+00,3.610438461660736564e-01
4.000000000000000000e+00,3.616288772155911713e-01
5.000000000000000000e+00,3.614286814398285363e-01
6.000000000000000000e+00,3.612222470504722893e-01
7.000000000000000000e+00,3.617230305312508776e-01
8.000000000000000000e+00,3.601960249785736146e-01
9.000000000000000000e+00,3.604291068701251377e-01
