r,r_error,G,G_error
4.000000000000000888e+00,2.677958695487380229e-16,7.224295187929044015e-01,1.524086896802953530e-03
4.358898943540668647e+00,2.677958695487380229e-16,7.572654587102291002e-01,8.181841170093557755e-03
4.358898943540672200e+00,2.677958695487380229e-16,7.144124461940418724e-01,8.995557357008699241e-04
4.358898943540673088e+00,0.000000000000000000e+00,7.169213919113918143e-01,8.139490886521753453e-04
4.358898943540673976e+00,0.000000000000000000e+00,7.196410393734725686e-01,7.381301301679862349e-04
4.358898943540673976e+00,2.677958695487380229e-16,7.214534349380401501e-01,1.476656149341989098e-03
4.358898943540674864e+00,2.677958695487380229e-16,6.764427723010133509e-01,1.228013406690137534e-03
4.358898943540679305e+00,2.677958695487380229e-16,7.058131652759347396e-01,3.242214780395104214e-03
4.582575694955836276e+00,0.000000000000000000e+00,7.219827996731219555e-01,1.349766749052158698e-03
4.582575694955837164e+00,2.677958695487380229e-16,7.123409554974683422e-01,5.767514288661346840e-04
4.582575694955838053e+00,2.677958695487380229e-16,7.138034382894683505e-01,4.181840688376316055e-04
4.582575694955840717e+00,2.677958695487380229e-16,7.065601035077917480e-01,1.032856773949915189e-03
4.582575694955841605e+00,2.677958695487380229e-16,7.167567452391264693e-01,6.562758776467229839e-04
4.582575694955841605e+00,0.000000000000000000e+00,7.132353504301045533e-01,1.282588003777367829e-03
4.582575694955843382e+00,2.677958695487380229e-16,7.198882550653178392e-01,3.012543935476590194e-03
4.999999999999999112e+00,2.677958695487380229e-16,7.087495179227454312e-01,8.874683644637014956e-04
5.000000000000000000e+00,0.000000000000000000e+00,7.022692287005215528e-01,6.245025092498912578e-04
5.000000000000000888e+00,0.000000000000000000e+00,7.171522591423303838e-01,8.075688466352280064e-04
5.000000000000005329e+00,2.677958695487380229e-16,7.171664878785027897e-01,3.376226465869575522e-03
5.196152422706624918e+00,0.000000000000000000e+00,6.775567292632609373e-01,3.734631925400184408e-03
5.196152422706629359e+00,2.677958695487380229e-16,6.912950183021887574e-01,1.837656493288803913e-03
5.196152422706631135e+00,2.677958695487380229e-16,7.127923383182550587e-01,2.261719839191841160e-03
5.196152422706631135e+00,0.000000000000000000e+00,7.278293637341772815e-01,1.862026834090650847e-03
5.196152422706632024e+00,0.000000000000000000e+00,6.990187435812276195e-01,6.296704489849218669e-04
5.196152422706632912e+00,0.000000000000000000e+00,7.587896463473555730e-01,2.179488881395288610e-03
5.196152422706632912e+00,2.677958695487380229e-16,6.564307606235975090e-01,5.906024565668244186e-03
5.196152422706634688e+00,2.677958695487380229e-16,6.802127930780987874e-01,4.272563061976345986e-03
5.291502622129173439e+00,2.677958695487380229e-16,6.935494690385753946e-01,2.469752596025872726e-03
5.291502622129178768e+00,2.677958695487380229e-16,6.971558114607980805e-01,6.913719489573196030e-04
5.291502622129179656e+00,0.000000000000000000e+00,7.142706947640925508e-01,3.138067815523423558e-03
5.291502622129180544e+00,0.000000000000000000e+00,7.051293173450342566e-01,3.886326872447006301e-04
5.291502622129180544e+00,2.677958695487380229e-16,7.014022745431752748e-01,4.342049546915477051e-04
5.291502622129184097e+00,2.677958695487380229e-16,6.957730651780366093e-01,1.630429366866131304e-03
5.291502622129185873e+00,2.677958695487380229e-16,6.863492384422147374e-01,3.175221257208957031e-03
5.567764362830016189e+00,2.677958695487380229e-16,6.941758730705461788e-01,3.041742612982930530e-03
5.567764362830018854e+00,0.000000000000000000e+00,6.809959782811403350e-01,3.949299762521529290e-03
5.567764362830019742e+00,2.677958695487380229e-16,7.035152023216248995e-01,6.514598045163944333e-04
5.567764362830019742e+00,5.355917390974760458e-16,6.981023012862880295e-01,6.480814034215879151e-04
5.567764362830021518e+00,2.677958695487380229e-16,6.940640857375900419e-01,1.062951859863893326e-03
5.567764362830025071e+00,5.355917390974760458e-16,7.065517015478238738e-01,9.399144044669462909e-04
5.567764362830025071e+00,2.677958695487380229e-16,7.288242711851211642e-01,1.838086676070326735e-03
5.567764362830025071e+00,0.000000000000000000e+00,6.854213726810324259e-01,2.636427546030567764e-03
5.567764362830025959e+00,0.000000000000000000e+00,7.101908468793834972e-01,1.646115999453878461e-03
5.999999999999993783e+00,0.000000000000000000e+00,6.838639844470424389e-01,4.054040131059762075e-03
5.999999999999999112e+00,5.355917390974760458e-16,6.783948744396687269e-01,4.152354273653697386e-03
5.999999999999999112e+00,0.000000000000000000e+00,7.099652267488160140e-01,1.786584187713253710e-03
6.000000000000000000e+00,0.000000000000000000e+00,6.919665695495950120e-01,6.976332433633795991e-04
6.000000000000000888e+00,2.677958695487380229e-16,7.271554472215367992e-01,1.577834205267039875e-03
6.000000000000002665e+00,2.677958695487380229e-16,6.808080571477236331e-01,3.768913626875655589e-03
6.082762530298214010e+00,2.677958695487380229e-16,6.980598873111035774e-01,1.463854588148607401e-03
6.082762530298217563e+00,2.677958695487380229e-16,6.687028820123847028e-01,8.973772911994564588e-03
6.082762530298217563e+00,0.000000000000000000e+00,6.842680828356032530e-01,2.223473370694348163e-03
6.082762530298217563e+00,2.677958695487380229e-16,6.657901174342479855e-01,1.083723374775095918e-03
6.082762530298219339e+00,0.000000000000000000e+00,6.876275676193229769e-01,5.359761253582464267e-04
6.082762530298219339e+00,2.677958695487380229e-16,7.266126114773971967e-01,9.213405713014885231e-04
6.082762530298220227e+00,2.677958695487380229e-16,6.796420719490455786e-01,1.477505359692823537e-03
6.082762530298222892e+00,2.677958695487380229e-16,6.940728717274070592e-01,1.437102614505020217e-03
6.244997998398394756e+00,2.677958695487380229e-16,6.970349632961470032e-01,1.170462974399436723e-03
6.244997998398397421e+00,0.000000000000000000e+00,6.784428421815992261e-01,6.112402116762922534e-04
6.244997998398397421e+00,2.677958695487380229e-16,6.811503285178169831e-01,1.226518355527148312e-03
6.244997998398398309e+00,2.677958695487380229e-16,6.988078337464291856e-01,8.811320589517826572e-04
6.244997998398400973e+00,2.677958695487380229e-16,6.945946350610859854e-01,1.352328819821396614e-03
6.244997998398402750e+00,2.677958695487380229e-16,6.954066387035440222e-01,1.066869629934227631e-03
6.557438524301995031e+00,0.000000000000000000e+00,6.743576992257301894e-01,5.370033425219798359e-03
6.557438524301995031e+00,2.677958695487380229e-16,6.867966460815042584e-01,1.576011373596553425e-03
6.557438524301999472e+00,5.355917390974760458e-16,6.651350272019181942e-01,3.743785170122416930e-03
6.557438524301999472e+00,0.000000000000000000e+00,6.661918914241279355e-01,8.365077409230608661e-04
6.557438524302000360e+00,0.000000000000000000e+00,6.858802858191567209e-01,6.410842345462375649e-04
6.557438524302001248e+00,0.000000000000000000e+00,6.869567123840005785e-01,1.202473415551346715e-03
6.557438524302001248e+00,2.677958695487380229e-16,7.167227928499741996e-01,2.178903161654108765e-03
6.557438524302001248e+00,5.355917390974760458e-16,6.896493438742180571e-01,1.825476455280071377e-03
6.557438524302001248e+00,8.033876086462140687e-16,6.785098031824747800e-01,2.814633835815735178e-03
6.928203230275507885e+00,2.677958695487380229e-16,6.623102049238418498e-01,1.357151393218790445e-03
6.928203230275508773e+00,2.677958695487380229e-16,5.761578330646536239e-01,7.467305871749620877e-03
6.928203230275508773e+00,0.000000000000000000e+00,6.706799329341021076e-01,1.298282539759057757e-03
6.928203230275508773e+00,2.677958695487380229e-16,7.154036478205967331e-01,1.244826468178396100e-03
6.928203230275513214e+00,8.033876086462140687e-16,6.648800477098352202e-01,1.110157135930258439e-03
6.928203230275514102e+00,0.000000000000000000e+00,6.761066128517452256e-01,2.490777409252366813e-03
6.999999999999994671e+00,2.677958695487380229e-16,6.835195761076302556e-01,1.285310501809764977e-03
6.999999999999999112e+00,5.355917390974760458e-16,6.376009519318925900e-01,9.468315700042539279e-03
6.999999999999999112e+00,2.677958695487380229e-16,6.606824430536450965e-01,8.566040003951580408e-04
6.999999999999999112e+00,0.000000000000000000e+00,6.681598188029266305e-01,6.053230935998111205e-04
7.000000000000000000e+00,0.000000000000000000e+00,6.726945476198061824e-01,8.703040166012361405e-04
7.000000000000000888e+00,0.000000000000000000e+00,6.995761816108502229e-01,1.106876946992314554e-03
7.000000000000000888e+00,2.677958695487380229e-16,6.741058579444544341e-01,1.407660145430151676e-03
7.000000000000000888e+00,5.355917390974760458e-16,6.845883215098764740e-01,1.520107027989397184e-03
7.000000000000005329e+00,0.000000000000000000e+00,6.814655067428209145e-01,3.022587569968012648e-03
7.211102550927974697e+00,2.677958695487380229e-16,6.539667939477202818e-01,4.663202768048254308e-03
7.211102550927976473e+00,0.000000000000000000e+00,6.594239339901075692e-01,9.533248103286303364e-04
7.211102550927976473e+00,2.677958695487380229e-16,6.681505969700644032e-01,4.257136413914472048e-03
7.211102550927976473e+00,5.355917390974760458e-16,6.718255349474158145e-01,8.443567369710208758e-04
7.211102550927976473e+00,8.033876086462140687e-16,6.842355727868830728e-01,8.893502431400208269e-04
7.211102550927979138e+00,2.677958695487380229e-16,6.725649716410067036e-01,1.754451753718203706e-03
7.211102550927980914e+00,2.677958695487380229e-16,6.603042407717598650e-01,3.524218913185481628e-03
7.211102550927984467e+00,2.677958695487380229e-16,6.842520331982604453e-01,3.341602509874547471e-03
7.549834435270748045e+00,5.355917390974760458e-16,6.731445182032408381e-01,1.331132471033838081e-03
7.549834435270748045e+00,0.000000000000000000e+00,6.528484736693563883e-01,1.194527786466882202e-03
7.549834435270749822e+00,2.677958695487380229e-16,6.548627091646752607e-01,8.029550982968177873e-04
7.549834435270752486e+00,8.033876086462140687e-16,6.733859884532047424e-01,9.570477438767951636e-04
7.549834435270752486e+00,5.355917390974760458e-16,6.664239616795462062e-01,1.139351845521845066e-03
7.549834435270752486e+00,2.677958695487380229e-16,6.860097249100736150e-01,1.494122009494743605e-03
7.549834435270754263e+00,0.000000000000000000e+00,6.781312138536811362e-01,2.287411401721629097e-03
7.810249675906647759e+00,0.000000000000000000e+00,6.665636016565429367e-01,1.675344297183648185e-03
7.810249675906650424e+00,2.677958695487380229e-16,6.480310680035018533e-01,3.344619555270291183e-03
7.810249675906652200e+00,0.000000000000000000e+00,6.373923574984226015e-01,2.479785878313673069e-03
7.810249675906652200e+00,2.677958695487380229e-16,6.451113710280829139e-01,1.060883169569692801e-03
7.810249675906652200e+00,5.355917390974760458e-16,6.562675174995384886e-01,1.043637285733547753e-03
7.810249675906655753e+00,2.677958695487380229e-16,6.644312423188734051e-01,1.371105242835130977e-03
7.810249675906657529e+00,2.677958695487380229e-16,7.263317910701486690e-01,2.693583928474716210e-03
7.810249675906660194e+00,8.033876086462140687e-16,6.710203029582761936e-01,2.065424550916801060e-03
7.810249675906660194e+00,5.355917390974760458e-16,6.493126900241985577e-01,4.337133704832439769e-03
7.937253933193764155e+00,2.677958695487380229e-16,6.529227339707566191e-01,1.909878691984459370e-03
7.937253933193767708e+00,0.000000000000000000e+00,6.065880907971963332e-01,5.256600635499614899e-03
7.937253933193769484e+00,2.677958695487380229e-16,6.451045858345998418e-01,4.305101713600478601e-03
7.937253933193772149e+00,8.033876086462140687e-16,6.339009696795373516e-01,1.485661586065132071e-03
7.937253933193772149e+00,5.355917390974760458e-16,6.392763830518691792e-01,2.402425098350205283e-03
7.937253933193772149e+00,2.677958695487380229e-16,6.728733780625004712e-01,1.864822792097375241e-03
7.937253933193772149e+00,0.000000000000000000e+00,6.569960268727220720e-01,1.086847349618806288e-03
7.937253933193773037e+00,0.000000000000000000e+00,6.482007957433362222e-01,2.969511793058767293e-03
7.937253933193773925e+00,0.000000000000000000e+00,7.347562037705454019e-01,4.657125220593798243e-03
7.937253933193773925e+00,2.677958695487380229e-16,6.443287460395018540e-01,5.094415895694898166e-03
7.937253933193773925e+00,5.355917390974760458e-16,6.516777737224824785e-01,2.804664711121894125e-03
7.999999999999999112e+00,2.677958695487380229e-16,6.492281300109287168e-01,9.194039348156105062e-04
7.999999999999999112e+00,0.000000000000000000e+00,6.574822736203983498e-01,1.456058100392418862e-03
8.000000000000000000e+00,0.000000000000000000e+00,6.597322368707526641e-01,9.494746680531816318e-04
8.000000000000001776e+00,0.000000000000000000e+00,6.669808472167538804e-01,2.044196844742493697e-03
8.000000000000001776e+00,5.355917390974760458e-16,6.701379728586687179e-01,1.581345064164458311e-03
8.185352771872443256e+00,0.000000000000000000e+00,6.410150435379836642e-01,1.677067085574760570e-03
8.185352771872446809e+00,0.000000000000000000e+00,6.473149658971820708e-01,8.757356051880196965e-04
8.185352771872446809e+00,5.355917390974760458e-16,6.429067020258955045e-01,7.968468554724292578e-04
8.185352771872448585e+00,5.355917390974760458e-16,6.585676629649064306e-01,1.083885046233673500e-03
8.185352771872453914e+00,5.355917390974760458e-16,6.780060176217528323e-01,1.443001227062733595e-03
8.185352771872455691e+00,5.355917390974760458e-16,6.434393936775324452e-01,3.332329548133324080e-03
8.544003745317525045e+00,0.000000000000000000e+00,6.342969618729786818e-01,2.186849220138271585e-03
8.544003745317526821e+00,5.355917390974760458e-16,6.342066449011458662e-01,3.774539469789083869e-03
8.544003745317528598e+00,5.355917390974760458e-16,6.474773792685551976e-01,1.210980567485678413e-03
8.544003745317530374e+00,5.355917390974760458e-16,6.630885416897340789e-01,1.729251804035762457e-03
8.544003745317535703e+00,5.355917390974760458e-16,6.334203321105649209e-01,3.544271696607471239e-03
8.544003745317537479e+00,5.355917390974760458e-16,6.576786149938683712e-01,2.158631315286179374e-03
8.660254037844381969e+00,0.000000000000000000e+00,6.442677341179642303e-01,2.043433760169224324e-03
8.660254037844383745e+00,0.000000000000000000e+00,5.389486183150974385e-01,7.047966714114405756e-03
8.660254037844383745e+00,5.355917390974760458e-16,6.220585611960119943e-01,6.862442527179485894e-04
8.660254037844385522e+00,5.355917390974760458e-16,6.587209230343555877e-01,6.206031018502546374e-04
8.660254037844390851e+00,5.355917390974760458e-16,6.578437355984253498e-01,1.489470523932918001e-03
8.717797887081344399e+00,5.355917390974760458e-16,6.390080057965463745e-01,1.853969440449916139e-03
8.717797887081344399e+00,0.000000000000000000e+00,5.510735510168426332e-01,6.733392131296996215e-03
8.717797887081346175e+00,0.000000000000000000e+00,6.220470839261927898e-01,1.066159243673672936e-03
8.717797887081347952e+00,0.000000000000000000e+00,6.523323372763617511e-01,8.008590387723346377e-04
8.717797887081347952e+00,5.355917390974760458e-16,6.658954479170827723e-01,2.042160758756639445e-03
8.888194417315586904e+00,5.355917390974760458e-16,6.375157582183398342e-01,1.818032602823040859e-03
8.888194417315586904e+00,0.000000000000000000e+00,5.676317223537808987e-01,4.678711024201792808e-03
8.888194417315588680e+00,0.000000000000000000e+00,6.400072616649509216e-01,4.447823108289409937e-04
8.888194417315590456e+00,0.000000000000000000e+00,6.526696093350042860e-01,1.404892535766340614e-03
8.999999999999994671e+00,5.355917390974760458e-16,6.276178329850744531e-01,2.449194127389430625e-03
8.999999999999998224e+00,5.355917390974760458e-16,6.290597020718808885e-01,4.971089155438417062e-03
8.999999999999998224e+00,0.000000000000000000e+00,6.297986053827174802e-01,1.397044696731652470e-03
9.000000000000000000e+00,0.000000000000000000e+00,6.402472044875010537e-01,1.339169244715882404e-03
9.000000000000001776e+00,0.000000000000000000e+00,7.099313214768137037e-01,2.457917919713828968e-03
9.000000000000001776e+00,5.355917390974760458e-16,6.334020413092180668e-01,4.343490389866247123e-03
9.165151389911674329e+00,5.355917390974760458e-16,6.404975036756680451e-01,1.927151446991294016e-03
9.165151389911676105e+00,5.355917390974760458e-16,6.305201532162825195e-01,1.023311033974214990e-03
9.165151389911681434e+00,5.355917390974760458e-16,6.369927420904093474e-01,8.472972430568905889e-04
9.165151389911683211e+00,5.355917390974760458e-16,6.349206778812048757e-01,1.662855970785726738e-03
9.165151389911683211e+00,0.000000000000000000e+00,6.508370409775282583e-01,2.211542602845398969e-03
9.539392014169450817e+00,0.000000000000000000e+00,6.173534819963368836e-01,2.374263980578208196e-03
9.539392014169452594e+00,0.000000000000000000e+00,6.241110311656764553e-01,2.301519790201122118e-03
9.539392014169452594e+00,5.355917390974760458e-16,6.180059011244710687e-01,1.425695627275872564e-03
9.539392014169454370e+00,5.355917390974760458e-16,6.321320691488691024e-01,1.006382441554140366e-03
9.539392014169459699e+00,5.355917390974760458e-16,6.346025636322828456e-01,6.724030172923211321e-04
9.539392014169461476e+00,5.355917390974760458e-16,6.320628538621190229e-01,5.210301843940133570e-03
9.539392014169463252e+00,5.355917390974760458e-16,6.637129190184648531e-01,4.267604078969542206e-03
9.643650760992953153e+00,5.355917390974760458e-16,6.079106982318254193e-01,2.109069128366255000e-03
9.643650760992953153e+00,0.000000000000000000e+00,6.111606654278814998e-01,8.927311304516679291e-04
9.643650760992954929e+00,0.000000000000000000e+00,6.367140522171935713e-01,8.724038810595395642e-04
9.643650760992956705e+00,0.000000000000000000e+00,6.338892211380803277e-01,8.568364862909486242e-04
9.643650760992958482e+00,5.355917390974760458e-16,6.703646778083622859e-01,2.832701146940872199e-03
9.848857801796102152e+00,0.000000000000000000e+00,6.116366628665642624e-01,8.252759347159872166e-04
9.848857801796102152e+00,5.355917390974760458e-16,6.306824149352643349e-01,1.018522322369079785e-03
9.848857801796103928e+00,5.355917390974760458e-16,6.222779520235144357e-01,2.112329872090020020e-03
9.848857801796105704e+00,5.355917390974760458e-16,6.353908843856186373e-01,2.881613318749933882e-03
9.848857801796111033e+00,5.355917390974760458e-16,6.420386379663752807e-01,3.484609590782855853e-03
9.999999999999998224e+00,5.355917390974760458e-16,6.236663724322684121e-01,1.936861659964521625e-03
9.999999999999998224e+00,0.000000000000000000e+00,5.639792995461616609e-01,8.883164639008808358e-03
1.000000000000000000e+01,0.000000000000000000e+00,6.213771488734106674e-01,8.731912420129237483e-04
1.000000000000000178e+01,0.000000000000000000e+00,6.270837171427928736e-01,2.467680085287135734e-03
1.014889156509221380e+01,0.000000000000000000e+00,5.925463222645926953e-01,2.200119908100336193e-03
1.014889156509221557e+01,5.355917390974760458e-16,6.116684599584075732e-01,9.195772482561018549e-04
1.014889156509221735e+01,5.355917390974760458e-16,6.291184736508171893e-01,1.242767104034321829e-03
1.014889156509221912e+01,5.355917390974760458e-16,5.966615894325371094e-01,8.337340721073373912e-04
1.014889156509222445e+01,5.355917390974760458e-16,6.124090927587197974e-01,3.696639823952202735e-03
1.014889156509222623e+01,5.355917390974760458e-16,6.228907469646791650e-01,3.333771374075917508e-03
1.039230484541325872e+01,5.355917390974760458e-16,6.240438429318667657e-01,2.127479239185949954e-03
1.039230484541326227e+01,5.355917390974760458e-16,5.666598343302137186e-01,1.506115864076662363e-03
1.039230484541326227e+01,0.000000000000000000e+00,6.088635602594053564e-01,1.599822268333420030e-03
1.039230484541326405e+01,0.000000000000000000e+00,6.211005325468935689e-01,1.134057731947970280e-03
1.039230484541326582e+01,0.000000000000000000e+00,6.278991489739098597e-01,3.707840126800985518e-03
1.039230484541326582e+01,5.355917390974760458e-16,5.994193529314147950e-01,4.313882864704982750e-03
1.044030650891054179e+01,5.355917390974760458e-16,6.211614157651506041e-01,1.523845298043395103e-03
1.044030650891054890e+01,5.355917390974760458e-16,5.902283749345361707e-01,1.318424646572333983e-03
1.044030650891055068e+01,5.355917390974760458e-16,6.092666748404904631e-01,6.598687873488370392e-04
1.044030650891055068e+01,0.000000000000000000e+00,6.312271302982784826e-01,1.018331715120379070e-03
1.044030650891055245e+01,0.000000000000000000e+00,6.110276658002092853e-01,1.947148519319688706e-03
1.044030650891055423e+01,0.000000000000000000e+00,6.099244957033037595e-01,2.724461610619290878e-03
1.053565375285273653e+01,5.355917390974760458e-16,6.080352018689281213e-01,1.655069917355802330e-03
1.053565375285273653e+01,0.000000000000000000e+00,6.003225164828079885e-01,1.307689675292103386e-03
1.053565375285273831e+01,0.000000000000000000e+00,6.177210898902788516e-01,9.522670122723953618e-04
1.053565375285274008e+01,0.000000000000000000e+00,6.175102869781329273e-01,1.119009997023712524e-03
1.053565375285274186e+01,5.355917390974760458e-16,6.101649598578555711e-01,2.927062375202909780e-03
1.058300524425835754e+01,5.355917390974760458e-16,6.229060798678391908e-01,1.287136388459391096e-03
1.058300524425835931e+01,0.000000000000000000e+00,5.799501259779747953e-01,3.699182434462292609e-03
1.058300524425836109e+01,0.000000000000000000e+00,5.924091206178005997e-01,9.645356119255139296e-04
1.058300524425836109e+01,5.355917390974760458e-16,6.266029319081100057e-01,8.480213818985530552e-04
1.058300524425836819e+01,5.355917390974760458e-16,6.035515874197415753e-01,1.826163815311319331e-03
1.081665382639195805e+01,1.071183478194952092e-15,6.208422918901678189e-01,2.232099341615825881e-03
1.081665382639196160e+01,5.355917390974760458e-16,5.731524587305374396e-01,2.628579723889591744e-03
1.081665382639196871e+01,1.071183478194952092e-15,5.837428171021655787e-01,2.458393768048815209e-03
1.081665382639196871e+01,5.355917390974760458e-16,6.167264892862975856e-01,9.669487777477421032e-04
1.081665382639196871e+01,0.000000000000000000e+00,6.144693281585145161e-01,1.076612006276352063e-03
1.081665382639197048e+01,0.000000000000000000e+00,6.158766072742630771e-01,3.140519777468278595e-03
1.081665382639197226e+01,0.000000000000000000e+00,5.823133984380994832e-01,3.091721826995526279e-03
1.099999999999999822e+01,0.000000000000000000e+00,5.969043983726831648e-01,1.190986661341580455e-03
1.100000000000000000e+01,0.000000000000000000e+00,6.129238384469414269e-01,1.161815624453327875e-03
1.100000000000000178e+01,0.000000000000000000e+00,6.022870587402111564e-01,1.445554062552930003e-03
1.100000000000000178e+01,1.071183478194952092e-15,5.933204545750041525e-01,4.403941974729718573e-03
1.113552872566003771e+01,0.000000000000000000e+00,6.162326999670644234e-01,1.936283302265381792e-03
1.113552872566003948e+01,5.355917390974760458e-16,5.815031278993708641e-01,1.628081925085747561e-03
1.113552872566003948e+01,1.071183478194952092e-15,6.107640123559207046e-01,6.848363101382872039e-04
1.113552872566004304e+01,5.355917390974760458e-16,5.834704472478231541e-01,2.021869137620335623e-03
1.113552872566005014e+01,1.071183478194952092e-15,6.046205144676372045e-01,1.914153076876375309e-03
