index,energy_per_site
0.000000000000000000e+00,4.948586161410964968e-01
1.000000000000000000e+00,1.761179565340779268e-02
2.000000000000000000e+00,1.142304689050486002e-02
3.000000000000000000e+00,1.209358595171098130e-02
4.000000000000000000e+00,1.133647494378896281e-02
5.000000000000000000e+00,1.137562989232330374e-02
6.000000000000000000e+00,1.164537854079402725e-02
7.000000000000000000e+00,1.169299390834727982e-02
8.000000000000000000e+00,1.167759033985968364e-02
9.000000000000000000e+00,1.178760144856879494e-02
