index,energy_per_site
0.000000000000000000e+00,5.180412205613657006e-01
1.000000000000000000e+00,4.489452169962669381e-01
2.000000000000000000e+00,4.436706534633089172e-01
3.000000000000000000e+00,4.510921657227610071e-01
4.000000000000000000e+00,4.397508146679787733e-01
5.000000000000000000e+00,4.420734123083165379e-01
6.000000000000000000e+00,4.312352296597741219e-01
7.000000000000000000e+00,4.408768055359847393e-01
8.000000000000000000e+00,4.408224613692824922e-01
9.000000000000000000e+00,4.470533900190640786e-01
