index,energy_per_site
0.000000000000000000e+00,9.187549174660485096e-02
1.000000000000000000e+00,5.114684633157091410e-03
2.000000000000000000e+00,4.543042226636801947e-03
3.000000000000000000e+00,4.781318208730546415e-03
4.000000000000000000e+00,4.795307253684336947e-03
5.000000000000000000e+00,5.219486969561155931e-03
6.000000000000000000e+00,5.188793541892825455e-03
7.000000000000000000e+00,4.892976183483671235e-03
8.000000000000000000e+00,5.470743253460345727e-03
9.000000000000000000e+00,5.140249401443365909e-03
