r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.770414201183399427e-01,3.954117184368768911e-01,4.917270807263364289e-03
1.938934911242604642e+00,2.420972323537920468e-01,7.869370759043701688e-03
2.885680473372783439e+00,1.614245963294612396e-01,1.014027613326921179e-02
3.817278106508876334e+00,1.116270933127220533e-01,1.270592902489683582e-02
4.733727810650883328e+00,7.906580038847281500e-02,1.460366616813146140e-02
5.635029585798818630e+00,6.112750732573329904e-02,1.478854922932229185e-02
6.521183431952664478e+00,4.504268164652406453e-02,1.460838296694835260e-02
7.392189349112427976e+00,3.045723940348369491e-02,1.402545635628578598e-02
8.248047337278105573e+00,2.025915678547933127e-02,1.280289431672766709e-02
9.088757396449704373e+00,1.466421422716774649e-02,1.360156680555068935e-02
9.914319526627220824e+00,9.570745278074757958e-03,1.461393299459324419e-02
1.072473372781065137e+01,1.076683904567601532e-02,1.527151302356539835e-02
1.151999999999999602e+01,1.118076424085051764e-02,1.530741324707649877e-02
1.230011834319526542e+01,1.189932765922548964e-02,1.492064947495479535e-02
1.306508875739645248e+01,6.443490422469826118e-03,1.453144761899752453e-02
1.381491124260355008e+01,4.885496962181191949e-03,1.316735641374038208e-02
1.454958579881656533e+01,7.452068922603588205e-03,1.177993646727826076e-02
1.526911242603550534e+01,1.211616840112978398e-02,9.719322881879025391e-03
1.597349112426035944e+01,1.041601694149530723e-02,8.938202080389251805e-03
1.666272189349112409e+01,6.625837350758875810e-03,8.038471854463330110e-03
1.733680473372780995e+01,1.082911117439396519e-02,7.691646692254665817e-03
1.799573964497041345e+01,9.468238571421710645e-03,7.200234816669303164e-03
1.863952662721893816e+01,1.249644604741857734e-02,6.836994660972366133e-03
1.926816568047337341e+01,9.565354901970114787e-03,7.516748660047968718e-03
1.988165680473372632e+01,2.293800215116236982e-02,7.518962883119122663e-03
2.048000000000000043e+01,2.653074688961525734e-02,7.910788418045686804e-03
2.106319526627219219e+01,2.219179821128760416e-02,5.414344960970492171e-03
2.163124260355029804e+01,3.146427386845217916e-02,7.999072401499959448e-03
2.218414201183431800e+01,3.063874460562633281e-02,9.242482533280069190e-03
2.272189349112426271e+01,3.086898224367756044e-02,8.844515425454066784e-03
2.324449704142012152e+01,2.963907507570572378e-02,9.903442862498281277e-03
2.375195266272189443e+01,3.198355844832841133e-02,1.013105610254542641e-02
2.424426035502958499e+01,2.802924697457530659e-02,1.083649378719589614e-02
2.472142011834319675e+01,3.039007583620378927e-02,9.898551133903277580e-03
2.518343195266272261e+01,3.037389285015457824e-02,1.025482475760828779e-02
2.563029585798816612e+01,2.263157840446277172e-02,8.080909456815608613e-03
2.606201183431952728e+01,3.246404392729106136e-02,1.115966458809012664e-02
2.647857988165680609e+01,1.681090919929438196e-02,8.420699616449986782e-03
2.688000000000000256e+01,2.259493117458585831e-02,1.126511883048162202e-02
2.726627218934911312e+01,1.577484683091730580e-02,1.190286861928906842e-02
2.763739644970414133e+01,2.273128934128590406e-02,1.574343240022299875e-02
2.799337278106509075e+01,1.122289194391332817e-02,1.188141504853111423e-02
2.833420118343195426e+01,5.086589325291414332e-03,1.249432996219939154e-02
2.865988165680473543e+01,1.546802196483682522e-02,1.631969333279947518e-02
2.897041420118343069e+01,-9.699260233534257383e-03,1.237306032922504476e-02
2.926579881656804716e+01,-1.000792843893774002e-03,1.356640070485682845e-02
2.954603550295858128e+01,4.727124427574295497e-03,1.359818199691477034e-02
2.981112426035502949e+01,-1.226612588592053106e-03,1.603167049223045912e-02
3.006106508875739536e+01,-1.744842849626988043e-03,1.802390583523449594e-02
3.029585798816568243e+01,1.497176100217180493e-03,1.490535302992084844e-02
3.051550295857988360e+01,5.465294943199393470e-03,1.428404518974508465e-02
3.071999999999999886e+01,-9.033025054669355930e-03,2.257366533038622503e-02
3.090934911242603533e+01,4.208570152365559533e-04,1.515925521682971559e-02
3.108355029585798945e+01,-6.093254291133813443e-03,1.806501342076554870e-02
3.124260355029585767e+01,-1.357328653396420656e-02,2.140302579608559935e-02
3.138650887573964710e+01,-1.979284564352275927e-02,1.895548516714609319e-02
3.151526627218935062e+01,7.823103200692179543e-03,1.693494229956802460e-02
3.162887573964497179e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.172733727810651061e+01,-1.858595088911533383e-02,2.355453102990999123e-02
3.181065088757396353e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.187881656804733765e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.193183431952662588e+01,-2.411157844725532115e-02,2.207959203271753559e-02
3.196970414201183530e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.199242603550295883e+01,-3.374041813950192509e-02,1.809587249868004760e-02
