index,energy_per_site
0.000000000000000000e+00,-1.444976566653588090e+00
1.000000000000000000e+00,-1.390108087064704456e+00
2.000000000000000000e+00,-1.442867786993422774e+00
3.000000000000000000e+00,-1.390620582520087245e+00
4.000000000000000000e+00,-1.311361890563112587e+00
5.000000000000000000e+00,-1.300860311549595139e+00
6.000000000000000000e+00,-1.419148643387469377e+00
7.000000000000000000e+00,-1.354555944874064277e+00
8.000000000000000000e+00,-1.248534465212066014e+00
9.000000000000000000e+00,-1.333258184260772694e+00
